snapshot_idx	step_idx	elapsed_s	label	point_idx	x_cm	y_cm
0	-1	0.000	initial_follow_path	0	-1189.990	1990.039
0	-1	0.000	initial_follow_path	1	-1183.740	1996.289
0	-1	0.000	initial_follow_path	2	-1177.490	2002.539
0	-1	0.000	initial_follow_path	3	-1171.240	2008.789
0	-1	0.000	initial_follow_path	4	-1164.990	2015.039
0	-1	0.000	initial_follow_path	5	-1171.240	2008.789
0	-1	0.000	initial_follow_path	6	-1177.490	2002.539
0	-1	0.000	initial_follow_path	7	-1183.740	1996.289
0	-1	0.000	initial_follow_path	8	-1189.990	1990.039
0	-1	0.000	initial_follow_path	9	-1196.240	1983.789
0	-1	0.000	initial_follow_path	10	-1202.490	1977.539
0	-1	0.000	initial_follow_path	11	-1208.740	1971.289
0	-1	0.000	initial_follow_path	12	-1214.990	1965.039
0	-1	0.000	initial_follow_path	13	-1221.240	1958.789
0	-1	0.000	initial_follow_path	14	-1227.490	1952.539
0	-1	0.000	initial_follow_path	15	-1233.740	1946.289
0	-1	0.000	initial_follow_path	16	-1239.990	1940.039
0	-1	0.000	initial_follow_path	17	-1246.240	1933.789
0	-1	0.000	initial_follow_path	18	-1252.490	1927.539
0	-1	0.000	initial_follow_path	19	-1258.740	1921.289
0	-1	0.000	initial_follow_path	20	-1264.990	1915.039
0	-1	0.000	initial_follow_path	21	-1271.240	1908.789
0	-1	0.000	initial_follow_path	22	-1277.490	1902.539
0	-1	0.000	initial_follow_path	23	-1283.740	1896.289
0	-1	0.000	initial_follow_path	24	-1289.990	1890.039
0	-1	0.000	initial_follow_path	25	-1296.240	1883.789
0	-1	0.000	initial_follow_path	26	-1302.490	1877.539
0	-1	0.000	initial_follow_path	27	-1308.740	1871.289
0	-1	0.000	initial_follow_path	28	-1314.990	1865.039
0	-1	0.000	initial_follow_path	29	-1321.240	1858.789
0	-1	0.000	initial_follow_path	30	-1327.490	1852.539
0	-1	0.000	initial_follow_path	31	-1333.740	1846.289
0	-1	0.000	initial_follow_path	32	-1339.990	1840.039
0	-1	0.000	initial_follow_path	33	-1346.240	1833.789
0	-1	0.000	initial_follow_path	34	-1352.490	1827.539
0	-1	0.000	initial_follow_path	35	-1358.740	1821.289
0	-1	0.000	initial_follow_path	36	-1364.990	1815.039
0	-1	0.000	initial_follow_path	37	-1371.240	1808.789
0	-1	0.000	initial_follow_path	38	-1377.490	1802.539
0	-1	0.000	initial_follow_path	39	-1383.740	1796.289
0	-1	0.000	initial_follow_path	40	-1389.990	1790.039
0	-1	0.000	initial_follow_path	41	-1396.240	1783.789
0	-1	0.000	initial_follow_path	42	-1402.490	1777.539
0	-1	0.000	initial_follow_path	43	-1408.740	1771.289
0	-1	0.000	initial_follow_path	44	-1414.990	1765.039
0	-1	0.000	initial_follow_path	45	-1421.240	1758.789
