snapshot_idx	step_idx	elapsed_s	label	point_idx	x_cm	y_cm
0	-1	0.000	initial_follow_path	0	-950.000	-870.020
0	-1	0.000	initial_follow_path	1	-943.750	-863.770
0	-1	0.000	initial_follow_path	2	-937.500	-857.520
0	-1	0.000	initial_follow_path	3	-931.250	-851.270
0	-1	0.000	initial_follow_path	4	-925.000	-845.020
0	-1	0.000	initial_follow_path	5	-931.250	-851.270
0	-1	0.000	initial_follow_path	6	-937.500	-857.520
0	-1	0.000	initial_follow_path	7	-943.750	-863.770
0	-1	0.000	initial_follow_path	8	-950.000	-870.020
0	-1	0.000	initial_follow_path	9	-956.250	-876.270
0	-1	0.000	initial_follow_path	10	-962.500	-882.520
0	-1	0.000	initial_follow_path	11	-968.750	-888.770
0	-1	0.000	initial_follow_path	12	-975.000	-895.020
0	-1	0.000	initial_follow_path	13	-981.250	-901.270
0	-1	0.000	initial_follow_path	14	-987.500	-907.520
0	-1	0.000	initial_follow_path	15	-993.750	-913.770
0	-1	0.000	initial_follow_path	16	-1000.000	-920.020
0	-1	0.000	initial_follow_path	17	-1006.250	-926.270
0	-1	0.000	initial_follow_path	18	-1012.500	-932.520
0	-1	0.000	initial_follow_path	19	-1018.750	-938.770
0	-1	0.000	initial_follow_path	20	-1025.000	-945.020
0	-1	0.000	initial_follow_path	21	-1031.250	-951.270
0	-1	0.000	initial_follow_path	22	-1037.500	-957.520
0	-1	0.000	initial_follow_path	23	-1043.750	-963.770
0	-1	0.000	initial_follow_path	24	-1050.000	-970.020
0	-1	0.000	initial_follow_path	25	-1056.250	-976.270
0	-1	0.000	initial_follow_path	26	-1062.500	-982.520
0	-1	0.000	initial_follow_path	27	-1068.750	-988.770
0	-1	0.000	initial_follow_path	28	-1075.000	-995.020
0	-1	0.000	initial_follow_path	29	-1081.250	-1001.270
0	-1	0.000	initial_follow_path	30	-1087.500	-1007.520
0	-1	0.000	initial_follow_path	31	-1093.750	-1013.770
0	-1	0.000	initial_follow_path	32	-1100.000	-1020.020
0	-1	0.000	initial_follow_path	33	-1106.250	-1026.270
0	-1	0.000	initial_follow_path	34	-1112.500	-1032.520
0	-1	0.000	initial_follow_path	35	-1118.750	-1038.770
0	-1	0.000	initial_follow_path	36	-1125.000	-1045.020
0	-1	0.000	initial_follow_path	37	-1131.250	-1051.270
0	-1	0.000	initial_follow_path	38	-1137.500	-1057.520
0	-1	0.000	initial_follow_path	39	-1143.750	-1063.770
0	-1	0.000	initial_follow_path	40	-1150.000	-1070.020
0	-1	0.000	initial_follow_path	41	-1156.250	-1076.270
0	-1	0.000	initial_follow_path	42	-1162.500	-1082.520
0	-1	0.000	initial_follow_path	43	-1168.750	-1088.770
0	-1	0.000	initial_follow_path	44	-1175.000	-1095.020
0	-1	0.000	initial_follow_path	45	-1181.250	-1101.270
0	-1	0.000	initial_follow_path	46	-1187.500	-1107.520
0	-1	0.000	initial_follow_path	47	-1193.750	-1113.770
0	-1	0.000	initial_follow_path	48	-1200.000	-1120.020
0	-1	0.000	initial_follow_path	49	-1206.250	-1126.270
0	-1	0.000	initial_follow_path	50	-1212.500	-1132.520
0	-1	0.000	initial_follow_path	51	-1218.750	-1138.770
0	-1	0.000	initial_follow_path	52	-1225.000	-1145.020
0	-1	0.000	initial_follow_path	53	-1231.250	-1151.270
0	-1	0.000	initial_follow_path	54	-1237.500	-1157.520
0	-1	0.000	initial_follow_path	55	-1243.750	-1163.770
0	-1	0.000	initial_follow_path	56	-1250.000	-1170.020
0	-1	0.000	initial_follow_path	57	-1256.250	-1176.270
0	-1	0.000	initial_follow_path	58	-1262.500	-1182.520
0	-1	0.000	initial_follow_path	59	-1268.750	-1188.770
0	-1	0.000	initial_follow_path	60	-1275.000	-1195.020
0	-1	0.000	initial_follow_path	61	-1281.250	-1201.270
0	-1	0.000	initial_follow_path	62	-1287.500	-1207.520
0	-1	0.000	initial_follow_path	63	-1293.750	-1213.770
0	-1	0.000	initial_follow_path	64	-1300.000	-1220.020
0	-1	0.000	initial_follow_path	65	-1306.250	-1226.270
0	-1	0.000	initial_follow_path	66	-1312.500	-1232.520
0	-1	0.000	initial_follow_path	67	-1318.750	-1238.770
0	-1	0.000	initial_follow_path	68	-1325.000	-1245.020
0	-1	0.000	initial_follow_path	69	-1331.250	-1251.270
0	-1	0.000	initial_follow_path	70	-1337.500	-1257.520
0	-1	0.000	initial_follow_path	71	-1343.750	-1263.770
0	-1	0.000	initial_follow_path	72	-1350.000	-1270.020
0	-1	0.000	initial_follow_path	73	-1356.250	-1276.270
0	-1	0.000	initial_follow_path	74	-1362.500	-1282.520
0	-1	0.000	initial_follow_path	75	-1368.750	-1288.770
0	-1	0.000	initial_follow_path	76	-1375.000	-1295.020
0	-1	0.000	initial_follow_path	77	-1381.250	-1301.270
0	-1	0.000	initial_follow_path	78	-1387.500	-1307.520
0	-1	0.000	initial_follow_path	79	-1393.750	-1313.770
0	-1	0.000	initial_follow_path	80	-1400.000	-1320.020
0	-1	0.000	initial_follow_path	81	-1406.250	-1326.270
0	-1	0.000	initial_follow_path	82	-1412.500	-1332.520
0	-1	0.000	initial_follow_path	83	-1418.750	-1338.770
0	-1	0.000	initial_follow_path	84	-1425.000	-1345.020
0	-1	0.000	initial_follow_path	85	-1431.250	-1351.270
0	-1	0.000	initial_follow_path	86	-1437.500	-1357.520
0	-1	0.000	initial_follow_path	87	-1443.750	-1363.770
0	-1	0.000	initial_follow_path	88	-1450.000	-1370.020
0	-1	0.000	initial_follow_path	89	-1456.250	-1376.270
0	-1	0.000	initial_follow_path	90	-1462.500	-1382.520
0	-1	0.000	initial_follow_path	91	-1468.750	-1388.770
0	-1	0.000	initial_follow_path	92	-1475.000	-1395.020
0	-1	0.000	initial_follow_path	93	-1481.250	-1401.270
0	-1	0.000	initial_follow_path	94	-1487.500	-1407.520
0	-1	0.000	initial_follow_path	95	-1493.750	-1413.770
0	-1	0.000	initial_follow_path	96	-1500.000	-1420.020
0	-1	0.000	initial_follow_path	97	-1506.250	-1426.270
0	-1	0.000	initial_follow_path	98	-1512.500	-1432.520
0	-1	0.000	initial_follow_path	99	-1518.750	-1438.770
0	-1	0.000	initial_follow_path	100	-1525.000	-1445.020
0	-1	0.000	initial_follow_path	101	-1531.250	-1451.270
0	-1	0.000	initial_follow_path	102	-1537.500	-1457.520
0	-1	0.000	initial_follow_path	103	-1543.750	-1463.770
0	-1	0.000	initial_follow_path	104	-1550.000	-1470.020
0	-1	0.000	initial_follow_path	105	-1556.250	-1476.270
0	-1	0.000	initial_follow_path	106	-1562.500	-1482.520
0	-1	0.000	initial_follow_path	107	-1568.750	-1488.770
0	-1	0.000	initial_follow_path	108	-1575.000	-1495.020
0	-1	0.000	initial_follow_path	109	-1581.250	-1501.270
0	-1	0.000	initial_follow_path	110	-1587.500	-1507.520
0	-1	0.000	initial_follow_path	111	-1593.750	-1513.770
0	-1	0.000	initial_follow_path	112	-1600.000	-1520.020
0	-1	0.000	initial_follow_path	113	-1606.250	-1526.270
0	-1	0.000	initial_follow_path	114	-1612.500	-1532.520
0	-1	0.000	initial_follow_path	115	-1618.750	-1538.770
0	-1	0.000	initial_follow_path	116	-1625.000	-1545.020
0	-1	0.000	initial_follow_path	117	-1631.250	-1551.270
0	-1	0.000	initial_follow_path	118	-1637.500	-1557.520
0	-1	0.000	initial_follow_path	119	-1643.750	-1563.770
0	-1	0.000	initial_follow_path	120	-1650.000	-1570.020
0	-1	0.000	initial_follow_path	121	-1656.250	-1576.270
0	-1	0.000	initial_follow_path	122	-1662.500	-1582.520
0	-1	0.000	initial_follow_path	123	-1668.750	-1588.770
0	-1	0.000	initial_follow_path	124	-1675.000	-1595.020
0	-1	0.000	initial_follow_path	125	-1681.250	-1601.270
0	-1	0.000	initial_follow_path	126	-1687.500	-1607.520
0	-1	0.000	initial_follow_path	127	-1693.750	-1613.770
0	-1	0.000	initial_follow_path	128	-1700.000	-1620.020
0	-1	0.000	initial_follow_path	129	-1706.250	-1626.270
0	-1	0.000	initial_follow_path	130	-1712.500	-1632.520
0	-1	0.000	initial_follow_path	131	-1718.750	-1638.770
0	-1	0.000	initial_follow_path	132	-1725.000	-1645.020
0	-1	0.000	initial_follow_path	133	-1731.250	-1651.270
0	-1	0.000	initial_follow_path	134	-1737.500	-1657.520
0	-1	0.000	initial_follow_path	135	-1743.750	-1663.770
0	-1	0.000	initial_follow_path	136	-1750.000	-1670.020
0	-1	0.000	initial_follow_path	137	-1756.250	-1676.270
0	-1	0.000	initial_follow_path	138	-1762.500	-1682.520
0	-1	0.000	initial_follow_path	139	-1768.750	-1688.770
0	-1	0.000	initial_follow_path	140	-1775.000	-1695.020
0	-1	0.000	initial_follow_path	141	-1781.250	-1701.270
0	-1	0.000	initial_follow_path	142	-1787.500	-1707.520
0	-1	0.000	initial_follow_path	143	-1793.750	-1713.770
0	-1	0.000	initial_follow_path	144	-1800.000	-1720.020
0	-1	0.000	initial_follow_path	145	-1806.250	-1726.270
0	-1	0.000	initial_follow_path	146	-1812.500	-1732.520
0	-1	0.000	initial_follow_path	147	-1818.750	-1738.770
0	-1	0.000	initial_follow_path	148	-1825.000	-1745.020
0	-1	0.000	initial_follow_path	149	-1831.250	-1751.270
0	-1	0.000	initial_follow_path	150	-1837.500	-1757.520
0	-1	0.000	initial_follow_path	151	-1843.750	-1763.770
0	-1	0.000	initial_follow_path	152	-1850.000	-1770.020
0	-1	0.000	initial_follow_path	153	-1856.250	-1776.270
0	-1	0.000	initial_follow_path	154	-1862.500	-1782.520
0	-1	0.000	initial_follow_path	155	-1868.750	-1788.770
0	-1	0.000	initial_follow_path	156	-1875.000	-1795.020
0	-1	0.000	initial_follow_path	157	-1881.250	-1801.270
0	-1	0.000	initial_follow_path	158	-1887.500	-1807.520
0	-1	0.000	initial_follow_path	159	-1893.750	-1813.770
0	-1	0.000	initial_follow_path	160	-1900.000	-1820.020
0	-1	0.000	initial_follow_path	161	-1906.250	-1826.270
0	-1	0.000	initial_follow_path	162	-1912.500	-1832.520
0	-1	0.000	initial_follow_path	163	-1918.750	-1838.770
0	-1	0.000	initial_follow_path	164	-1925.000	-1845.020
0	-1	0.000	initial_follow_path	165	-1931.250	-1851.270
0	-1	0.000	initial_follow_path	166	-1937.500	-1857.520
0	-1	0.000	initial_follow_path	167	-1943.750	-1863.770
0	-1	0.000	initial_follow_path	168	-1950.000	-1870.020
0	-1	0.000	initial_follow_path	169	-1956.250	-1876.270
0	-1	0.000	initial_follow_path	170	-1962.500	-1882.520
0	-1	0.000	initial_follow_path	171	-1968.750	-1888.770
0	-1	0.000	initial_follow_path	172	-1975.000	-1895.020
0	-1	0.000	initial_follow_path	173	-1981.250	-1901.270
0	-1	0.000	initial_follow_path	174	-1987.500	-1907.520
0	-1	0.000	initial_follow_path	175	-1993.750	-1913.770
0	-1	0.000	initial_follow_path	176	-2000.000	-1920.020
0	-1	0.000	initial_follow_path	177	-2006.250	-1926.270
0	-1	0.000	initial_follow_path	178	-2012.500	-1932.520
0	-1	0.000	initial_follow_path	179	-2018.750	-1938.770
0	-1	0.000	initial_follow_path	180	-2025.000	-1945.020
0	-1	0.000	initial_follow_path	181	-2031.250	-1951.270
0	-1	0.000	initial_follow_path	182	-2037.500	-1957.520
0	-1	0.000	initial_follow_path	183	-2043.750	-1963.770
0	-1	0.000	initial_follow_path	184	-2050.000	-1970.020
0	-1	0.000	initial_follow_path	185	-2056.250	-1976.270
0	-1	0.000	initial_follow_path	186	-2062.500	-1982.520
0	-1	0.000	initial_follow_path	187	-2068.750	-1988.770
0	-1	0.000	initial_follow_path	188	-2075.000	-1995.020
0	-1	0.000	initial_follow_path	189	-2081.250	-2001.270
0	-1	0.000	initial_follow_path	190	-2087.500	-2007.520
0	-1	0.000	initial_follow_path	191	-2093.750	-2013.770
