timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,324.673,6188.220,-239.916,103.688,1,0.08000,0.12000,9.600,1.080,-1,325.000,-1,300.000,325.000,250.000,250.000,300.000,250.000,525.000,-1,-1,-1,575.000,475.000,1000.000,375.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,0,0
2,310.012,6233.907,-242.356,109.088,0,0.24000,0.36000,28.800,3.240,-1,425.000,-1,400.000,-1,325.000,325.000,275.000,275.000,450.000,0.000,0.000,-1,825.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
4,272.558,6311.703,-242.075,117.572,0,0.40000,0.46598,48.000,4.194,-1,425.000,-1,400.000,-1,325.000,325.000,275.000,275.000,500.000,0.000,25.000,-1,800.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
6,203.210,6415.373,-242.035,125.603,0,0.56000,0.43901,67.200,3.951,-1,425.000,-1,400.000,-1,325.000,325.000,275.000,275.000,600.000,125.000,275.000,-1,750.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
8,95.457,6537.834,-242.806,133.063,0,0.72000,0.40577,86.400,3.652,-1,400.000,-1,400.000,-1,325.000,325.000,275.000,275.000,725.000,-1,-1,-1,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
10,-40.592,6659.437,-244.829,139.853,0,0.76521,0.36757,91.825,3.308,-1,375.000,-1,375.000,-1,300.000,300.000,275.000,275.000,875.000,-1,-1,-1,625.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
12,-192.442,6767.836,-248.097,145.953,0,0.78159,0.32935,93.791,2.964,-1,325.000,-1,325.000,800.000,275.000,275.000,275.000,275.000,-1,-1,-1,-1,600.000,575.000,-1,800.000,2,0,2,0,0,0,0,0,0,2,2,2,2,0,0,2,0
14,-357.244,6862.745,-251.273,151.367,0,0.79617,0.29125,95.541,2.621,-1,375.000,-1,350.000,750.000,300.000,300.000,300.000,250.000,-1,125.000,0.000,775.000,975.000,625.000,-1,-1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2
16,-532.567,6944.658,-246.624,156.090,0,0.80987,0.25269,97.184,2.274,-1,450.000,-1,400.000,-1,350.000,325.000,275.000,300.000,-1,75.000,100.000,-1,-1,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
18,-716.482,7014.704,-240.643,160.104,0,0.82358,0.21302,98.830,1.917,-1,500.000,-1,450.000,-1,375.000,375.000,275.000,300.000,-1,250.000,275.000,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
