timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-6891.456,-6884.904,-140.280,150.039,-0.866849,-0.498568,0.001773,0.497319,-0.864918,-0.067754,0.035314,-0.057850,0.997701,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,675.000,600.000,-1,800.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
1,-6899.733,-6880.040,-139.981,149.559,-0.862643,-0.505810,0.001973,0.504536,-0.860733,-0.067690,0.035936,-0.057397,0.997704,0,0.16000,-0.24000,9.600,-0.480,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,700.000,600.000,-1,800.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
2,-6912.055,-6872.588,-139.527,148.839,-0.856220,-0.516606,0.002262,0.515295,-0.854343,-0.067595,0.036853,-0.056710,0.997710,0,0.24000,-0.36000,14.400,-0.720,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,725.000,625.000,-1,800.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
3,-6928.316,-6862.378,-138.907,147.879,-0.847446,-0.530876,0.002631,0.529517,-0.845612,-0.067469,0.038042,-0.055783,0.997718,0,0.32000,-0.48000,19.200,-0.960,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,750.000,650.000,-1,800.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
4,-6948.370,-6849.194,-138.111,146.679,-0.836142,-0.548504,0.003064,0.547090,-0.834363,-0.067311,0.039477,-0.054606,0.997727,0,0.40000,-0.60000,24.000,-1.200,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,775.000,675.000,-1,825.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
5,-6972.031,-6832.772,-137.203,145.239,-0.822101,-0.569333,0.003165,0.567873,-0.820366,-0.067232,0.040873,-0.053474,0.997732,0,0.48000,-0.72000,28.800,-1.440,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,825.000,700.000,-1,825.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
6,-6999.061,-6812.813,-136.052,143.559,-0.805058,-0.593189,0.002959,0.591713,-0.803388,-0.066653,0.041915,-0.051909,0.997772,0,0.56000,-0.84000,33.600,-1.680,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,875.000,775.000,-1,825.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
7,-7029.170,-6788.980,-134.516,141.639,-0.784714,-0.619852,0.002648,0.618407,-0.783163,-0.065023,0.042378,-0.049387,0.997880,0,0.64000,-0.96000,38.400,-1.920,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,975.000,875.000,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
8,-7062.087,-6761.003,-132.763,139.639,-0.762581,-0.646889,0.002317,0.645485,-0.761151,-0.063232,0.042667,-0.046724,0.997996,0,0.72000,-1.00000,43.200,-2.000,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,1000.000,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
9,-7094.094,-6731.815,-130.984,137.639,-0.739514,-0.673138,0.001966,0.671777,-0.738198,-0.061476,0.042833,-0.044141,0.998107,0,0.72195,-1.00000,43.317,-2.000,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
10,-7125.063,-6701.528,-129.193,135.639,-0.715545,-0.698565,0.001555,0.697250,-0.714332,-0.059765,0.042861,-0.041681,0.998211,0,0.72195,-1.00000,43.317,-2.000,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
11,-7154.956,-6670.179,-127.444,133.639,-0.690710,-0.723131,0.000808,0.721877,-0.689577,-0.058121,0.042586,-0.039562,0.998309,0,0.72195,-1.00000,43.317,-2.000,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
12,-7183.737,-6637.806,-125.663,131.639,-0.665030,-0.746816,0.000110,0.745620,-0.663973,-0.056490,0.042260,-0.037485,0.998403,0,0.72195,-1.00000,43.317,-2.000,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
13,-7211.371,-6604.448,-123.922,129.639,-0.638529,-0.769598,-0.000474,0.768468,-0.637558,-0.054560,0.041687,-0.035203,0.998510,0,0.72195,-1.00000,43.317,-2.000,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
14,-7237.823,-6570.147,-122.153,127.639,-0.611247,-0.791440,-0.000991,0.790374,-0.610358,-0.052657,0.041070,-0.032969,0.998612,0,0.72195,-1.00000,43.317,-2.000,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
15,-7263.063,-6534.943,-120.357,125.639,-0.583217,-0.812315,-0.001444,0.811310,-0.582405,-0.050794,0.040420,-0.030795,0.998708,0,0.72195,-1.00000,43.317,-2.000,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
