timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-7814.421,4660.009,348.631,-146.331,-0.832250,0.554320,0.009433,-0.554397,-0.832181,-0.010906,0.001805,-0.014306,0.999896,0,0.57390,-1.00000,0.308,-0.042,-1,717.266,-1,795.541,-1,633.946,637.308,497.489,577.303,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,-7815.409,4659.522,349.394,-146.381,-0.832720,0.553572,0.011664,-0.553663,-0.832713,-0.006847,0.005923,-0.012160,0.999909,0,0.57406,-1.00000,1.102,-0.050,-1,729.749,-1,808.047,-1,644.744,648.114,505.891,574.729,-1,-1,838.735,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,2,2,2,2,2
2,-7817.100,4658.672,349.042,-146.439,-0.833245,0.552699,0.015036,-0.552779,-0.833326,-0.001458,0.011724,-0.009526,0.999886,0,0.57411,-1.00000,1.892,-0.059,-1,744.102,-1,822.211,-1,656.615,660.188,511.803,567.263,-1,-1,844.616,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,2,2,2,2,2
3,-7819.430,4657.562,347.873,-146.513,-0.833879,0.551644,0.018268,-0.551668,-0.834053,0.004169,0.017536,-0.006601,0.999824,0,0.57408,-1.00000,2.581,-0.073,-1,757.495,-1,834.363,-1,666.086,670.477,515.512,556.369,-1,-1,851.734,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,2,2,2,2,2
4,-7822.209,4656.176,346.396,-146.586,-0.834530,0.550605,0.019863,-0.550568,-0.834754,0.007750,0.020848,-0.004469,0.999773,0,0.57402,-1.00000,3.106,-0.073,-1,763.668,-1,838.489,-1,669.748,674.028,515.669,546.370,-1,-1,857.968,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,2,2,2,2,2
5,-7825.340,4654.467,344.947,-146.663,-0.835269,0.549499,0.019392,-0.549450,-0.835486,0.008241,0.020731,-0.003771,0.999778,0,0.57388,-1.00000,3.566,-0.077,-1,760.266,-1,832.862,13.327,666.163,670.083,511.610,539.814,-1,-1,862.402,-1,-1,-1,-1,24.224,2,0,2,0,1,0,0,0,0,2,2,1,2,2,2,2,1
6,-7828.809,4652.356,343.713,-146.735,-0.836013,0.548440,0.017187,-0.548432,-0.836176,0.005624,0.017456,-0.004724,0.999836,0,0.57366,-1.00000,4.061,-0.072,-1,748.111,-1,819.321,13.344,656.307,659.360,503.554,537.823,-1,-1,865.112,-1,-1,-1,-1,31.048,2,0,2,0,1,0,0,0,0,2,2,1,2,2,2,2,1
7,-7832.667,4649.810,342.744,-146.804,-0.836745,0.547411,0.014084,-0.547459,-0.836832,0.000492,0.012056,-0.007299,0.999901,0,0.57334,-1.00000,4.623,-0.070,-1,730.396,-1,801.826,13.367,642.418,644.792,491.775,540.684,-1,-1,866.838,-1,-1,-1,-1,35.530,2,0,2,0,1,0,0,0,0,2,2,1,2,2,2,2,1
8,-7836.986,4646.849,342.011,-146.885,-0.837563,0.546231,0.010934,-0.546310,-0.837559,-0.006340,0.005695,-0.011284,0.999920,0,0.57291,-1.00000,5.237,-0.081,-1,710.761,-1,784.201,13.385,626.329,629.307,477.166,548.084,-1,-1,868.461,-1,-1,-1,-1,38.373,2,0,2,0,1,0,0,0,0,2,2,1,2,2,2,2,1
9,-7841.838,4643.523,341.467,-146.985,-0.838530,0.544793,0.008238,-0.544854,-0.838412,-0.014114,-0.000782,-0.016323,0.999866,0,0.57242,-1.00000,5.882,-0.100,-1,691.226,-1,768.215,13.329,610.688,614.693,460.973,559.310,-1,-1,-1,-1,-1,-1,-1,39.572,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
10,-7847.312,4639.962,341.085,-147.130,-0.839890,0.542721,0.006188,-0.542716,-0.839636,-0.021703,-0.006583,-0.021586,0.999745,0,0.57191,-1.00000,6.531,-0.145,-1,674.109,-1,755.173,13.276,597.118,602.342,445.299,572.326,-1,-1,-1,-1,-1,-1,-1,39.658,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
11,-7853.466,4636.149,340.944,-147.296,-0.841426,0.540352,0.004721,-0.540268,-0.841060,-0.026973,-0.010604,-0.025246,0.999625,0,0.57149,-1.00000,7.239,-0.166,13.069,662.643,-1,746.577,13.270,588.103,594.294,434.708,582.358,-1,-1,-1,-1,-1,-1,10.947,39.481,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
12,-7860.277,4632.297,341.055,-147.507,-0.843382,0.537304,0.003484,-0.537148,-0.842939,-0.030440,-0.013419,-0.027545,0.999530,0,0.57106,-1.00000,7.825,-0.211,12.681,655.401,-1,740.899,13.312,582.307,589.169,430.280,589.645,-1,-1,-1,-1,-1,-1,10.422,38.243,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
13,-7867.675,4628.484,341.384,-147.758,-0.845696,0.533662,0.001896,-0.533433,-0.845218,-0.032487,-0.015735,-0.028486,0.999470,0,0.57075,-1.00000,8.323,-0.251,-1,650.748,-1,736.020,13.437,578.204,585.338,430.666,593.846,-1,-1,-1,-1,-1,-1,16.456,37.189,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
14,-7875.519,4624.746,341.912,-148.022,-0.848112,0.529816,-0.000602,-0.529500,-0.847645,-0.033595,-0.018310,-0.028173,0.999435,0,0.57055,-1.00000,8.689,-0.265,-1,646.900,-1,729.932,13.509,574.286,581.249,434.023,595.143,-1,-1,-1,-1,-1,-1,-1,37.711,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
15,-7883.788,4620.985,342.567,-148.302,-0.850641,0.525736,-0.003480,-0.525326,-0.850206,-0.034397,-0.021043,-0.027431,0.999402,0,0.57036,-1.00000,9.084,-0.280,-1,643.363,-1,723.470,13.605,570.625,577.094,438.630,595.671,-1,-1,-1,-1,-1,-1,-1,38.027,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
16,-7892.484,4617.234,343.264,-148.615,-0.853441,0.521147,-0.006626,-0.520631,-0.853047,-0.035417,-0.024109,-0.026776,0.999351,0,0.57019,-1.00000,9.471,-0.313,-1,639.347,-1,716.595,13.882,566.469,572.399,443.251,596.578,-1,-1,-1,-1,-1,-1,-1,37.003,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
17,-7901.666,4613.457,343.867,-148.965,-0.856532,0.515999,-0.009852,-0.515373,-0.856190,-0.036467,-0.027252,-0.026158,0.999286,0,0.57011,-1.00000,9.928,-0.350,-1,635.101,-1,709.456,14.074,562.015,567.689,447.633,597.270,-1,-1,-1,-1,-1,-1,-1,35.398,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
18,-7911.300,4609.536,344.233,-149.315,-0.859598,0.510812,-0.012715,-0.510094,-0.859315,-0.037167,-0.029912,-0.025463,0.999228,0,0.57012,-1.00000,10.402,-0.350,-1,631.020,-1,702.980,14.037,557.888,563.622,451.589,597.035,-1,-1,-1,-1,-1,-1,-1,34.586,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
