timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,18695.297,-14416.633,-83.303,179.981,-0.998331,-0.000339,0.057751,-0.004160,-0.996963,-0.077767,0.057602,-0.077878,0.995297,0,0.08000,-0.12000,4.800,-0.240,-1,450.000,-1,300.000,-1,300.000,275.000,275.000,450.000,-1,150.000,275.000,-1,-1,475.000,-1,300.000,2,1,2,1,2,1,1,0,1,2,0,0,2,2,1,2,1
1,18689.833,-14416.586,-82.916,179.501,-0.998260,-0.008691,0.058326,0.004079,-0.996888,-0.078722,0.058828,-0.078347,0.995189,0,0.09106,-0.24000,5.463,-0.480,-1,450.000,-1,300.000,-1,300.000,275.000,275.000,450.000,-1,125.000,275.000,-1,-1,475.000,-1,300.000,2,1,2,1,2,1,1,0,1,2,0,0,2,2,1,2,1
2,18684.309,-14416.490,-82.516,179.001,-0.998112,-0.017381,0.058908,0.012655,-0.996740,-0.079684,0.060101,-0.078788,0.995078,0,0.09207,-0.24977,5.524,-0.500,-1,450.000,-1,275.000,-1,300.000,275.000,275.000,450.000,-1,125.000,275.000,-1,-1,475.000,-1,325.000,2,1,2,1,2,1,1,0,1,2,0,0,2,2,1,2,1
3,18678.723,-14416.344,-82.104,178.503,-0.997888,-0.026042,0.059510,0.021197,-0.996517,-0.080654,0.061403,-0.079222,0.994964,0,0.09312,-0.24898,5.587,-0.498,-1,450.000,-1,275.000,-1,300.000,275.000,275.000,450.000,-1,125.000,275.000,-1,-1,475.000,-1,350.000,2,1,2,1,2,1,1,0,1,2,0,0,2,2,1,2,1
4,18673.076,-14416.147,-81.680,178.007,-0.997588,-0.034674,0.060133,0.029706,-0.996220,-0.081632,0.062737,-0.079649,0.994847,0,0.09417,-0.24820,5.650,-0.496,-1,450.000,-1,275.000,-1,300.000,275.000,275.000,450.000,-1,125.000,275.000,-1,-1,450.000,-1,350.000,2,1,2,1,2,1,1,0,1,2,0,0,2,2,1,2,1
5,18667.367,-14415.899,-81.243,177.512,-0.997213,-0.043275,0.060779,0.038181,-0.995850,-0.082619,0.064102,-0.080069,0.994726,0,0.09523,-0.24743,5.714,-0.495,-1,450.000,-1,275.000,-1,300.000,250.000,275.000,450.000,-1,125.000,250.000,-1,-1,450.000,-1,375.000,2,1,2,1,2,1,1,0,1,2,0,0,2,2,1,2,1
6,2295.765,4263.568,73.455,-15.379,0.964244,0.265000,-0.002933,-0.264898,0.963425,-0.040507,-0.007909,0.039835,0.999175,1,0.00000,0.00000,5.777,-0.493,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,425.000,375.000,550.000,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
7,2300.399,4262.315,73.425,-15.139,0.965345,0.260961,-0.002903,-0.260860,0.964522,-0.040618,-0.007800,0.039968,0.999171,0,0.08000,0.12000,4.800,0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,425.000,375.000,550.000,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
8,2309.686,4259.883,73.367,-14.670,0.967448,0.253054,-0.002847,-0.252956,0.966615,-0.040844,-0.007584,0.040234,0.999161,0,0.16000,0.23451,9.600,0.469,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,425.000,400.000,575.000,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
9,2323.646,4256.353,73.277,-14.194,0.969520,0.244996,-0.002760,-0.244899,0.968673,-0.041185,-0.007417,0.040605,0.999148,0,0.24000,0.23845,14.400,0.477,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,450.000,400.000,575.000,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,1,0,0,2,2
