timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-3167.920,-15441.929,-39.991,142.777,1,0.08000,0.12000,9.600,1.080,-1,425.000,-1,500.000,-1,350.000,375.000,325.000,325.000,-1,-1,-1,-1,850.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
2,-3208.106,-15415.712,-46.632,148.177,0,0.24000,0.36000,28.800,3.240,-1,425.000,-1,500.000,1000.000,350.000,375.000,325.000,350.000,-1,-1,575.000,-1,850.000,800.000,-1,-1,2,0,2,0,0,0,0,0,0,2,2,0,2,0,0,2,2
4,-3285.715,-15377.844,-59.504,155.655,0,0.40000,0.41609,48.000,3.745,-1,400.000,-1,400.000,725.000,325.000,325.000,375.000,300.000,-1,-1,-1,-1,800.000,725.000,-1,875.000,2,0,2,0,0,0,0,0,0,2,2,2,2,0,0,2,0
6,-3403.989,-15338.233,-76.804,163.246,0,0.56000,0.42415,67.200,3.817,850.000,400.000,-1,400.000,700.000,325.000,325.000,400.000,300.000,-1,-1,-1,-1,900.000,750.000,-1,875.000,1,0,2,0,0,0,0,0,0,2,2,2,2,0,0,2,0
8,-3564.208,-15307.694,-97.037,171.064,0,0.72000,0.43818,86.400,3.944,700.000,400.000,-1,375.000,700.000,325.000,325.000,425.000,300.000,-1,-1,-1,-1,775.000,675.000,800.000,850.000,1,0,2,0,0,0,0,0,0,2,2,2,2,1,0,1,0
10,-3765.445,-15297.992,-117.425,179.197,0,0.88000,0.45671,105.600,4.110,550.000,400.000,-1,375.000,700.000,350.000,325.000,450.000,300.000,-1,950.000,825.000,925.000,600.000,675.000,575.000,900.000,1,1,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0
12,-3999.356,-15320.939,-135.263,187.714,0,1.00000,0.47901,120.000,4.311,350.000,325.000,800.000,425.000,725.000,325.000,375.000,475.000,300.000,-1,-1,975.000,875.000,425.000,675.000,350.000,750.000,1,1,1,0,1,1,0,0,0,2,2,0,0,1,1,1,1
14,-4231.659,-15380.492,-147.392,196.629,0,1.00000,0.50016,120.000,4.501,150.000,200.000,475.000,425.000,500.000,200.000,325.000,500.000,275.000,-1,-1,-1,900.000,250.000,500.000,125.000,500.000,1,1,1,1,1,1,1,0,0,2,2,2,0,1,1,1,1
16,-10912.905,-5148.463,-387.801,112.020,1,-0.08000,-0.07442,-9.600,-0.670,425.000,250.000,500.000,150.000,25.000,200.000,150.000,325.000,125.000,950.000,225.000,0.000,125.000,400.000,200.000,475.000,25.000,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
18,-10904.370,-5170.606,-388.306,110.776,0,-0.09882,-0.06732,-11.859,-0.606,425.000,250.000,500.000,175.000,25.000,200.000,150.000,325.000,125.000,950.000,275.000,0.000,150.000,375.000,200.000,475.000,25.000,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
20,-10896.279,-5192.924,-388.725,109.655,0,-0.09899,-0.06060,-11.878,-0.545,450.000,250.000,475.000,175.000,50.000,200.000,175.000,325.000,125.000,925.000,325.000,0.000,150.000,375.000,225.000,500.000,50.000,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
22,-10888.552,-5215.502,-389.066,108.647,0,-0.09962,-0.05454,-11.954,-0.491,450.000,250.000,475.000,175.000,75.000,200.000,175.000,325.000,125.000,900.000,400.000,0.000,175.000,375.000,225.000,500.000,75.000,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
24,-10881.124,-5238.418,-389.337,107.740,0,-0.10066,-0.04906,-12.079,-0.442,475.000,250.000,475.000,200.000,75.000,200.000,175.000,325.000,125.000,900.000,700.000,0.000,200.000,375.000,250.000,525.000,100.000,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
26,-10873.940,-5261.738,-389.542,106.924,0,-0.10204,-0.04409,-12.245,-0.397,475.000,250.000,500.000,200.000,100.000,225.000,200.000,325.000,125.000,875.000,700.000,0.000,225.000,375.000,250.000,500.000,100.000,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
28,-10875.080,-5257.581,-389.521,105.702,0,0.05796,-0.06695,6.955,-0.603,475.000,250.000,475.000,200.000,100.000,225.000,200.000,325.000,125.000,875.000,700.000,0.000,250.000,375.000,250.000,475.000,100.000,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
30,-10885.951,-5216.278,-389.293,104.516,0,0.21796,-0.06577,26.155,-0.592,475.000,225.000,425.000,175.000,50.000,200.000,175.000,325.000,125.000,950.000,725.000,0.000,225.000,350.000,225.000,425.000,75.000,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
32,-10904.988,-5137.435,-388.756,103.304,0,0.37796,-0.06818,45.355,-0.614,450.000,200.000,325.000,125.000,0.000,175.000,125.000,325.000,125.000,975.000,800.000,0.000,175.000,300.000,175.000,350.000,0.000,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
34,-10930.452,-5020.671,-387.666,101.993,0,0.53796,-0.07486,64.555,-0.674,425.000,150.000,225.000,75.000,0.000,125.000,75.000,325.000,100.000,950.000,775.000,100.000,150.000,225.000,100.000,225.000,0.000,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
36,-12123.534,-12223.234,-376.994,84.294,1,0.08000,0.12000,9.600,1.080,-1,375.000,-1,400.000,-1,300.000,325.000,275.000,475.000,-1,-1,-1,-1,850.000,675.000,-1,875.000,2,0,2,0,2,0,0,0,1,2,2,2,2,0,1,2,1
38,-12121.450,-12175.287,-382.357,88.314,0,0.24000,0.22280,28.800,2.005,-1,425.000,-1,325.000,400.000,325.000,275.000,600.000,300.000,-1,-1,-1,-1,-1,525.000,-1,475.000,2,0,2,0,0,0,0,0,0,2,2,2,2,2,1,2,1
40,-12123.591,-12088.926,-386.932,92.307,0,0.40000,0.22175,48.000,1.996,-1,400.000,-1,400.000,750.000,325.000,325.000,300.000,450.000,-1,-1,-1,-1,-1,700.000,-1,900.000,2,0,2,1,1,0,1,0,1,2,2,2,2,2,1,2,1
42,-12135.354,-11964.701,-394.796,96.348,0,0.56000,0.22613,67.200,2.035,-1,425.000,-1,425.000,700.000,350.000,350.000,300.000,425.000,-1,-1,-1,-1,-1,775.000,-1,975.000,2,0,2,1,1,0,1,0,0,2,2,2,2,2,1,2,1
44,-12164.899,-11804.241,-404.762,101.664,0,0.72000,0.29065,86.400,2.616,-1,475.000,-1,500.000,750.000,375.000,400.000,300.000,350.000,-1,-1,-1,850.000,-1,825.000,-1,-1,2,0,2,1,1,0,0,0,0,2,2,2,1,2,1,2,2
