timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,8242.138,-3128.192,384.481,-82.783,0.125627,0.991680,0.028068,-0.992054,0.125379,0.010418,0.006813,-0.029154,0.999552,0,0.76843,-0.38782,0.818,0.012,-1,644.266,-1,726.607,-1,533.563,546.185,563.002,512.681,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,8242.129,-3129.923,385.557,-82.728,0.126582,0.991612,0.026115,-0.991917,0.126299,0.012194,0.008794,-0.027448,0.999585,0,0.76837,-0.38796,1.731,0.055,-1,654.817,-1,735.541,-1,540.461,552.558,570.526,512.517,-1,-1,1004.762,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,2,2,2,2
2,8242.304,-3132.462,385.543,-82.641,0.128079,0.991448,0.025048,-0.991686,0.127711,0.015758,0.012424,-0.026858,0.999562,0,0.76809,-0.38859,2.546,0.087,-1,665.902,-1,747.846,-1,547.897,559.931,572.208,511.859,-1,990.176,949.425,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
3,8242.727,-3135.813,384.566,-82.537,0.129875,0.991201,0.025538,-0.991383,0.129368,0.020589,0.017104,-0.027992,0.999462,0,0.76765,-0.38961,3.378,0.104,-1,675.728,-1,763.912,-1,554.932,567.962,566.861,511.990,-1,925.826,882.065,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
4,8243.388,-3139.981,382.835,-82.444,0.131458,0.990916,0.028374,-0.991083,0.130744,0.025695,0.021752,-0.031499,0.999267,0,0.76710,-0.39087,4.220,0.092,-1,681.080,-1,781.175,-1,559.745,574.955,553.603,514.424,-1,859.572,818.847,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
5,8244.269,-3144.802,380.791,-82.395,0.132308,0.990683,0.032286,-0.990924,0.131420,0.028242,0.023736,-0.035729,0.999080,0,0.76656,-0.39210,4.901,0.049,-1,676.875,-1,787.974,-1,558.080,575.322,537.629,517.160,-1,824.415,788.265,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
6,8245.233,-3150.364,378.869,-82.390,0.132399,0.990558,0.035571,-0.990926,0.131439,0.028104,0.023164,-0.038969,0.998972,0,0.76618,-0.39296,5.645,0.005,-1,666.496,-1,783.596,-1,551.520,570.021,524.167,518.365,-1,816.669,783.469,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
7,8246.136,-3156.628,377.405,-82.425,0.131793,0.990571,0.037413,-0.991071,0.130902,0.025369,0.020233,-0.040423,0.998978,0,0.76598,-0.39343,6.328,-0.035,-1,652.495,-1,769.363,-1,541.588,560.337,515.759,517.299,-1,836.907,804.962,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
8,8246.827,-3163.656,376.606,-82.510,0.130340,0.990750,0.037759,-0.991333,0.129596,0.021545,0.016452,-0.040240,0.999055,0,0.76594,-0.39352,7.063,-0.085,-1,640.003,-1,752.675,-1,532.043,550.429,512.657,514.837,-1,874.663,842.449,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
9,8247.333,-3171.629,376.501,-82.639,0.128110,0.991062,0.037191,-0.991663,0.127482,0.018800,0.013891,-0.039289,0.999131,0,0.76611,-0.39312,7.989,-0.129,-1,634.111,-1,743.036,-1,526.971,545.110,513.264,512.793,-1,911.670,877.176,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
