timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-3665.456,1291.785,227.819,47.460,0.676084,-0.736815,-0.003775,0.736794,0.676094,-0.005650,0.006715,0.001039,0.999977,0,-0.16265,-0.88393,0.523,0.003,-1,609.997,-1,613.801,-1,495.160,497.816,550.997,548.326,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,-3665.949,1291.159,227.524,47.469,0.675975,-0.736918,-0.003085,0.736901,0.675981,-0.005155,0.005885,0.001211,0.999982,0,-0.16267,-0.88393,0.797,0.009,-1,607.202,-1,610.837,-1,493.081,495.694,550.404,546.913,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-3666.607,1290.325,226.263,47.480,0.675843,-0.737045,-0.001243,0.737034,0.675841,-0.004475,0.004139,0.002108,0.999989,0,-0.16269,-0.88393,1.062,0.011,10.467,599.860,-1,602.398,-1,487.330,489.677,548.445,540.767,-1,-1,-1,-1,-1,-1,9.273,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
3,-3667.394,1289.296,224.419,47.493,0.675680,-0.737194,0.001203,0.737192,0.675672,-0.003802,0.001990,0.003456,0.999992,0,-0.16272,-0.88393,1.296,0.013,14.306,590.237,-1,591.136,10.305,479.690,481.631,545.697,531.918,-1,-1,-1,-1,-1,-1,25.298,9.381,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
4,-3668.294,1288.165,222.551,47.510,0.675466,-0.737386,0.002672,0.737391,0.675458,-0.003416,0.000714,0.004278,0.999991,0,-0.16276,-0.88393,1.446,0.017,14.368,582.351,-1,582.377,13.684,473.555,475.177,541.789,524.429,-1,-1,-1,-1,-1,-1,25.036,30.515,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
5,-3669.329,1286.965,221.048,47.529,0.675219,-0.737612,0.002923,0.737617,0.675210,-0.003373,0.000514,0.004434,0.999990,0,-0.16279,-0.88393,1.584,0.019,14.426,577.666,-1,577.685,13.642,469.968,471.511,537.609,519.599,-1,-1,-1,-1,-1,-1,24.814,31.238,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
6,-3670.514,1285.688,220.139,47.550,0.674946,-0.737864,0.002207,0.737866,0.674938,-0.003541,0.001123,0.004019,0.999991,0,-0.16283,-0.88393,1.742,0.021,14.480,576.234,-1,576.952,13.605,468.980,470.652,534.038,517.840,-1,-1,-1,-1,-1,-1,24.624,31.963,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
7,-3671.864,1284.307,219.880,47.573,0.674646,-0.738140,0.001044,0.738138,0.674639,-0.003751,0.002064,0.003302,0.999992,0,-0.16287,-0.88393,1.931,0.023,14.529,577.272,-1,579.042,13.573,469.967,471.882,531.791,518.687,-1,-1,-1,-1,-1,-1,24.463,32.685,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
8,-3673.378,1282.789,220.181,47.599,0.674313,-0.738446,-0.000034,0.738440,0.674308,-0.003888,0.002894,0.002596,0.999992,0,-0.16292,-0.88393,2.144,0.026,14.576,579.691,-1,582.458,13.544,472.046,474.203,531.231,521.160,-1,-1,-1,-1,-1,-1,24.325,33.394,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
9,-3675.051,1281.115,220.856,47.628,0.673937,-0.738788,-0.000672,0.738781,0.673934,-0.003919,0.003348,0.002145,0.999992,0,-0.16297,-0.88393,2.367,0.029,14.616,582.492,-1,585.879,13.520,474.392,476.704,532.294,524.156,-1,-1,-1,-1,-1,-1,24.206,32.931,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
