timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-4673.875,-6162.773,-337.284,156.794,-0.918568,-0.392395,0.047529,0.393813,-0.918848,0.025092,0.033826,0.041766,0.998555,0,0.33081,-0.74237,1.055,0.010,-1,562.979,-1,568.529,13.842,461.791,463.478,539.686,531.279,-1,-1,-1,-1,-1,-1,-1,28.222,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
1,-4673.544,-6163.350,-335.111,156.792,-0.918598,-0.392772,0.043671,0.393869,-0.918951,0.019903,0.032314,0.035483,0.998848,0,0.33081,-0.74237,0.665,-0.002,-1,561.093,-1,575.717,-1,463.111,466.845,531.917,548.666,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-4673.560,-6163.786,-334.075,156.786,-0.918580,-0.393099,0.041037,0.393968,-0.918993,0.015503,0.031619,0.030408,0.999037,0,0.33081,-0.74237,0.436,-0.006,-1,558.757,-1,580.726,-1,463.409,468.802,523.814,560.990,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,-4673.902,-6163.985,-334.066,156.783,-0.918555,-0.393279,0.039849,0.394012,-0.919023,0.012275,0.031795,0.026976,0.999130,0,0.33081,-0.74237,0.396,-0.003,-1,556.694,-1,583.656,-1,463.095,469.617,516.556,567.681,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,-4674.546,-6163.858,-334.928,156.780,-0.918504,-0.393352,0.040316,0.394054,-0.919022,0.010933,0.032750,0.025929,0.999127,0,0.33081,-0.74237,0.657,-0.003,-1,555.629,-1,584.170,-1,462.488,469.365,512.011,567.456,-1,-1,-1,-1,-1,-1,12.980,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
5,-4675.398,-6163.324,-336.511,156.764,-0.918351,-0.393498,0.042314,0.394297,-0.918902,0.012233,0.034069,0.027919,0.999029,0,0.33081,-0.74237,1.005,-0.016,8.697,555.515,-1,581.243,-1,461.375,467.614,511.843,559.401,-1,-1,-1,-1,-1,-1,22.315,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
6,-4676.387,-6162.338,-338.609,156.724,-0.918022,-0.393863,0.045902,0.394908,-0.918579,0.016122,0.035815,0.032927,0.998816,0,0.33081,-0.74237,1.396,-0.040,16.622,557.111,-1,575.673,14.242,460.346,464.940,516.723,544.398,-1,-1,-1,-1,-1,-1,22.200,15.525,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
7,-4677.550,-6160.911,-340.888,156.647,-0.917386,-0.394653,0.051501,0.396093,-0.917966,0.021201,0.038909,0.039848,0.998448,0,0.33081,-0.74237,1.841,-0.077,16.652,562.805,-1,571.451,14.302,461.521,463.780,525.716,525.268,-1,-1,-1,-1,-1,-1,22.196,29.203,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
8,-4678.928,-6159.213,-342.874,156.541,-0.916524,-0.395837,0.057412,0.397729,-0.917135,0.025990,0.042367,0.046655,0.998012,0,0.33081,-0.74237,2.186,-0.106,11.248,570.313,-1,569.047,14.222,463.994,463.914,536.027,506.922,-1,-1,-1,-1,-1,-1,8.830,36.485,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
9,-4680.548,-6157.507,-344.046,156.427,-0.915640,-0.397292,0.061339,0.399514,-0.916264,0.029127,0.044631,0.051176,0.997692,0,0.33081,-0.74237,2.353,-0.114,15.387,575.729,-1,567.807,14.100,465.876,464.288,544.069,495.413,-1,-1,-1,-1,-1,-1,12.119,40.654,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
