timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,7401.038,-6746.192,2.409,132.565,-0.676359,-0.736454,-0.013182,0.736446,-0.675804,-0.030611,0.013636,-0.030412,0.999444,0,0.37379,-0.78087,0.284,-0.006,15.615,589.291,-1,666.281,-1,492.506,508.756,629.880,777.860,-1,-1,-1,-1,-1,-1,22.621,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
1,7401.048,-6745.521,5.051,132.531,-0.675909,-0.736898,-0.011384,0.736814,-0.675338,-0.031978,0.015877,-0.030002,0.999424,0,0.37379,-0.78087,0.670,-0.033,-1,602.237,-1,679.943,-1,502.589,518.894,638.320,787.116,-1,-1,-1,-1,-1,-1,20.944,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
2,7400.896,-6744.581,6.628,132.445,-0.674764,-0.737960,-0.010458,0.737806,-0.674136,-0.034390,0.018328,-0.030922,0.999354,0,0.37379,-0.78087,0.953,-0.087,-1,611.674,-1,692.532,-1,510.442,527.309,639.874,797.393,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,7400.588,-6743.363,7.103,132.320,-0.673127,-0.739452,-0.010532,0.739232,-0.672386,-0.037858,0.020913,-0.033269,0.999228,0,0.37379,-0.78087,1.256,-0.124,-1,617.500,-1,703.811,-1,515.801,533.665,634.342,808.931,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,7400.157,-6741.931,6.529,132.165,-0.671081,-0.741293,-0.011614,0.741013,-0.670167,-0.042130,0.023447,-0.036878,0.999045,0,0.37379,-0.78087,1.496,-0.155,-1,619.300,-1,713.265,-1,518.442,537.838,622.554,821.495,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,7399.534,-6740.187,5.078,131.974,-0.668561,-0.743541,-0.013146,0.743183,-0.667399,-0.047512,0.026554,-0.041534,0.998784,0,0.37379,-0.78087,1.852,-0.191,-1,619.092,-1,723.096,-1,519.926,541.326,605.795,834.388,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,7398.762,-6738.145,3.023,131.750,-0.665575,-0.746179,-0.015059,0.745719,-0.664078,-0.053888,0.030210,-0.047096,0.998433,0,0.37379,-0.78087,2.183,-0.224,18.655,617.802,-1,734.143,-1,520.872,544.707,585.508,849.152,-1,-1,-1,-1,-1,-1,22.519,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
7,7397.882,-6735.901,0.898,131.508,-0.662372,-0.748981,-0.017058,0.748462,-0.660578,-0.058661,0.032667,-0.051623,0.998132,0,0.37379,-0.78087,2.409,-0.242,18.652,614.105,-1,740.410,-1,519.549,545.472,567.618,859.816,-1,-1,-1,-1,-1,-1,22.517,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
8,7396.974,-6733.529,-0.838,131.280,-0.659391,-0.751572,-0.018519,0.751086,-0.657491,-0.059791,0.032761,-0.053335,0.998039,0,0.37379,-0.78087,2.541,-0.228,18.652,607.795,-1,737.678,-1,515.121,542.023,556.888,860.232,-1,-1,-1,-1,-1,-1,22.517,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
9,7396.078,-6731.024,-1.971,131.080,-0.656799,-0.753827,-0.018961,0.753443,-0.655028,-0.057108,0.030629,-0.051794,0.998188,0,0.37379,-0.78087,2.660,-0.201,18.653,600.231,-1,726.489,-1,508.495,535.072,554.506,849.262,-1,-1,-1,-1,-1,-1,22.519,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
10,7395.190,-6728.315,-2.492,130.896,-0.654449,-0.755884,-0.018346,0.755624,-0.652971,-0.051589,0.027016,-0.047625,0.998500,0,0.37379,-0.78087,2.850,-0.184,18.652,592.853,-1,710.108,-1,501.084,526.314,559.366,830.142,-1,-1,-1,-1,-1,-1,22.518,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
11,7394.282,-6725.290,-2.504,130.706,-0.652004,-0.758027,-0.016945,0.757871,-0.650871,-0.044709,0.022861,-0.041992,0.998856,0,0.37379,-0.78087,3.159,-0.190,18.654,586.768,-1,692.820,-1,494.229,517.602,568.777,807.938,-1,-1,-1,-1,-1,-1,22.519,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
12,7393.311,-6721.864,-2.180,130.492,-0.649232,-0.760440,-0.015150,0.760354,-0.648405,-0.037848,0.018957,-0.036091,0.999169,0,0.37379,-0.78087,3.561,-0.213,18.654,582.462,-1,677.810,-1,488.755,510.239,579.734,785.790,-1,-1,-1,-1,-1,-1,22.519,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
13,7392.224,-6718.003,-1.699,130.247,-0.646005,-0.763216,-0.013342,0.763168,-0.645403,-0.032097,0.015886,-0.030917,0.999396,0,0.37379,-0.78087,4.011,-0.245,18.652,580.018,-1,666.756,-1,485.053,504.986,589.424,767.530,-1,-1,-1,-1,-1,-1,22.518,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
14,7390.997,-6713.735,-1.194,129.965,-0.642261,-0.766394,-0.011860,0.766362,-0.641803,-0.027877,0.013754,-0.026993,0.999541,0,0.37379,-0.78087,4.441,-0.282,18.626,578.911,-1,659.758,-1,482.859,501.754,596.078,754.892,-1,-1,-1,-1,-1,-1,22.508,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
15,7389.668,-6709.187,-0.745,129.649,-0.638039,-0.769926,-0.010960,0.769909,-0.637671,-0.024797,0.012104,-0.024260,0.999632,0,0.37379,-0.78087,4.738,-0.316,18.565,577.887,-1,655.120,-1,481.181,499.508,599.542,746.827,-1,-1,-1,-1,-1,-1,22.488,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
16,7388.216,-6704.384,-0.414,129.301,-0.633355,-0.773792,-0.010414,0.773784,-0.633043,-0.022704,0.010976,-0.022438,0.999688,0,0.37379,-0.78087,5.017,-0.348,18.490,577.065,-1,652.432,-1,479.983,498.104,600.522,741.845,-1,-1,-1,-1,-1,-1,22.463,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
17,7386.653,-6699.326,-0.265,128.926,-0.628288,-0.777915,-0.010175,0.777912,-0.628004,-0.021551,0.010375,-0.021455,0.999716,0,0.37379,-0.78087,5.294,-0.374,18.400,576.334,-1,651.401,-1,479.391,497.382,598.690,739.329,-1,-1,-1,-1,-1,-1,22.435,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
