timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-2295.752,-2946.895,584.663,89.867,1,0.08000,0.12000,4.800,0.240,-1,400.000,-1,400.000,550.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,950.000,500.000,-1,525.000,2,0,2,1,1,0,0,0,0,2,2,2,2,0,1,2,1
1,-2295.810,-2937.295,584.946,90.347,0,0.16000,0.24000,9.600,0.480,-1,400.000,-1,375.000,550.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,950.000,500.000,-1,525.000,2,0,2,1,1,0,0,0,0,2,2,2,2,0,1,2,1
2,-2296.078,-2922.898,585.372,91.067,0,0.24000,0.36000,14.400,0.720,-1,400.000,-1,375.000,525.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,950.000,500.000,-1,500.000,2,0,2,1,1,0,0,0,0,2,2,2,2,0,1,2,1
3,-2296.757,-2903.710,585.947,92.027,0,0.32000,0.48000,19.200,0.960,-1,425.000,-1,375.000,500.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,950.000,500.000,-1,475.000,2,0,2,1,1,0,1,0,0,2,2,2,2,0,1,2,1
4,-2298.107,-2879.748,586.674,93.227,0,0.40000,0.60000,24.000,1.200,-1,425.000,-1,350.000,450.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,950.000,475.000,-1,450.000,2,0,2,1,1,0,1,0,0,2,2,2,2,0,1,2,1
5,-2300.376,-2851.037,587.556,94.519,0,0.48000,0.64599,28.800,1.292,-1,425.000,-1,350.000,425.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,950.000,475.000,-1,425.000,2,0,2,1,1,0,1,0,0,2,2,2,2,0,1,2,1
6,-2303.761,-2817.608,588.596,95.782,0,0.56000,0.63180,33.600,1.264,-1,425.000,-1,350.000,400.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,975.000,475.000,-1,400.000,2,0,2,1,1,0,1,0,0,2,2,2,2,0,1,2,1
7,-2308.450,-2779.495,589.791,97.013,0,0.64000,0.61563,38.400,1.231,-1,425.000,-1,350.000,350.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,975.000,475.000,-1,375.000,2,0,2,1,1,0,0,0,0,2,2,2,2,0,1,2,1
8,-2314.618,-2736.738,591.139,98.208,0,0.72000,0.59726,43.200,1.195,-1,425.000,-1,350.000,300.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,975.000,500.000,-1,325.000,2,0,2,1,1,0,0,0,0,2,2,2,2,0,1,2,1
9,-2322.425,-2689.377,592.635,99.361,0,0.80000,0.57643,48.000,1.153,-1,425.000,-1,350.000,275.000,350.000,325.000,300.000,300.000,-1,-1,-1,-1,1000.000,525.000,-1,300.000,2,0,2,1,1,0,0,0,0,2,2,2,2,0,1,2,1
10,-2332.017,-2637.456,595.165,100.467,0,0.88000,0.55289,52.800,1.106,-1,450.000,-1,375.000,250.000,350.000,350.000,300.000,300.000,-1,-1,-1,-1,-1,550.000,-1,275.000,2,0,2,1,1,0,0,0,0,2,2,2,2,2,1,2,1
11,-2343.519,-2581.016,598.961,101.519,0,0.96000,0.52633,57.600,1.053,-1,450.000,-1,425.000,225.000,375.000,375.000,300.000,325.000,-1,-1,-1,-1,-1,650.000,-1,300.000,2,0,2,1,1,0,0,0,0,2,2,2,2,2,1,2,1
