timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,6052.102,18898.500,-223.942,43.923,1,0.08000,-0.12000,9.600,-1.080,-1,-1,-1,400.000,-1,-1,325.000,325.000,350.000,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
2,6088.955,18898.500,-224.354,38.523,0,0.24000,-0.36000,28.800,-3.240,-1,-1,-1,400.000,-1,325.000,325.000,-1,350.000,-1,-1,-1,-1,-1,725.000,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,0,2,2
4,6161.874,18898.500,-225.168,30.963,0,0.40000,-0.36000,48.000,-3.240,-1,-1,-1,400.000,-1,325.000,325.000,-1,375.000,-1,-1,-1,-1,-1,725.000,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,0,2,2
6,6272.611,18898.500,-226.208,26.262,0,0.56000,-0.28243,67.200,-2.542,-1,-1,-1,400.000,-1,325.000,325.000,-1,375.000,-1,-1,-1,-1,-1,725.000,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,0,2,2
8,6419.672,18898.500,-227.139,17.938,0,0.69323,-0.52243,83.187,-4.702,-1,400.000,-1,375.000,-1,325.000,325.000,-1,375.000,-1,-1,-1,-1,-1,700.000,-1,-1,2,0,2,0,2,0,0,2,0,2,2,2,2,2,0,2,2
10,6601.486,18898.500,-228.290,11.168,0,0.78069,-0.34976,93.683,-3.148,-1,375.000,-1,375.000,-1,300.000,300.000,-1,400.000,-1,-1,-1,-1,-1,700.000,-1,-1,2,0,2,0,2,0,0,2,0,2,2,2,2,2,0,2,2
12,6796.238,18898.500,-229.523,8.112,0,0.86069,-0.10976,103.283,-0.988,-1,350.000,-1,375.000,-1,300.000,300.000,-1,400.000,-1,-1,-1,-1,600.000,700.000,-1,-1,2,0,2,0,2,0,0,2,0,2,2,2,2,0,0,2,2
14,7025.021,18898.500,-228.810,7.217,0,0.98325,-0.10976,117.990,-0.988,-1,375.000,-1,400.000,-1,300.000,325.000,-1,375.000,-1,450.000,550.000,-1,575.000,825.000,-1,-1,2,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,2
16,7250.640,18898.500,-226.697,4.161,0,0.90325,-0.10976,108.390,-0.988,-1,325.000,-1,400.000,-1,300.000,300.000,-1,350.000,-1,650.000,700.000,-1,550.000,775.000,-1,-1,2,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,2
18,7437.948,18898.500,-224.942,5.425,0,0.74325,0.13024,89.190,1.172,-1,300.000,-1,400.000,-1,275.000,300.000,-1,325.000,-1,850.000,800.000,-1,500.000,750.000,-1,-1,2,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,2
20,7602.773,18898.500,-222.069,6.690,0,0.71825,0.13024,86.190,1.172,-1,325.000,-1,425.000,-1,300.000,325.000,-1,300.000,-1,175.000,75.000,-1,500.000,825.000,-1,-1,2,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,2
22,7772.766,18898.500,-216.679,10.114,0,0.71825,0.13024,86.190,1.172,-1,300.000,-1,375.000,-1,275.000,300.000,-1,275.000,-1,275.000,125.000,-1,475.000,725.000,-1,-1,2,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,2
24,7936.548,18898.500,-211.485,14.515,0,0.68514,0.23880,82.216,2.149,-1,300.000,1000.000,350.000,-1,250.000,275.000,-1,250.000,-1,275.000,100.000,-1,450.000,625.000,-1,900.000,2,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0
