timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,12961.265,-16628.583,243.604,-49.599,1,0.08000,-0.12000,9.600,-1.080,275.000,275.000,750.000,225.000,175.000,225.000,200.000,275.000,200.000,-1,-1,-1,-1,375.000,325.000,300.000,150.000,1,1,0,0,0,0,0,0,0,2,2,2,2,1,0,1,0
2,12989.669,-16667.254,234.104,-54.999,0,0.24000,-0.36000,28.800,-3.240,225.000,250.000,575.000,200.000,125.000,200.000,175.000,275.000,200.000,-1,-1,-1,-1,325.000,300.000,250.000,125.000,1,0,0,0,0,0,0,0,0,2,2,2,2,1,0,1,0
4,13029.762,-16743.682,219.455,-64.719,0,0.40000,-0.60000,48.000,-5.400,275.000,325.000,-1,375.000,-1,275.000,300.000,225.000,275.000,175.000,0.000,0.000,450.000,550.000,600.000,-1,-1,1,1,2,0,2,0,0,1,0,0,0,0,0,0,0,2,2
6,13064.533,-16863.371,213.614,-76.504,0,0.56000,-0.65090,67.200,-5.858,-1,325.000,-1,375.000,-1,275.000,300.000,225.000,275.000,350.000,0.000,0.000,400.000,550.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,2
8,13077.193,-17017.577,210.756,-88.208,0,0.65105,-0.65033,78.126,-5.853,-1,325.000,-1,375.000,-1,275.000,300.000,250.000,250.000,375.000,50.000,25.000,425.000,550.000,650.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,0,0,0,2,2
10,13058.789,-17167.681,210.562,-99.963,0,0.62486,-0.65430,74.983,-5.889,-1,325.000,-1,350.000,-1,275.000,275.000,300.000,225.000,475.000,300.000,200.000,475.000,550.000,600.000,850.000,-1,2,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,2
12,13011.442,-17306.411,211.032,-111.840,0,0.60809,-0.66199,72.971,-5.958,650.000,300.000,-1,300.000,425.000,250.000,250.000,275.000,200.000,675.000,650.000,525.000,600.000,500.000,500.000,675.000,575.000,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14,12937.334,-17430.420,214.577,-123.892,0,0.60182,-0.67225,72.219,-6.050,-1,400.000,-1,325.000,525.000,300.000,300.000,300.000,175.000,-1,525.000,0.000,425.000,-1,675.000,-1,-1,2,0,2,0,0,0,0,0,0,2,1,0,0,2,0,2,2
16,12838.625,-17535.982,223.593,-136.152,0,0.60404,-0.68413,72.485,-6.157,-1,400.000,-1,300.000,225.000,300.000,275.000,325.000,175.000,-1,525.000,75.000,550.000,-1,550.000,-1,475.000,2,0,2,0,0,0,0,0,0,2,1,0,0,2,0,2,0
18,12718.203,-17618.704,239.094,-148.638,0,0.61188,-0.69690,73.425,-6.272,-1,625.000,-1,425.000,-1,400.000,375.000,250.000,225.000,-1,0.000,0.000,675.000,-1,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,0,2,0,2,2
