timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-7250.607,4448.811,489.810,20.591,0.935865,-0.351928,0.017438,0.351593,0.935947,0.019645,-0.023235,-0.012254,0.999655,0,0.73247,-0.50506,0.313,-0.010,-1,739.005,-1,-1,-1,621.137,644.004,396.151,509.342,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
1,-7249.636,4449.241,494.953,20.534,0.936295,-0.350894,0.015012,0.350692,0.936378,0.014550,-0.019163,-0.008358,0.999781,0,0.73251,-0.50498,1.062,-0.057,-1,774.220,-1,-1,-1,646.830,669.888,416.532,518.229,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-7247.863,4449.736,499.171,20.460,0.936818,-0.349592,0.012536,0.349515,0.936897,0.007970,-0.014531,-0.003085,0.999890,0,0.73276,-0.50445,1.841,-0.074,-1,811.643,-1,-1,-1,672.496,695.832,437.657,520.296,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
3,-7245.269,4450.493,502.273,20.401,0.937242,-0.348563,0.009056,0.348580,0.937279,-0.000374,-0.008358,0.003507,0.999959,0,0.73307,-0.50377,2.703,-0.059,-1,859.463,-1,-1,-1,701.487,723.768,458.960,515.495,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
4,-7241.895,4451.576,504.194,20.362,0.937513,-0.347926,0.004140,0.347951,0.937454,-0.010474,-0.000237,0.011260,0.999937,0,0.73329,-0.50328,3.543,-0.039,-1,916.561,-1,-1,-1,734.876,757.463,480.234,504.532,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
5,-7237.706,4452.942,504.965,20.358,0.937491,-0.348003,-0.002234,0.347871,0.937279,-0.022211,0.009824,0.020045,0.999751,0,0.73342,-0.50301,4.406,-0.004,-1,1003.813,-1,-1,-1,773.104,804.434,502.130,488.376,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
6,-7232.893,4454.601,504.758,20.400,0.937086,-0.348995,-0.008514,0.348504,0.936634,-0.035530,0.020375,0.030327,0.999332,0,0.73337,-0.50312,5.091,0.042,-1,-1,-1,-1,-1,819.709,853.302,525.017,466.939,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
7,-7227.675,4456.451,504.201,20.481,0.936440,-0.350623,-0.011958,0.349759,0.935704,-0.046116,0.027358,0.039003,0.998864,0,0.73309,-0.50372,5.536,0.080,-1,-1,-1,-1,-1,861.003,921.327,544.055,448.507,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
8,-7222.158,4458.660,503.572,20.581,0.935778,-0.352409,-0.011305,0.351388,0.934752,-0.052592,0.029101,0.045242,0.998552,0,0.73263,-0.50472,5.943,0.101,-1,-1,-1,-1,-1,874.345,950.245,557.308,435.113,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
9,-7216.310,4461.249,502.888,20.697,0.935152,-0.354180,-0.006832,0.353317,0.933922,-0.054373,0.025638,0.048433,0.998497,0,0.73207,-0.50595,6.396,0.116,-1,-1,-1,-1,-1,858.271,914.872,562.720,426.911,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
10,-7210.054,4464.236,502.023,20.825,0.934522,-0.355904,0.000606,0.355454,0.933252,-0.051898,0.017905,0.048715,0.998652,0,0.73142,-0.50736,6.932,0.127,-1,-1,-1,-1,-1,819.555,840.460,560.004,423.235,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
11,-7203.305,4467.655,500.785,20.964,0.933780,-0.357709,0.010004,0.357776,0.932661,-0.046249,0.007213,0.046766,0.998880,0,0.73071,-0.50892,7.566,0.140,-1,-1,-1,-1,-1,767.739,791.116,550.430,422.310,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
12,-7195.898,4471.532,499.101,21.104,0.932922,-0.359570,0.019132,0.360054,0.932162,-0.037892,-0.004210,0.042239,0.999099,0,0.72992,-0.51062,8.360,0.139,-1,958.205,-1,-1,-1,727.542,743.136,534.317,424.908,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
13,-7187.676,4475.813,497.054,21.199,0.932236,-0.360921,0.025904,0.361563,0.931957,-0.026975,-0.014405,0.034513,0.999300,0,0.72912,-0.51237,9.270,0.095,-1,879.137,-1,-1,-1,692.140,704.236,512.473,432.691,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
14,-7178.543,4480.319,494.734,21.210,0.932017,-0.361162,0.030119,0.361687,0.932192,-0.014146,-0.022967,0.024078,0.999446,0,0.72851,-0.51370,10.184,0.011,-1,824.729,-1,-1,-1,662.381,675.968,486.798,445.706,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
15,-7168.558,4485.044,492.174,21.188,0.931951,-0.361009,0.033762,0.361261,0.932463,-0.001501,-0.030940,0.013595,0.999429,0,0.72827,-0.51423,11.047,-0.021,-1,776.650,-1,-1,-1,635.221,652.589,462.530,459.030,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
16,-7157.776,4489.876,489.493,21.146,0.931943,-0.360578,0.038283,0.360460,0.932719,0.010177,-0.039377,0.004315,0.999215,0,0.72816,-0.51446,11.815,-0.043,-1,731.908,-1,-1,-1,608.280,628.758,441.012,470.152,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
17,-7146.268,4494.642,486.912,21.047,0.932188,-0.359306,0.043875,0.358706,0.933212,0.021119,-0.048532,-0.003949,0.998814,0,0.72814,-0.51450,12.456,-0.099,-1,690.732,-1,-1,-1,581.655,604.654,422.709,479.894,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
18,-7134.097,4499.381,484.563,20.917,0.932478,-0.357584,0.051160,0.356405,0.933821,0.030885,-0.058818,-0.010566,0.998213,0,0.72838,-0.51399,13.062,-0.129,-1,652.632,-1,950.702,-1,554.988,579.574,408.961,487.318,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
19,-7121.178,4504.078,482.674,20.755,0.932873,-0.355305,0.059218,0.353523,0.934629,0.038615,-0.069067,-0.015088,0.997498,0,0.72874,-0.51319,13.746,-0.163,-1,620.981,-1,885.952,-1,531.797,556.917,400.012,495.691,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
20,-7107.356,4508.669,481.499,20.549,0.933585,-0.352155,0.066375,0.349965,0.935796,0.042535,-0.077093,-0.016481,0.996888,0,0.72926,-0.51207,14.564,-0.206,-1,601.232,-1,845.295,-1,516.495,541.680,398.066,498.876,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
21,-7092.893,4513.086,481.108,20.325,0.934542,-0.348550,0.071729,0.346161,0.937152,0.043814,-0.082492,-0.016116,0.996461,0,0.72996,-0.51053,15.123,-0.224,-1,592.166,-1,828.953,-1,509.163,534.392,401.117,500.967,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
22,-7078.248,4517.542,481.840,20.057,0.936168,-0.344296,0.071067,0.341787,0.938687,0.045250,-0.082289,-0.018072,0.996445,0,0.73075,-0.50882,15.308,-0.268,-1,599.773,-1,865.641,-1,515.909,542.517,404.153,514.444,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
