timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-2331.038,5960.180,-55.377,16.032,0.959694,-0.277907,-0.041900,0.275759,0.959897,-0.050538,0.054264,0.036947,0.997843,0,0.38632,-0.91661,0.711,0.005,-1,688.888,-1,600.752,14.027,542.230,521.468,498.831,405.060,-1,-1,-1,-1,-1,-1,-1,26.845,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
1,-2330.333,5959.731,-51.384,16.030,0.959399,-0.278365,-0.045464,0.275653,0.959511,-0.057918,0.059745,0.043034,0.997286,0,0.38632,-0.91663,0.836,-0.001,-1,728.409,-1,623.615,13.991,562.101,539.428,521.799,405.860,-1,-1,-1,-1,-1,-1,-1,27.112,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
2,-2329.340,5959.403,-48.224,16.018,0.959062,-0.278738,-0.050048,0.275329,0.959110,-0.065585,0.066282,0.049120,0.996591,0,0.38632,-0.91662,1.046,-0.013,-1,770.943,-1,647.479,13.894,583.359,557.880,543.272,404.801,-1,-1,-1,-1,-1,-1,-1,27.926,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
3,-2328.060,5959.179,-46.134,15.997,0.958668,-0.279094,-0.055340,0.274836,0.958660,-0.073733,0.073631,0.055476,0.995741,0,0.38635,-0.91651,1.299,-0.021,-1,821.070,-1,670.685,-1,604.495,575.895,563.088,401.028,-1,977.957,988.065,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
4,-2326.502,5959.029,-45.217,15.960,0.958256,-0.279325,-0.061022,0.274051,0.958175,-0.082443,0.081498,0.062278,0.994726,0,0.38639,-0.91634,1.565,-0.037,-1,875.111,-1,691.907,-1,624.796,592.674,582.504,394.185,-1,937.858,949.008,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
5,-2324.667,5958.924,-45.445,15.909,0.957825,-0.279465,-0.066861,0.273003,0.957628,-0.091744,0.089668,0.069621,0.993535,0,0.38647,-0.91602,1.839,-0.051,-1,934.006,-1,711.454,-1,643.788,607.941,601.045,384.329,-1,893.451,904.250,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
6,-2322.558,5958.873,-46.679,15.843,0.957382,-0.279525,-0.072699,0.271684,0.956992,-0.101757,0.098016,0.077669,0.992149,0,0.38658,-0.91558,2.109,-0.066,-1,1000.603,-1,732.042,-1,661.551,621.613,618.857,371.701,-1,840.759,854.433,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,2,2,2,2
7,-2320.166,5958.878,-48.686,15.767,0.956894,-0.279606,-0.078573,0.270172,0.956218,-0.112489,0.106586,0.086412,0.990541,0,0.38672,-0.91501,2.392,-0.076,-1,-1,-1,750.331,13.535,681.097,636.298,636.994,356.965,-1,787.790,797.414,938.506,-1,-1,-1,23.233,2,2,2,0,1,0,0,0,0,2,0,0,0,2,2,2,1
8,-2317.600,5958.900,-50.961,15.683,0.956505,-0.279510,-0.083503,0.268553,0.955492,-0.122121,0.113921,0.094384,0.988996,0,0.38688,-0.91435,2.567,-0.084,-1,-1,-1,763.586,13.460,698.513,647.931,652.770,342.913,-1,733.830,747.165,883.793,-1,-1,-1,31.926,2,2,2,0,1,0,0,0,0,2,0,0,0,2,2,2,1
9,-2315.190,5958.996,-52.790,15.593,0.956602,-0.278658,-0.085222,0.266962,0.955299,-0.127025,0.116809,0.098761,0.988232,0,0.38707,-0.91363,2.412,-0.090,-1,-1,-1,763.126,13.338,702.657,649.480,659.132,333.941,-1,710.698,723.908,857.190,-1,-1,-1,36.493,2,2,2,0,1,0,0,0,0,2,0,0,0,2,2,2,1
