timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-1421.959,14.542,-223.753,-125.638,-0.582517,0.812773,-0.008592,-0.812527,-0.581993,0.032924,0.021759,0.026160,0.999421,0,0.49255,-0.51609,0.108,0.008,-1,875.727,-1,830.816,-1,682.187,689.243,965.798,528.870,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,-1422.214,14.014,-221.192,-125.622,-0.582249,0.812986,-0.006269,-0.812620,-0.581713,0.035469,0.025189,0.025746,0.999351,0,0.49255,-0.51609,0.586,0.016,-1,904.719,-1,850.759,-1,702.202,706.981,972.727,536.823,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-1422.791,12.955,-219.828,-125.614,-0.582051,0.813147,-0.002807,-0.812586,-0.581513,0.039322,0.030342,0.025168,0.999223,0,0.49255,-0.51609,1.206,0.008,-1,938.731,-1,873.550,-1,724.735,726.880,975.552,542.211,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,-1423.685,11.406,-219.586,-125.616,-0.581964,0.813212,0.001967,-0.812389,-0.581481,0.043645,0.036637,0.023802,0.999045,0,0.49255,-0.51609,1.789,-0.003,-1,974.699,-1,898.283,-1,748.322,748.772,972.223,546.381,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,-1424.844,9.410,-220.333,-125.631,-0.582015,0.813138,0.008128,-0.812030,-0.581695,0.047308,0.043196,0.020934,0.998847,0,0.49255,-0.51609,2.308,-0.014,-1,1007.155,-1,923.257,-1,770.619,769.670,960.234,551.001,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,-1426.214,6.971,-221.842,-125.665,-0.582360,0.812790,0.015131,-0.811471,-0.582328,0.049075,0.048699,0.016301,0.998680,0,0.49255,-0.51609,2.798,-0.035,-1,-1,-1,944.848,-1,786.965,785.681,939.231,557.110,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,-1427.685,4.252,-223.687,-125.700,-0.582805,0.812367,0.019950,-0.811062,-0.583033,0.047445,0.050175,0.011470,0.998675,0,0.49255,-0.51609,3.091,-0.034,-1,-1,-1,950.500,-1,786.187,786.730,916.451,562.377,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,-1429.334,1.331,-225.492,-125.724,-0.583211,0.812048,0.021029,-0.810922,-0.583531,0.043568,0.047650,0.008356,0.998829,0,0.49255,-0.51609,3.355,-0.024,-1,991.972,-1,938.614,-1,769.995,773.459,899.181,563.802,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,-1431.337,-1.727,-226.991,-125.754,-0.583785,0.811703,0.018241,-0.810804,-0.584015,0.039027,0.042332,0.007993,0.999072,0,0.49255,-0.51609,3.655,-0.031,-1,954.784,-1,913.988,-1,745.422,751.371,892.128,559.990,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,-1433.802,-4.947,-228.085,-125.789,-0.584436,0.811349,0.012151,-0.810657,-0.584464,0.035180,0.035645,0.010710,0.999307,0,0.49255,-0.51609,4.056,-0.035,-1,919.416,-1,883.025,-1,719.828,726.296,896.743,551.057,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
