timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,7507.102,5844.605,-103.183,-0.357,0.999850,0.006399,0.016101,-0.006234,0.999928,-0.010265,-0.016165,0.010163,0.999818,0,-0.09219,-0.47834,0.145,-0.001,-1,567.631,-1,696.670,-1,489.358,518.294,567.224,614.164,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,7506.936,5844.773,-102.764,-0.357,0.999866,0.006348,0.015078,-0.006223,0.999946,-0.008336,-0.015130,0.008241,0.999852,0,-0.09219,-0.47834,0.236,0.001,-1,569.799,-1,703.100,-1,491.937,521.732,564.329,620.959,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,7506.606,5844.933,-103.482,-0.356,0.999872,0.006307,0.014701,-0.006208,0.999958,-0.006730,-0.014742,0.006638,0.999869,0,-0.09219,-0.47834,0.366,0.001,-1,567.486,-1,703.488,-1,490.594,520.976,558.867,622.950,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,7506.089,5845.018,-105.021,-0.354,0.999860,0.006280,0.015521,-0.006184,0.999961,-0.006254,-0.015560,0.006157,0.999860,0,-0.09219,-0.47834,0.524,0.001,13.852,560.879,-1,696.286,-1,485.197,515.589,553.397,618.797,-1,-1,-1,-1,-1,-1,25.244,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
4,7505.373,5844.969,-107.039,-0.353,0.999821,0.006287,0.017834,-0.006155,0.999953,-0.007487,-0.017880,0.007376,0.999813,0,-0.09219,-0.47834,0.718,0.002,13.874,550.743,-1,681.296,-1,476.201,505.851,550.028,608.044,-1,-1,-1,-1,-1,-1,28.117,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
5,7504.486,5844.773,-109.163,-0.351,0.999753,0.006347,0.021279,-0.006127,0.999928,-0.010366,-0.021343,0.010233,0.999720,0,-0.09219,-0.47834,0.908,0.002,13.869,539.000,-1,661.080,-1,465.289,493.504,549.721,592.432,-1,-1,-1,-1,-1,-1,28.165,13.025,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,1
6,7503.540,5844.513,-110.870,-0.355,0.999689,0.006511,0.024085,-0.006189,0.999891,-0.013397,-0.024170,0.013244,0.999620,0,-0.09219,-0.47834,0.981,-0.004,13.819,530.068,-1,644.400,14.196,456.705,483.519,551.020,578.168,-1,-1,-1,-1,-1,-1,28.691,25.821,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
7,7502.565,5844.276,-111.872,-0.362,0.999651,0.006723,0.025558,-0.006322,0.999856,-0.015736,-0.025660,0.015569,0.999550,0,-0.09219,-0.47834,1.003,-0.008,13.769,525.612,-1,634.720,14.258,452.114,477.920,553.036,568.409,-1,-1,-1,-1,-1,-1,29.280,25.518,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
8,7501.559,5844.143,-112.101,-0.365,0.999645,0.006799,0.025743,-0.006364,0.999836,-0.016933,-0.025854,0.016764,0.999525,0,-0.09219,-0.47834,1.015,-0.002,13.784,525.327,-1,632.239,14.239,451.453,476.741,554.964,564.348,-1,-1,-1,-1,-1,-1,29.109,25.600,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
9,7500.496,5844.123,-111.670,-0.364,0.999662,0.006767,0.025097,-0.006345,0.999838,-0.016853,-0.025207,0.016688,0.999543,0,-0.09219,-0.47834,1.064,0.001,13.822,527.819,-1,635.352,14.194,453.493,478.890,556.037,565.769,-1,-1,-1,-1,-1,-1,28.669,25.832,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
