timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,8853.722,7538.614,155.695,-106.506,-0.284171,0.958751,0.006585,-0.957283,-0.284105,0.053797,0.053449,0.008984,0.998530,1,0.08000,0.12000,4.800,0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
1,8851.071,7529.387,156.208,-106.026,-0.276116,0.961102,0.006593,-0.959638,-0.276064,0.053705,0.053436,0.008502,0.998535,0,0.16000,0.24000,9.600,0.480,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
2,8847.270,7515.498,156.979,-105.306,-0.263998,0.964500,0.006609,-0.963043,-0.263967,0.053565,0.053408,0.007776,0.998542,0,0.24000,0.36000,14.400,0.720,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
3,8842.507,7496.898,158.010,-104.362,-0.248049,0.968725,0.006637,-0.967277,-0.248044,0.053374,0.053351,0.006819,0.998553,0,0.32000,0.47195,19.200,0.944,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
4,8836.938,7473.553,159.304,-103.418,-0.232020,0.972688,0.006676,-0.971253,-0.232042,0.053133,0.053231,0.005844,0.998565,0,0.40000,0.47227,24.000,0.945,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
5,8830.718,7445.433,160.864,-102.472,-0.215914,0.976389,0.006728,-0.974970,-0.215964,0.052841,0.053046,0.004850,0.998580,0,0.48000,0.47267,28.800,0.945,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
6,8824.004,7412.511,162.690,-101.526,-0.199731,0.979827,0.006796,-0.978427,-0.199810,0.052496,0.052795,0.003835,0.998598,0,0.56000,0.47315,33.600,0.946,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
7,8816.954,7374.764,164.782,-100.579,-0.183475,0.983000,0.006884,-0.981623,-0.183583,0.052096,0.052475,0.002800,0.998618,0,0.64000,0.47369,38.400,0.947,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,850.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
8,8809.551,7332.220,167.142,-99.871,-0.171302,0.985194,0.006978,-0.983841,-0.171433,0.051648,0.052080,0.001982,0.998641,0,0.71972,0.35369,43.183,0.707,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,875.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
9,8802.504,7289.669,169.506,-99.404,-0.163244,0.986560,0.007065,-0.985232,-0.163391,0.051202,0.051668,0.001398,0.998663,0,0.71884,0.23369,43.130,0.467,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,875.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
10,8795.637,7247.159,171.804,-99.176,-0.159304,0.987202,0.007417,-0.985894,-0.159474,0.050800,0.051333,0.000780,0.998681,0,0.71769,0.11369,43.061,0.227,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
11,8788.774,7204.735,173.873,-99.189,-0.159461,0.987167,0.008596,-0.985912,-0.159692,0.049759,0.050493,-0.000540,0.998724,0,0.71626,-0.00631,42.976,-0.013,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
12,8781.741,7162.442,175.855,-99.442,-0.163774,0.986452,0.009479,-0.985246,-0.164042,0.048788,0.049682,-0.001349,0.998764,0,0.71456,-0.12631,42.874,-0.253,-1,425.000,-1,425.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
13,8774.395,7120.322,177.578,-99.892,-0.171549,0.985132,0.009317,-0.983991,-0.171798,0.047395,0.048291,-0.001037,0.998833,0,0.71260,-0.22540,42.756,-0.451,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,900.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
