timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-3768.683,-5990.377,-349.971,50.793,0.632006,-0.774944,0.005481,0.774710,0.631964,0.021122,-0.019832,-0.009103,0.999762,0,0.65370,-0.34452,1.401,0.003,-1,580.432,-1,815.167,-1,528.279,575.446,449.014,484.540,-1,-1,-1,-1,993.291,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
1,-3767.492,-5988.563,-344.995,50.786,0.632125,-0.774839,0.006422,0.774685,0.632135,0.016373,-0.016746,-0.005375,0.999845,0,0.65367,-0.34460,2.171,-0.006,-1,602.456,-1,838.495,-1,546.805,594.116,464.808,493.342,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-3765.823,-5986.182,-341.128,50.797,0.632024,-0.774912,0.007479,0.774849,0.632068,0.009933,-0.012424,-0.000483,0.999923,0,0.65366,-0.34462,2.907,0.010,-1,625.232,-1,858.527,-1,565.537,612.433,479.935,495.790,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,-3763.743,-5983.115,-338.535,50.877,0.630982,-0.775759,0.007745,0.775775,0.631008,0.001269,-0.005871,0.005208,0.999969,0,0.65358,-0.34483,3.706,0.080,-1,651.563,-1,879.532,-1,585.994,631.218,493.905,492.681,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,-3761.375,-5979.394,-337.236,50.994,0.629395,-0.777051,0.007377,0.777081,0.629327,-0.009631,0.002841,0.011795,0.999926,0,0.65321,-0.34577,4.411,0.118,-1,681.747,-1,900.647,-1,608.564,651.841,506.919,484.715,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,-3758.755,-5975.117,-337.174,51.166,0.627011,-0.778980,0.006911,0.778900,0.626748,-0.022408,0.013124,0.019432,0.999725,0,0.65267,-0.34712,5.016,0.172,-1,714.847,-1,922.336,-1,632.043,673.414,519.325,471.590,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,-3755.863,-5970.378,-337.982,51.379,0.624004,-0.781393,0.006650,0.781087,0.623466,-0.034545,0.022847,0.026750,0.999381,0,0.65191,-0.34903,5.551,0.213,-1,744.899,-1,940.618,-1,652.585,692.220,529.660,457.184,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,-3752.901,-5965.371,-339.029,51.590,0.621050,-0.783740,0.006959,0.783277,0.620319,-0.041010,0.027824,0.030920,0.999134,0,0.65098,-0.35138,5.818,0.211,-1,758.440,-1,946.773,-1,661.392,699.849,534.264,448.043,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,-3749.931,-5960.107,-340.138,51.794,0.618269,-0.785923,0.008252,0.785506,0.617514,-0.040703,0.026894,0.031647,0.999137,0,0.65006,-0.35372,6.044,0.204,-1,751.528,-1,937.418,-1,655.261,693.268,532.661,444.651,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,-3746.916,-5954.539,-341.360,51.994,0.615618,-0.787978,0.010306,0.787779,0.615017,-0.034044,0.020487,0.029077,0.999367,0,0.64915,-0.35601,6.332,0.200,-1,725.906,-1,914.604,-1,635.469,673.774,525.070,446.541,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
