timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,8203.950,4919.637,46.427,1.742,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,550.000,775.000,800.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,1,0,0,2,2
1,8213.548,4919.849,46.094,1.262,0,0.16000,-0.24000,9.600,-0.480,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,600.000,800.000,800.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,1,0,0,2,2
2,8227.947,4919.985,45.590,0.542,0,0.24000,-0.36000,14.400,-0.720,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,650.000,800.000,800.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,1,0,0,2,2
3,8247.147,4919.845,44.906,-0.418,0,0.32000,-0.48000,19.200,-0.960,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,875.000,800.000,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,1,0,0,2,2
4,8271.137,4919.167,44.036,-1.618,0,0.40000,-0.60000,24.000,-1.200,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,825.000,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,1,0,0,2,2
5,8299.896,4917.631,42.970,-3.058,0,0.48000,-0.72000,28.800,-1.440,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,825.000,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,1,0,0,2,2
6,8333.381,4914.856,41.699,-4.738,0,0.56000,-0.84000,33.600,-1.680,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,850.000,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,1,0,0,2,2
7,8371.528,4910.450,40.214,-6.588,0,0.64000,-0.92478,38.400,-1.850,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,875.000,775.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,1,0,0,2,2
8,8414.263,4904.133,38.509,-8.409,0,0.72000,-0.91074,43.200,-1.821,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,900.000,750.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,1,0,0,2,2
9,8460.054,4895.894,36.641,-10.199,0,0.77542,-0.89513,46.525,-1.790,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,925.000,750.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,1,0,0,2,2
10,8506.243,4886.113,34.625,-11.956,0,0.78690,-0.87849,47.214,-1.757,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,950.000,750.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,1,0,0,2,2
11,8552.777,4874.787,32.576,-13.680,0,0.79819,-0.86177,47.892,-1.724,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,1000.000,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,1,0,0,2,2
12,8599.598,4861.917,30.411,-15.370,0,0.80930,-0.84498,48.558,-1.690,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
13,8646.654,4847.507,28.189,-17.026,0,0.82022,-0.82812,49.213,-1.656,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
14,8693.894,4831.565,25.929,-18.648,0,0.83096,-0.81119,49.858,-1.622,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
15,8741.269,4814.099,23.631,-20.237,0,0.84153,-0.79420,50.492,-1.588,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
16,8788.733,4795.124,21.296,-21.791,0,0.85194,-0.77715,51.116,-1.554,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,725.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
17,8836.241,4774.653,18.903,-23.311,0,0.86219,-0.76003,51.731,-1.520,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
18,8883.754,4752.702,16.479,-24.797,0,0.87230,-0.74284,52.338,-1.486,-1,375.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
19,8931.231,4729.291,14.036,-26.248,0,0.88227,-0.72559,52.936,-1.451,-1,375.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
20,8978.639,4704.438,11.578,-27.665,0,0.89212,-0.70828,53.527,-1.417,-1,375.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
21,9025.945,4678.166,9.138,-29.046,0,0.90186,-0.69089,54.112,-1.382,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,325.000,-1,-1,-1,-1,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
22,9073.120,4650.497,6.735,-30.393,0,0.91151,-0.67343,54.690,-1.347,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,325.000,-1,-1,-1,-1,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
23,9119.895,4621.583,4.421,-31.722,0,0.91650,-0.66430,54.990,-1.329,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
24,9165.987,4591.593,2.185,-33.050,0,0.91650,-0.66430,54.990,-1.329,-1,375.000,-1,400.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
25,9211.372,4560.542,-0.051,-34.379,0,0.91650,-0.66430,54.990,-1.329,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
26,9256.024,4528.447,-2.284,-35.708,0,0.91650,-0.66430,54.990,-1.329,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,950.000,-1,725.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
27,9299.921,4495.325,-4.494,-37.036,0,0.91650,-0.66430,54.990,-1.329,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,925.000,-1,725.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
28,9343.037,4461.195,-6.715,-38.365,0,0.91650,-0.66430,54.990,-1.329,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,1000.000,900.000,-1,725.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
29,9381.522,4428.978,-8.739,-39.933,0,0.83650,-0.78430,50.190,-1.569,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,900.000,-1,725.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
30,9415.504,4398.886,-10.566,-41.526,0,0.75650,-0.79615,45.390,-1.592,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,900.000,-1,725.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
31,9445.133,4371.143,-12.190,-43.118,0,0.67650,-0.79615,40.590,-1.592,-1,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,925.000,-1,750.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
32,9472.515,4344.036,-13.708,-44.710,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,925.000,-1,750.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
33,9499.134,4316.179,-15.226,-46.303,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,950.000,-1,750.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
34,9524.968,4287.593,-16.797,-47.895,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,975.000,-1,750.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
35,9549.997,4258.301,-18.205,-49.487,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
36,9574.203,4228.324,-19.621,-51.079,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
37,9597.567,4197.686,-21.042,-52.672,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
38,9620.070,4166.411,-22.469,-54.264,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
39,9641.696,4134.522,-23.903,-55.856,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
40,9662.427,4102.045,-25.375,-57.449,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
41,9682.248,4069.004,-26.849,-59.041,0,0.64216,-0.79615,38.530,-1.592,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
