timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,1488.652,7298.717,119.247,135.776,-0.716452,-0.696284,0.043406,0.697302,-0.716647,0.013673,0.021586,0.040063,0.998964,0,0.66753,0.24098,0.822,-0.008,-1,824.728,-1,792.048,14.218,642.885,634.741,594.826,575.695,-1,-1,-1,-1,-1,-1,-1,25.704,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
1,1488.677,7298.714,120.875,135.745,-0.716064,-0.696804,0.041426,0.697673,-0.716341,0.010356,0.022459,0.036317,0.999088,0,0.66756,0.24091,0.025,-0.031,-1,828.460,-1,801.862,-1,648.448,641.869,590.069,588.634,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,1488.145,7299.303,121.441,135.718,-0.715697,-0.697175,0.041531,0.697974,-0.716087,0.007209,0.024714,0.034147,0.999111,0,0.66742,0.24122,0.794,-0.027,-1,834.965,-1,811.274,-1,654.978,649.334,586.204,595.034,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,1487.097,7300.479,121.023,135.697,-0.715385,-0.697367,0.043637,0.698178,-0.715908,0.004933,0.027800,0.033996,0.999035,0,0.66724,0.24163,1.575,-0.021,-1,843.294,-1,818.600,-1,661.560,655.959,584.571,594.437,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,1485.547,7302.294,119.740,135.702,-0.715365,-0.697121,0.047708,0.698058,-0.716029,0.004344,0.031133,0.036411,0.998852,0,0.66703,0.24214,2.387,0.004,-1,852.644,-1,821.981,-1,667.337,660.504,587.027,585.920,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,1483.527,7304.753,117.787,135.726,-0.715589,-0.696462,0.053598,0.697679,-0.716386,0.005895,0.034291,0.041612,0.998545,0,0.66685,0.24255,3.182,0.024,-1,862.587,-1,820.488,-1,671.311,662.360,595.015,569.447,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,1481.061,7307.819,115.660,135.760,-0.715936,-0.695595,0.059862,0.697182,-0.716845,0.008426,0.037051,0.047767,0.998171,0,0.66669,0.24292,3.934,0.034,-1,871.798,-1,816.444,14.517,673.867,662.586,605.376,550.756,-1,-1,-1,-1,-1,-1,-1,24.503,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
7,1478.129,7311.309,113.938,135.809,-0.716507,-0.694643,0.063940,0.696546,-0.717422,0.011387,0.037962,0.052697,0.997889,0,0.66651,0.24334,4.558,0.049,-1,874.394,-1,809.310,14.513,672.694,659.479,613.556,535.944,-1,-1,-1,-1,-1,-1,-1,24.511,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
8,1474.607,7315.033,112.950,135.883,-0.717429,-0.693590,0.065022,0.695650,-0.718243,0.014049,0.036957,0.055312,0.997785,0,0.66634,0.24373,5.126,0.074,-1,870.324,-1,800.798,14.560,668.223,653.984,617.181,527.726,-1,-1,-1,-1,-1,-1,-1,24.371,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
9,1470.467,7319.028,112.744,135.969,-0.718538,-0.692628,0.062998,0.694633,-0.719194,0.015649,0.034469,0.055005,0.997891,0,0.66625,0.24393,5.753,0.086,-1,860.549,-1,792.812,14.535,661.591,647.562,614.425,527.202,-1,-1,-1,-1,-1,-1,-1,24.447,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
