timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,4702.699,-14679.710,-156.984,145.318,1,0.08000,0.12000,9.600,1.080,1000.000,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,-1,-1,-1,725.000,650.000,-1,975.000,0,0,2,0,2,0,0,0,0,2,2,2,2,0,1,2,1
2,4661.644,-14654.857,-159.439,149.698,0,0.24000,0.24667,28.800,2.220,950.000,375.000,-1,375.000,-1,300.000,300.000,325.000,325.000,-1,-1,-1,-1,725.000,650.000,-1,900.000,0,0,2,0,2,0,0,0,0,2,2,2,2,0,1,2,1
4,4584.731,-14615.524,-163.520,153.799,0,0.40000,0.22077,48.000,1.987,900.000,375.000,-1,375.000,875.000,325.000,300.000,325.000,325.000,-1,-1,-1,-1,725.000,650.000,950.000,825.000,0,0,2,0,1,0,0,0,0,2,2,2,2,0,1,0,1
6,4470.270,-14565.820,-168.792,157.293,0,0.56000,0.18417,67.200,1.658,800.000,400.000,-1,400.000,750.000,325.000,325.000,300.000,325.000,-1,-1,-1,-1,675.000,625.000,850.000,750.000,0,0,2,0,1,0,0,0,0,2,2,2,2,0,1,0,1
8,4317.543,-14508.322,-174.778,159.932,0,0.72000,0.13268,86.400,1.194,650.000,400.000,-1,400.000,625.000,325.000,325.000,300.000,325.000,-1,-1,-1,-1,600.000,600.000,700.000,675.000,0,0,2,1,1,0,0,0,0,2,2,2,2,0,1,0,1
10,4126.793,-14443.084,-182.069,161.381,0,0.88000,0.06121,105.600,0.551,475.000,350.000,-1,375.000,450.000,300.000,325.000,300.000,300.000,-1,-1,-1,-1,525.000,525.000,500.000,500.000,0,0,2,1,1,0,0,0,1,2,2,2,2,0,1,0,1
12,3903.939,-14367.886,-191.633,161.191,0,1.00000,-0.03709,120.000,-0.334,275.000,275.000,950.000,300.000,250.000,250.000,275.000,300.000,250.000,-1,-1,-1,-1,425.000,400.000,300.000,275.000,0,0,1,1,1,0,0,0,1,2,2,2,2,0,1,0,1
14,3679.002,-14284.256,-202.543,158.888,0,1.00000,-0.15945,120.000,-1.435,100.000,225.000,625.000,200.000,50.000,225.000,200.000,225.000,200.000,-1,-1,-1,-1,375.000,250.000,100.000,50.000,0,0,1,1,1,0,1,0,1,2,2,2,2,0,1,0,1
16,3460.596,-14184.916,-198.928,154.225,0,1.00000,-0.29278,120.000,-2.635,525.000,375.000,725.000,175.000,0.000,250.000,175.000,250.000,125.000,-1,50.000,0.000,400.000,700.000,225.000,-1,0.000,1,1,1,1,1,1,1,0,1,2,0,0,1,1,1,2,1
18,-12705.535,-7760.169,-478.237,164.657,1,0.08000,-0.12000,9.600,-1.080,-1,350.000,-1,250.000,0.000,300.000,275.000,300.000,75.000,-1,525.000,475.000,275.000,700.000,600.000,-1,0.000,2,0,2,1,1,0,1,0,1,2,0,0,1,0,0,2,1
