timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,1471.465,-6917.641,179.424,-50.026,0.642178,0.766292,-0.020112,-0.766033,0.642488,0.020092,0.028318,0.002504,0.999596,0,0.39625,-0.29115,0.231,0.008,13.817,998.085,-1,892.723,-1,765.994,746.177,605.079,650.960,-1,-1,-1,-1,-1,-1,27.467,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
1,1471.479,-6918.123,181.869,-50.009,0.642406,0.766064,-0.021466,-0.765834,0.642752,0.019191,0.028499,0.004111,0.999585,0,0.39624,-0.29118,0.482,0.017,-1,-1,-1,899.349,-1,773.429,752.652,618.367,654.407,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,1471.780,-6918.944,183.038,-49.997,0.642534,0.765889,-0.023765,-0.765664,0.642947,0.019429,0.030160,0.005712,0.999529,0,0.39620,-0.29137,0.875,0.012,-1,-1,-1,907.260,-1,781.063,759.735,627.424,653.827,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,1472.397,-6920.110,182.936,-49.990,0.642559,0.765756,-0.027109,-0.765509,0.643089,0.020802,0.033362,0.007386,0.999416,0,0.39614,-0.29158,1.320,0.007,-1,-1,-1,916.722,-1,789.613,767.676,632.584,649.080,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,1473.317,-6921.619,181.696,-49.982,0.642572,0.765621,-0.030424,-0.765311,0.643238,0.023317,0.037422,0.008301,0.999265,0,0.39608,-0.29183,1.767,0.008,-1,-1,-1,926.770,-1,797.534,775.228,631.279,642.814,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,1474.532,-6923.363,179.550,-49.979,0.642532,0.765593,-0.031924,-0.765169,0.643282,0.026530,0.040847,0.007381,0.999138,0,0.39599,-0.29217,2.126,0.003,-1,-1,-1,933.893,-1,801.116,779.110,620.800,638.427,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,1475.954,-6925.162,176.891,-49.981,0.642503,0.765674,-0.030555,-0.765183,0.643206,0.027953,0.041056,0.005421,0.999142,0,0.39589,-0.29254,2.293,-0.002,-1,-1,-1,928.405,-1,794.347,773.012,605.300,634.514,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,1477.533,-6927.121,174.309,-49.992,0.642425,0.765848,-0.027702,-0.765393,0.643009,0.026689,0.038252,0.004057,0.999260,0,0.39580,-0.29292,2.517,-0.011,14.090,-1,-1,911.087,-1,779.771,758.864,591.501,628.703,-1,-1,-1,-1,-1,-1,26.431,-1,1,2,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
8,1479.336,-6929.406,172.395,-50.005,0.642330,0.766032,-0.024643,-0.765641,0.642796,0.024640,0.034716,0.003040,0.999393,0,0.39571,-0.29324,2.910,-0.013,14.182,1001.127,-1,893.115,13.833,765.245,744.669,581.013,623.982,-1,-1,-1,-1,-1,-1,25.894,28.550,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
9,1481.373,-6932.118,171.433,-50.035,0.641989,0.766397,-0.022045,-0.766054,0.642364,0.023004,0.031791,0.002120,0.999492,0,0.39562,-0.29360,3.392,-0.030,14.425,984.843,-1,880.595,13.644,754.922,734.688,574.229,622.289,-1,-1,-1,-1,-1,-1,24.816,31.219,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
