timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,3410.395,-18597.649,401.143,-85.791,1,0.08000,-0.12000,9.600,-1.080,-1,400.000,-1,450.000,-1,325.000,350.000,225.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,3410.484,-18645.631,400.940,-91.191,0,0.24000,-0.36000,28.800,-3.240,-1,400.000,-1,-1,-1,350.000,350.000,225.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
4,3397.711,-18730.986,399.858,-100.911,0,0.40000,-0.60000,48.000,-5.400,-1,-1,-1,-1,-1,-1,350.000,225.000,300.000,675.000,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2
6,3352.148,-18846.881,396.607,-114.951,0,0.56000,-0.84000,67.200,-7.560,-1,-1,-1,-1,-1,-1,-1,250.000,300.000,-1,550.000,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,2
8,3264.687,-18898.500,393.954,-129.190,0,0.62251,-0.73107,74.701,-6.580,-1,-1,-1,450.000,-1,-1,350.000,275.000,300.000,-1,475.000,675.000,-1,-1,-1,-1,-1,2,2,2,0,2,2,0,0,0,2,0,0,2,2,2,2,2
10,3150.677,-18898.500,392.343,-143.036,0,0.62251,-0.70924,74.701,-6.383,-1,-1,-1,425.000,-1,350.000,350.000,275.000,350.000,-1,500.000,650.000,-1,-1,1000.000,-1,-1,2,2,2,0,2,0,0,0,0,2,0,0,2,2,0,2,2
12,2995.584,-18898.500,390.151,-152.562,0,0.78251,-0.46924,93.901,-4.223,-1,-1,-1,425.000,-1,350.000,350.000,-1,400.000,-1,650.000,775.000,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,2,0,2,0,0,2,2,2,2,2
14,2813.735,-18898.500,385.687,-157.769,0,0.82489,-0.22924,98.986,-2.063,-1,-1,-1,450.000,-1,325.000,350.000,-1,425.000,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2
16,2607.702,-18898.500,379.944,-158.655,0,0.93790,0.01076,112.548,0.097,-1,425.000,-1,550.000,-1,350.000,375.000,-1,475.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2
18,2400.898,-18898.500,374.180,-155.221,0,0.94407,0.25076,113.289,2.257,-1,-1,-1,650.000,-1,375.000,400.000,-1,675.000,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2
20,2215.417,-18898.500,360.231,-153.947,0,0.85570,0.01076,102.684,0.097,-1,300.000,-1,375.000,-1,250.000,275.000,-1,500.000,-1,-1,-1,-1,-1,975.000,-1,-1,2,0,2,0,2,0,0,2,0,2,2,2,2,2,0,2,2
