timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,17805.369,14952.797,-8.058,9.247,1,-0.08000,0.12000,-9.600,1.080,-1,450.000,-1,450.000,-1,350.000,350.000,300.000,275.000,-1,-1,-1,-1,-1,950.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
2,17758.436,14942.757,-9.840,12.783,0,-0.24000,0.19648,-28.800,1.768,-1,450.000,-1,450.000,-1,350.000,350.000,300.000,275.000,-1,-1,-1,-1,-1,950.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
4,17676.778,14920.082,-12.999,16.320,0,-0.38632,0.19648,-46.358,1.768,-1,425.000,-1,425.000,-1,325.000,350.000,300.000,275.000,-1,-1,-1,-1,950.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
6,17589.110,14889.942,-16.395,19.857,0,-0.38632,0.19648,-46.358,1.768,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,275.000,-1,-1,-1,-1,875.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
8,17503.468,14854.451,-19.676,23.393,0,-0.38632,0.19648,-46.358,1.768,-1,375.000,-1,400.000,-1,300.000,325.000,325.000,275.000,-1,-1,-1,-1,800.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
10,17420.178,14813.745,-22.800,26.930,0,-0.38632,0.19648,-46.358,1.768,-1,375.000,-1,400.000,-1,300.000,325.000,325.000,275.000,-1,-1,-1,-1,725.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
12,17339.558,14767.979,-26.307,30.467,0,-0.38632,0.19648,-46.358,1.768,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,275.000,-1,-1,975.000,-1,725.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
14,17261.914,14717.326,-29.344,34.004,0,-0.38632,0.19648,-46.358,1.768,-1,375.000,-1,400.000,-1,300.000,325.000,275.000,300.000,-1,-1,-1,-1,650.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
16,17187.544,14661.981,-32.028,37.540,0,-0.38632,0.19648,-46.358,1.768,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,-1,650.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
18,17116.729,14602.152,-34.546,41.077,0,-0.38632,0.19648,-46.358,1.768,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,-1,675.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
20,17049.739,14538.070,-36.889,44.614,0,-0.38632,0.19648,-46.358,1.768,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,1000.000,925.000,-1,675.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
22,16986.831,14469.977,-39.048,48.151,0,-0.38632,0.19648,-46.358,1.768,-1,375.000,-1,400.000,-1,300.000,325.000,300.000,300.000,-1,850.000,800.000,-1,675.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
24,16948.092,14419.184,-40.329,54.927,0,-0.22632,0.43648,-27.158,3.928,-1,375.000,-1,400.000,-1,300.000,325.000,325.000,300.000,-1,750.000,725.000,-1,700.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
26,16936.063,14396.717,-40.688,66.024,0,-0.06632,0.67648,-7.958,6.088,-1,375.000,-1,375.000,-1,300.000,325.000,325.000,300.000,-1,725.000,800.000,-1,700.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
28,16938.211,14409.406,-40.674,81.441,0,0.09368,0.91648,11.242,8.248,-1,375.000,-1,375.000,-1,300.000,300.000,325.000,300.000,-1,950.000,-1,-1,725.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,2,2,0,0,2,2
30,16933.057,14460.278,-41.179,99.441,0,0.25368,1.00000,30.442,9.000,-1,400.000,-1,375.000,-1,325.000,300.000,325.000,300.000,-1,-1,-1,-1,750.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
32,16897.514,14542.320,-43.098,117.441,0,0.41368,1.00000,49.642,9.000,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,-1,875.000,-1,800.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,0,2,0,0,2,2
