timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-2145.270,-18890.523,-416.792,56.191,1,0.08000,0.12000,9.600,1.080,625.000,450.000,-1,500.000,-1,375.000,400.000,425.000,275.000,-1,-1,-1,-1,700.000,-1,725.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,1,2,1,2
2,-2120.168,-18849.615,-415.075,59.034,0,0.24000,0.15786,28.800,1.421,575.000,450.000,-1,525.000,-1,375.000,425.000,425.000,275.000,-1,-1,-1,-1,650.000,-1,650.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,1,2,1,2
4,-2078.632,-18773.861,-411.448,61.906,0,0.40000,0.16042,48.000,1.444,475.000,450.000,-1,525.000,-1,375.000,425.000,400.000,275.000,-1,-1,-1,-1,575.000,925.000,550.000,-1,1,1,2,0,2,0,0,0,0,2,2,2,2,1,1,1,2
6,-2024.289,-18661.526,-405.459,64.878,0,0.56000,0.16704,67.200,1.503,400.000,400.000,875.000,550.000,-1,400.000,450.000,400.000,250.000,-1,-1,-1,-1,500.000,750.000,450.000,-1,1,1,1,1,2,1,1,0,0,2,2,2,2,1,1,1,2
8,-1961.255,-18511.008,-398.088,68.033,0,0.72000,0.17847,86.400,1.606,250.000,275.000,575.000,400.000,925.000,275.000,325.000,375.000,225.000,-1,-1,-1,-1,350.000,500.000,275.000,675.000,1,1,1,1,0,1,1,0,0,2,2,2,2,1,1,1,1
10,-1890.793,-18322.131,-393.148,70.013,0,0.88000,0.10998,105.600,0.990,75.000,150.000,275.000,225.000,350.000,150.000,175.000,300.000,200.000,-1,-1,-1,700.000,200.000,275.000,75.000,300.000,1,1,1,1,1,1,1,0,0,2,2,2,0,1,1,1,1
12,-4078.960,7666.280,86.205,149.000,1,0.08000,-0.12000,9.600,-1.080,-1,-1,-1,675.000,-1,575.000,525.000,325.000,275.000,-1,475.000,375.000,500.000,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,0,0,0,2,2,2,2
14,-4118.649,7693.264,96.344,144.995,0,0.24000,-0.22049,28.800,-1.984,-1,-1,-1,650.000,-1,575.000,525.000,375.000,275.000,-1,625.000,500.000,550.000,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,0,0,0,2,2,2,2
16,-4186.759,7746.405,113.682,141.215,0,0.40000,-0.20570,48.000,-1.851,-1,1000.000,-1,625.000,-1,550.000,525.000,450.000,250.000,-1,1000.000,775.000,650.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,0,2,2,2,2
18,-4280.348,7828.946,134.085,137.839,0,0.56000,-0.18063,67.200,-1.626,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,425.000,-1,-1,-1,-1,875.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
20,-4396.979,7943.084,144.923,134.956,0,0.72000,-0.15639,86.400,-1.407,-1,400.000,-1,425.000,-1,325.000,325.000,300.000,400.000,-1,-1,-1,-1,825.000,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
22,-4535.055,8089.967,158.957,132.761,0,0.88000,-0.10946,105.600,-0.985,-1,425.000,-1,425.000,-1,325.000,350.000,325.000,375.000,-1,-1,-1,-1,800.000,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
24,-4681.394,8253.669,173.194,131.562,0,0.91590,-0.05185,109.908,-0.467,-1,375.000,-1,375.000,-1,300.000,300.000,375.000,325.000,-1,-1,-1,-1,650.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
26,-4826.018,8418.422,185.429,131.246,0,0.91175,-0.00702,109.409,-0.063,-1,350.000,-1,375.000,-1,300.000,300.000,400.000,325.000,-1,-1,-1,-1,625.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
28,-4969.463,8580.560,198.386,131.640,0,0.89808,0.03104,107.769,0.279,-1,325.000,-1,350.000,-1,275.000,275.000,375.000,350.000,-1,-1,-1,-1,625.000,600.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
30,-5112.225,8737.178,214.755,132.634,0,0.87755,0.06275,105.306,0.565,-1,375.000,-1,375.000,-1,300.000,300.000,375.000,350.000,-1,75.000,125.000,-1,850.000,-1,-1,-1,2,0,2,0,2,0,0,1,0,2,0,0,2,0,2,2,2
32,-5254.391,8886.603,236.287,133.896,0,0.85308,0.07102,102.370,0.639,-1,450.000,-1,350.000,-1,325.000,300.000,350.000,350.000,-1,225.000,200.000,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,1,0,2,0,0,2,2,2,2,2
34,-5395.414,9028.469,258.776,135.134,0,0.82694,0.06720,99.233,0.605,-1,525.000,-1,600.000,-1,375.000,350.000,350.000,350.000,-1,250.000,200.000,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,1,0,2,0,0,2,2,2,2,2
36,-5534.784,9163.384,283.769,136.176,0,0.80225,0.05403,96.270,0.486,-1,-1,-1,1000.000,-1,525.000,575.000,400.000,425.000,-1,250.000,175.000,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,1,0,2,0,0,2,2,2,2,2
38,-5672.223,9292.815,299.363,136.866,0,0.78189,0.03244,93.827,0.292,-1,550.000,-1,825.000,-1,400.000,475.000,325.000,1000.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
40,-5830.609,9428.219,312.153,140.690,0,0.87497,0.27244,104.996,2.452,-1,775.000,-1,950.000,-1,575.000,625.000,325.000,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2
42,-6006.234,9544.318,316.583,148.833,0,0.88002,0.51244,105.603,4.612,-1,650.000,-1,425.000,-1,425.000,375.000,800.000,325.000,-1,-1,-1,-1,875.000,750.000,-1,-1,2,1,2,0,2,0,0,1,0,2,2,2,2,1,0,2,2
44,-6203.961,9624.500,306.574,161.297,0,0.89459,0.75244,107.351,6.772,-1,600.000,-1,525.000,1000.000,500.000,475.000,800.000,300.000,-1,-1,-1,-1,825.000,700.000,-1,975.000,2,1,2,0,1,1,1,1,0,2,2,2,2,1,1,2,1
46,-6437.660,9661.321,266.341,174.205,0,1.00000,0.71120,120.000,6.401,-1,275.000,425.000,250.000,300.000,250.000,225.000,600.000,300.000,-1,-1,-1,-1,350.000,300.000,475.000,300.000,2,1,1,1,1,1,1,1,0,2,2,2,2,1,1,1,1
48,-6676.851,9646.429,223.456,186.637,0,1.00000,0.68315,120.000,6.148,-1,175.000,225.000,125.000,50.000,125.000,125.000,450.000,275.000,-1,-1,-1,-1,225.000,150.000,325.000,50.000,2,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
50,-13948.098,-12734.737,-265.010,-33.127,1,0.08000,0.12000,9.600,1.080,325.000,325.000,750.000,325.000,525.000,300.000,275.000,300.000,300.000,-1,-1,-1,-1,400.000,550.000,350.000,600.000,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
52,-13906.141,-12758.015,-278.587,-27.727,0,0.24000,0.36000,28.800,3.240,275.000,275.000,650.000,325.000,525.000,275.000,275.000,300.000,275.000,-1,-1,-1,-1,375.000,475.000,300.000,550.000,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
54,-13825.252,-12788.108,-304.264,-18.007,0,0.40000,0.60000,48.000,5.400,225.000,250.000,500.000,275.000,425.000,225.000,225.000,300.000,275.000,-1,-1,-1,-1,300.000,350.000,225.000,375.000,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
