timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-2361.567,-7696.860,-178.793,-23.977,1,0.08000,-0.12000,9.600,-1.080,-1,475.000,-1,475.000,-1,375.000,375.000,250.000,300.000,600.000,200.000,600.000,-1,950.000,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,2
2,-2319.234,-7719.446,-174.660,-29.377,0,0.24000,-0.36000,28.800,-3.240,-1,475.000,-1,475.000,-1,375.000,375.000,250.000,300.000,600.000,175.000,450.000,-1,1000.000,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,2
4,-2249.452,-7770.289,-168.611,-37.991,0,0.40000,-0.47860,48.000,-4.307,-1,425.000,-1,425.000,-1,350.000,350.000,250.000,325.000,650.000,550.000,-1,-1,800.000,950.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,2,2,0,0,2,2
6,-2160.681,-7857.885,-161.028,-46.606,0,0.56000,-0.47860,67.200,-4.307,-1,425.000,-1,425.000,-1,350.000,350.000,275.000,325.000,750.000,500.000,825.000,-1,800.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,2
8,-2062.976,-7988.462,-151.775,-55.221,0,0.72000,-0.47860,86.400,-4.307,-1,400.000,-1,425.000,-1,350.000,350.000,275.000,325.000,950.000,575.000,850.000,-1,775.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,2
10,-1967.729,-8165.982,-141.573,-63.836,0,0.88000,-0.47860,105.600,-4.307,-1,400.000,-1,425.000,-1,350.000,350.000,275.000,325.000,-1,700.000,950.000,-1,725.000,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
12,-1895.051,-8368.927,-134.583,-72.451,0,0.89883,-0.47860,107.859,-4.307,950.000,375.000,-1,400.000,-1,325.000,325.000,275.000,325.000,-1,-1,-1,-1,650.000,800.000,-1,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
14,-1853.593,-8580.469,-128.058,-81.065,0,0.89883,-0.47860,107.859,-4.307,950.000,375.000,-1,400.000,-1,325.000,325.000,275.000,300.000,-1,-1,-1,-1,675.000,775.000,-1,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
16,-1838.316,-8766.730,-122.420,-86.440,0,0.73883,-0.23860,88.659,-2.147,950.000,375.000,-1,425.000,-1,325.000,325.000,275.000,300.000,-1,-1,-1,-1,650.000,750.000,-1,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
18,-1831.842,-8915.108,-118.455,-87.495,0,0.57883,0.00140,69.459,0.013,775.000,375.000,-1,400.000,-1,325.000,325.000,275.000,300.000,-1,-1,-1,-1,600.000,675.000,900.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2
