timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,3721.375,-1302.009,75.044,157.486,-0.923463,-0.383668,0.003791,0.382772,-0.921899,-0.059902,0.026478,-0.053866,0.998197,0,0.48058,0.83311,0.726,0.060,15.098,723.448,-1,801.685,-1,617.559,644.935,650.596,657.556,-1,-1,-1,-1,-1,-1,32.954,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
1,3720.297,-1301.973,78.324,157.560,-0.923874,-0.382651,0.005971,0.381547,-0.922193,-0.063106,0.029653,-0.056024,0.997989,0,0.48058,0.83311,1.079,0.074,14.553,739.087,-1,820.609,-1,634.058,662.313,655.009,673.237,-1,-1,-1,-1,-1,-1,20.565,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
2,3718.801,-1301.803,80.531,157.633,-0.924243,-0.381709,0.008586,0.380328,-0.922410,-0.067157,0.033554,-0.058804,0.997706,0,0.48058,0.83311,1.505,0.073,-1,752.657,-1,839.252,-1,649.642,679.105,654.871,687.034,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,3716.883,-1301.465,81.592,157.706,-0.924571,-0.380833,0.011634,0.379087,-0.922538,-0.072220,0.038237,-0.062362,0.997321,0,0.48058,0.83311,1.948,0.073,-1,764.761,-1,858.129,-1,664.303,695.072,649.726,699.716,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,3714.555,-1300.962,81.539,157.779,-0.924855,-0.380028,0.014881,0.377821,-0.922554,-0.078392,0.043520,-0.066879,0.996812,0,0.48058,0.83311,2.382,0.073,-1,774.849,-1,877.172,-1,677.023,710.211,639.656,711.955,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,3711.896,-1300.328,80.544,157.850,-0.925124,-0.379275,0.017240,0.376601,-0.922467,-0.085010,0.048145,-0.072152,0.996231,0,0.48058,0.83311,2.733,0.071,-1,780.053,-1,892.558,-1,685.091,721.462,625.552,723.667,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,3709.036,-1299.591,78.988,157.911,-0.925438,-0.378496,0.017459,0.375566,-0.922423,-0.089926,0.050141,-0.076664,0.995795,0,0.48058,0.83311,2.954,0.062,-1,777.101,-1,898.113,-1,685.226,723.866,611.658,731.468,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,3706.043,-1298.698,77.262,157.966,-0.925840,-0.377585,0.015804,0.374706,-0.922612,-0.091558,0.049152,-0.078846,0.995674,0,0.48058,0.83311,3.123,0.054,13.424,767.411,-1,892.675,-1,677.676,717.089,601.533,731.722,-1,-1,-1,-1,-1,-1,27.788,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
8,3702.932,-1297.557,75.610,158.013,-0.926310,-0.376548,0.012738,0.374015,-0.923103,-0.089412,0.045426,-0.078059,0.995913,0,0.48058,0.83311,3.314,0.047,13.421,753.077,-1,877.205,-1,664.033,702.452,597.421,723.214,-1,-1,-1,-1,-1,-1,34.639,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
9,3699.652,-1296.108,74.152,158.051,-0.926784,-0.375485,0.009036,0.373483,-0.923856,-0.083664,0.039762,-0.074164,0.996453,0,0.48058,0.83311,3.585,0.038,13.437,736.923,-1,853.923,-1,646.645,682.724,601.319,706.319,-1,-1,-1,-1,-1,-1,37.206,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
10,3696.162,-1294.379,72.900,158.091,-0.927272,-0.374350,0.005357,0.372933,-0.924832,-0.074875,0.032984,-0.067432,0.997179,0,0.38492,1.00000,3.895,0.040,13.370,721.060,-1,825.937,-1,627.341,660.398,612.035,682.654,-1,-1,-1,-1,-1,-1,40.962,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
11,3692.403,-1292.312,71.821,158.123,-0.927670,-0.373396,0.002181,0.372483,-0.925781,-0.064704,0.026179,-0.059211,0.997902,0,0.38492,1.00000,4.290,0.032,13.365,707.056,-1,798.087,-1,609.480,638.832,626.058,656.656,-1,-1,-1,-1,-1,-1,41.799,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
12,3688.199,-1290.121,70.886,158.189,-0.928225,-0.372020,-0.000042,0.371475,-0.926858,-0.054229,0.020136,-0.050352,0.998529,0,0.38492,1.00000,4.741,0.065,13.268,695.976,-1,772.941,-1,594.591,620.120,642.700,631.630,-1,-1,-1,-1,-1,-1,42.211,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
13,3683.534,-1287.907,70.114,158.290,-0.928966,-0.370161,-0.001657,0.369863,-0.928019,-0.044528,0.014945,-0.041978,0.999007,0,0.38492,1.00000,5.163,0.102,13.275,686.828,-1,751.792,-1,582.490,604.517,659.557,609.367,-1,-1,-1,-1,-1,-1,42.460,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
14,3678.456,-1285.698,69.588,158.417,-0.929834,-0.367967,-0.002905,0.367828,-0.929199,-0.035944,0.010527,-0.034490,0.999350,0,0.38492,1.00000,5.538,0.127,13.269,679.637,-1,734.425,-1,572.951,591.913,675.776,590.688,-1,-1,-1,-1,-1,-1,43.773,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
15,3672.986,-1283.490,69.360,158.553,-0.930732,-0.365679,-0.003997,0.365640,-0.930320,-0.028514,0.006708,-0.028000,0.999585,0,0.38492,1.00000,5.899,0.136,13.267,674.156,-1,718.595,-1,565.566,581.842,690.990,575.605,-1,-1,-1,-1,-1,-1,44.268,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
16,3667.126,-1281.283,69.397,158.696,-0.931662,-0.363292,-0.005002,0.363310,-0.931406,-0.022111,0.003374,-0.022417,0.999743,0,0.38492,1.00000,6.262,0.144,13.269,670.021,-1,705.905,-1,559.914,573.919,705.140,563.547,-1,-1,-1,-1,-1,-1,43.692,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
17,3660.902,-1279.192,69.599,158.877,-0.932812,-0.360314,-0.006012,0.360364,-0.932671,-0.016190,0.000227,-0.017269,0.999851,0,0.38492,1.00000,6.566,0.181,13.653,666.338,-1,694.924,-1,555.104,567.053,719.164,553.102,-1,-1,-1,-1,-1,-1,41.143,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
