timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-7548.013,2295.463,-253.870,-176.793,-0.997580,0.055775,-0.041516,-0.058836,-0.995326,0.076583,-0.037050,0.078840,0.996199,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,300.000,375.000,300.000,275.000,475.000,250.000,250.000,-1,-1,-1,725.000,500.000,-1,450.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
1,-7557.600,2294.968,-254.119,-177.040,-0.997876,0.051490,-0.039910,-0.054375,-0.995705,0.074933,-0.035881,0.076944,0.996390,0,0.16000,-0.12353,9.600,-0.247,-1,400.000,-1,325.000,400.000,300.000,275.000,475.000,250.000,250.000,-1,-1,-1,725.000,525.000,-1,475.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
2,-7571.984,2294.290,-254.530,-177.292,-0.998184,0.047111,-0.037530,-0.049730,-0.996150,0.072201,-0.033984,0.073936,0.996684,0,0.24000,-0.12628,14.400,-0.253,-1,400.000,-1,325.000,400.000,300.000,275.000,475.000,250.000,250.000,-1,-1,-1,725.000,525.000,-1,500.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
3,-7591.167,2293.473,-255.116,-177.553,-0.998502,0.042587,-0.034348,-0.044859,-0.996653,0.068338,-0.031323,0.069776,0.997071,0,0.32000,-0.13047,19.200,-0.261,-1,400.000,-1,325.000,425.000,300.000,275.000,450.000,250.000,250.000,-1,-1,-1,750.000,525.000,-1,550.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
4,-7615.149,2292.566,-255.887,-177.826,-0.998822,0.037864,-0.030336,-0.039725,-0.997204,0.063289,-0.027855,0.064420,0.997534,0,0.40000,-0.13615,24.000,-0.272,-1,400.000,-1,325.000,475.000,300.000,275.000,450.000,250.000,275.000,-1,-1,-1,750.000,550.000,-1,600.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
5,-7643.934,2291.622,-256.858,-178.112,-0.999135,0.032885,-0.025468,-0.034293,-0.997785,0.056999,-0.023537,0.057823,0.998049,0,0.48000,-0.14341,28.800,-0.287,-1,400.000,-1,325.000,550.000,300.000,300.000,425.000,275.000,275.000,-1,-1,-1,750.000,550.000,-1,700.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
6,-7677.521,2290.698,-258.041,-178.417,-0.999425,0.027591,-0.019720,-0.028537,-0.998371,0.049405,-0.018324,0.049939,0.998584,0,0.56000,-0.15231,33.600,-0.305,-1,400.000,-1,350.000,650.000,325.000,300.000,400.000,275.000,275.000,-1,-1,-1,750.000,575.000,-1,825.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
7,-7715.578,2289.867,-259.437,-178.743,-0.999674,0.021921,-0.013128,-0.022437,-0.998927,0.040524,-0.012226,0.040806,0.999092,0,0.63444,-0.16296,38.066,-0.326,-1,400.000,-1,350.000,800.000,325.000,300.000,375.000,275.000,300.000,-1,-1,-1,775.000,600.000,-1,1000.000,2,0,2,0,0,0,0,0,0,1,2,2,2,0,0,2,0
8,-7753.645,2289.268,-260.886,-179.094,-0.999854,0.015812,-0.006439,-0.016007,-0.999379,0.031377,-0.005939,0.031475,0.999487,0,0.63453,-0.17532,38.072,-0.351,-1,400.000,-1,350.000,-1,325.000,300.000,350.000,275.000,300.000,425.000,-1,-1,775.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,1,1,2,2,0,0,2,2
9,-7791.776,2288.917,-262.389,-179.469,-0.999957,0.009257,0.000338,-0.009247,-0.999716,0.021944,0.000541,0.021940,0.999759,0,0.63555,-0.18798,38.133,-0.376,-1,400.000,-1,375.000,-1,325.000,300.000,350.000,275.000,325.000,275.000,-1,-1,775.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,1,1,2,2,0,0,2,2
