timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,3939.267,-13035.957,-188.809,-95.656,0,0.08000,0.12000,9.600,1.080,200.000,200.000,400.000,300.000,850.000,200.000,225.000,175.000,275.000,-1,-1,-1,600.000,250.000,575.000,200.000,800.000,1,1,1,1,0,1,1,1,0,2,2,2,0,1,0,1,0
2,3937.968,-13083.921,-189.959,-90.256,0,0.24000,0.36000,28.800,3.240,175.000,175.000,300.000,250.000,750.000,175.000,200.000,175.000,275.000,-1,-1,275.000,625.000,200.000,350.000,175.000,725.000,1,1,1,1,0,1,1,1,0,2,2,0,0,1,1,1,0
4,3948.582,-13169.571,-191.656,-80.536,0,0.40000,0.60000,48.000,5.400,100.000,125.000,175.000,150.000,600.000,100.000,125.000,150.000,275.000,-1,400.000,250.000,700.000,125.000,175.000,100.000,225.000,1,1,1,1,0,1,1,1,0,2,0,0,0,1,1,1,1
6,11620.781,-12031.609,89.154,76.704,1,0.08000,0.12000,9.600,1.080,-1,425.000,-1,475.000,-1,350.000,350.000,325.000,300.000,575.000,0.000,0.000,175.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
8,11628.446,-11984.244,94.467,82.104,0,0.24000,0.36000,28.800,3.240,-1,425.000,-1,500.000,-1,350.000,375.000,325.000,300.000,550.000,0.000,0.000,250.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
10,11629.312,-11897.943,104.853,91.824,0,0.40000,0.60000,48.000,5.400,-1,450.000,-1,525.000,-1,350.000,375.000,350.000,300.000,525.000,0.000,0.000,425.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
12,11602.623,-11776.306,121.587,105.864,0,0.56000,0.84000,67.200,7.560,-1,450.000,-1,550.000,-1,375.000,400.000,375.000,325.000,525.000,100.000,100.000,600.000,900.000,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2
14,11527.467,-11631.846,145.986,121.069,0,0.72000,0.84604,86.400,7.614,-1,475.000,-1,550.000,-1,400.000,400.000,400.000,400.000,550.000,250.000,200.000,800.000,875.000,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2
16,11393.183,-11486.317,172.161,136.424,0,0.85387,0.85575,102.465,7.702,900.000,375.000,-1,425.000,-1,325.000,325.000,300.000,600.000,625.000,700.000,800.000,-1,600.000,-1,875.000,-1,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,2
18,11218.048,-11377.237,186.389,151.967,0,0.86481,0.86603,103.778,7.794,-1,325.000,-1,300.000,-1,275.000,250.000,375.000,375.000,-1,-1,-1,-1,550.000,475.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
20,11016.278,-11318.459,202.774,167.671,0,0.88265,0.87428,105.918,7.869,850.000,350.000,-1,300.000,-1,275.000,275.000,325.000,350.000,-1,100.000,-1,-1,600.000,525.000,-1,-1,1,0,2,0,2,0,0,0,0,2,0,2,2,0,0,2,2
22,10800.516,-11316.720,216.507,183.456,0,0.90797,0.87728,108.956,7.896,800.000,400.000,-1,400.000,-1,325.000,325.000,275.000,300.000,875.000,0.000,50.000,-1,675.000,900.000,875.000,-1,1,1,2,0,2,0,0,0,0,0,0,0,2,1,0,1,2
24,10607.227,-11361.841,229.223,196.007,0,0.82815,0.63728,99.379,5.736,650.000,350.000,-1,425.000,-1,300.000,325.000,275.000,300.000,1000.000,175.000,-1,-1,550.000,875.000,625.000,-1,1,1,2,0,2,1,0,0,0,0,0,2,2,1,1,1,2
26,10418.829,-11439.745,235.707,204.238,0,0.85707,0.39728,102.849,3.576,475.000,300.000,-1,400.000,-1,275.000,300.000,275.000,300.000,-1,-1,-1,-1,450.000,700.000,450.000,-1,1,1,2,1,2,1,1,0,0,2,2,2,2,1,1,1,2
28,10231.793,-11536.890,240.283,208.149,0,0.88520,0.15728,106.223,1.416,375.000,275.000,-1,325.000,-1,225.000,250.000,300.000,300.000,-1,525.000,-1,-1,375.000,575.000,350.000,-1,1,1,2,1,2,1,1,0,0,2,0,2,2,1,1,1,2
30,2193.847,17286.136,113.658,-24.148,1,0.00000,0.00000,109.392,-0.744,-1,500.000,-1,525.000,-1,400.000,400.000,350.000,300.000,-1,-1,-1,-1,975.000,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
32,2219.579,17273.212,115.979,-27.388,0,0.16000,-0.24000,19.200,-2.160,-1,500.000,-1,525.000,-1,425.000,425.000,350.000,300.000,-1,-1,-1,-1,1000.000,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
34,2276.252,17237.148,121.504,-33.852,0,0.32000,-0.35819,38.400,-3.224,-1,525.000,-1,525.000,-1,425.000,425.000,350.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
36,2358.742,17171.276,126.405,-39.970,0,0.48000,-0.33277,57.600,-2.995,950.000,425.000,-1,425.000,-1,350.000,350.000,275.000,350.000,-1,-1,-1,-1,725.000,800.000,-1,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
38,2461.913,17070.874,130.826,-45.457,0,0.64000,-0.29442,76.800,-2.650,850.000,400.000,-1,400.000,-1,350.000,325.000,275.000,325.000,-1,-1,-1,-1,675.000,725.000,-1,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
40,2581.234,16932.967,134.869,-50.250,0,0.80000,-0.26221,96.000,-2.360,750.000,350.000,-1,375.000,-1,300.000,300.000,275.000,300.000,-1,-1,-1,-1,625.000,650.000,925.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
42,2708.058,16763.162,137.248,-54.143,0,0.88637,-0.20038,106.365,-1.803,550.000,325.000,-1,325.000,950.000,275.000,275.000,250.000,275.000,-1,-1,-1,-1,550.000,550.000,725.000,875.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,1,0
44,2824.209,16587.981,144.004,-57.168,0,0.87123,-0.15789,104.548,-1.421,-1,350.000,-1,375.000,-1,300.000,300.000,225.000,300.000,850.000,100.000,-1,-1,675.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,2,2,0,0,2,2
46,2929.628,16412.684,153.001,-59.541,0,0.84541,-0.12389,101.449,-1.115,-1,375.000,-1,375.000,-1,300.000,300.000,225.000,300.000,775.000,250.000,400.000,-1,675.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,2
48,3025.028,16239.858,165.103,-61.628,0,0.81476,-0.11586,97.771,-1.043,-1,425.000,-1,400.000,-1,325.000,325.000,275.000,275.000,-1,400.000,350.000,-1,800.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
50,3110.521,16070.187,174.922,-63.827,0,0.78420,-0.12534,94.104,-1.128,-1,375.000,-1,375.000,-1,300.000,300.000,275.000,275.000,-1,-1,-1,-1,675.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
52,3186.045,15902.974,185.385,-66.358,0,0.75858,-0.14664,91.030,-1.320,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,950.000,800.000,825.000,-1,650.000,700.000,-1,-1,2,0,2,0,2,0,0,1,0,1,0,0,2,0,0,2,2
54,3251.284,15736.435,195.263,-69.414,0,0.74177,-0.17833,89.013,-1.605,975.000,350.000,-1,375.000,-1,300.000,300.000,275.000,300.000,775.000,-1,-1,-1,575.000,650.000,-1,-1,1,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
56,3305.402,15568.074,204.853,-73.168,0,0.73639,-0.21938,88.367,-1.974,900.000,300.000,-1,350.000,-1,275.000,275.000,275.000,325.000,725.000,-1,-1,-1,500.000,700.000,-1,-1,1,0,2,0,2,0,0,0,0,1,2,2,2,0,0,2,2
58,3346.705,15395.061,215.271,-77.781,0,0.74409,-0.26925,89.291,-2.423,-1,325.000,-1,450.000,-1,275.000,300.000,250.000,350.000,625.000,0.000,0.000,-1,775.000,-1,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,2,2,2
60,3373.328,15206.628,234.459,-83.314,0,0.83318,-0.31740,99.982,-2.857,-1,400.000,-1,525.000,-1,325.000,375.000,300.000,325.000,900.000,125.000,50.000,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,2,2,2,2
62,3384.169,15009.312,255.476,-87.694,0,0.80961,-0.18331,97.154,-1.650,-1,525.000,-1,600.000,-1,425.000,425.000,350.000,325.000,-1,350.000,200.000,875.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,0,2,2,2,2
64,3390.841,14817.357,276.287,-87.753,0,0.79745,0.05669,95.695,0.510,-1,825.000,-1,725.000,-1,500.000,525.000,425.000,325.000,-1,550.000,325.000,700.000,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,0,2,2,2,2
66,3407.951,14628.223,284.827,-83.493,0,0.79000,0.29669,94.800,2.670,-1,500.000,-1,450.000,-1,350.000,350.000,475.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
68,3445.932,14442.921,289.302,-76.722,0,0.78834,0.37662,94.601,3.390,-1,575.000,-1,550.000,-1,450.000,450.000,475.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
