timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-12704.590,11688.879,456.593,-129.536,1,0.08000,0.12000,9.600,1.080,400.000,300.000,-1,375.000,-1,275.000,275.000,275.000,350.000,-1,350.000,250.000,275.000,500.000,625.000,425.000,975.000,0,0,2,0,2,0,0,0,0,2,1,1,1,0,0,0,0
2,-12732.407,11649.784,450.870,-124.136,0,0.24000,0.36000,28.800,3.240,400.000,300.000,-1,350.000,-1,250.000,275.000,275.000,350.000,-1,350.000,275.000,350.000,475.000,600.000,375.000,900.000,0,0,2,0,2,0,0,0,0,2,1,1,1,0,0,0,0
4,-12771.345,11572.761,438.765,-114.420,0,0.40000,0.59957,48.000,5.396,400.000,275.000,-1,325.000,850.000,225.000,250.000,275.000,350.000,-1,375.000,300.000,600.000,425.000,550.000,350.000,800.000,0,0,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0
6,-12805.661,11452.923,420.595,-103.423,0,0.56000,0.61534,67.200,5.538,-1,400.000,-1,400.000,-1,325.000,325.000,350.000,300.000,-1,0.000,0.000,-1,750.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
8,-12819.099,11292.056,405.564,-92.046,0,0.70691,0.63823,84.829,5.744,-1,400.000,-1,400.000,-1,325.000,325.000,375.000,300.000,1000.000,0.000,0.000,-1,750.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
10,-12801.913,11130.547,389.335,-81.391,0,0.63734,0.53194,76.481,4.787,975.000,375.000,-1,400.000,-1,325.000,325.000,300.000,375.000,700.000,150.000,225.000,-1,675.000,775.000,875.000,-1,1,0,2,0,2,0,0,0,0,0,0,0,2,0,0,1,2
12,-12768.717,10994.280,372.711,-75.056,0,0.61172,0.29194,73.407,2.627,800.000,350.000,900.000,375.000,-1,300.000,300.000,300.000,400.000,775.000,350.000,475.000,-1,625.000,700.000,800.000,-1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,2
14,-12725.439,10850.274,353.662,-73.041,0,0.63148,0.05194,75.777,0.467,600.000,325.000,700.000,350.000,-1,275.000,300.000,300.000,400.000,875.000,550.000,750.000,-1,525.000,600.000,625.000,-1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,1,2
16,-12683.346,10701.025,336.362,-74.837,0,0.65101,-0.13154,78.122,-1.184,550.000,350.000,625.000,375.000,-1,300.000,300.000,325.000,400.000,875.000,275.000,550.000,-1,425.000,625.000,475.000,-1,1,1,1,1,2,1,1,0,0,0,0,0,2,1,1,1,2
18,-12646.146,10545.785,320.439,-77.064,0,0.66984,-0.12080,80.381,-1.087,350.000,250.000,500.000,325.000,-1,225.000,250.000,300.000,375.000,-1,300.000,475.000,-1,325.000,575.000,300.000,-1,1,1,1,1,2,1,1,0,0,2,0,0,2,1,1,1,2
