timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,8850.550,-4917.949,72.171,-18.567,0.943051,0.318183,0.097032,-0.320428,0.947238,0.008088,-0.089339,-0.038719,0.995248,1,-0.08000,-0.12000,-4.800,-0.240,350.000,300.000,-1,350.000,-1,275.000,275.000,275.000,350.000,-1,-1,100.000,-1,475.000,600.000,375.000,-1,0,0,2,0,2,0,0,0,1,2,2,1,2,0,0,0,2
1,-4332.472,-5685.497,-346.539,140.239,-0.756856,-0.636950,-0.146505,0.643363,-0.765547,0.004659,-0.115124,-0.090730,0.989199,1,0.00000,0.00000,-9.600,-0.480,-1,-1,-1,650.000,575.000,600.000,500.000,250.000,300.000,-1,0.000,0.000,-1,-1,750.000,-1,725.000,2,2,2,1,1,1,1,1,0,2,1,1,2,2,1,2,1
2,-4336.150,-5682.412,-347.440,139.999,-0.754127,-0.640088,-0.146901,0.646625,-0.762796,0.004214,-0.114753,-0.091812,0.989142,0,0.08000,-0.12000,4.800,-0.240,-1,-1,-1,650.000,575.000,625.000,500.000,250.000,300.000,-1,0.000,0.000,-1,-1,750.000,-1,700.000,2,2,2,1,1,1,1,1,0,2,1,1,2,2,1,2,1
3,-4343.453,-5676.180,-348.793,139.519,-0.748547,-0.646432,-0.147662,0.652951,-0.757380,0.005623,-0.115471,-0.092207,0.989022,0,0.16000,-0.24000,9.600,-0.480,-1,-1,-1,625.000,575.000,625.000,525.000,250.000,300.000,-1,0.000,0.000,-1,-1,725.000,-1,700.000,2,2,2,1,1,1,1,1,0,2,1,1,2,2,1,2,1
4,8855.084,-9511.018,78.482,-117.893,-0.467304,0.883808,-0.022602,-0.883355,-0.467807,-0.028997,-0.036201,0.006415,0.999324,1,0.00000,0.00000,14.400,-0.720,-1,450.000,-1,425.000,-1,350.000,350.000,300.000,300.000,-1,-1,-1,-1,-1,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
5,8852.820,-9515.251,78.355,-118.133,-0.470988,0.881840,-0.022981,-0.881372,-0.471505,-0.029446,-0.036802,0.006386,0.999302,0,0.08000,-0.12000,4.800,-0.240,-1,450.000,-1,425.000,-1,350.000,350.000,300.000,300.000,-1,-1,-1,-1,-1,900.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
6,8848.223,-9523.679,78.100,-118.613,-0.478329,0.877860,-0.023745,-0.877359,-0.478876,-0.030330,-0.037996,0.006325,0.999258,0,0.16000,-0.24000,9.600,-0.480,-1,450.000,-1,425.000,-1,350.000,350.000,300.000,300.000,-1,-1,-1,-1,-1,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
7,8841.169,-9536.233,77.715,-119.333,-0.489276,0.871774,-0.024906,-0.871222,-0.489870,-0.031625,-0.039770,0.006225,0.999189,0,0.24000,-0.36000,14.400,-0.720,-1,450.000,-1,425.000,-1,350.000,350.000,300.000,300.000,-1,-1,-1,-1,-1,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
8,8831.484,-9552.811,77.198,-120.293,-0.503748,0.863444,-0.026478,-0.862824,-0.504407,-0.033293,-0.042102,0.006075,0.999095,0,0.32000,-0.48000,19.200,-0.960,-1,450.000,-1,400.000,-1,350.000,325.000,300.000,300.000,-1,-1,-1,-1,-1,850.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
9,8818.946,-9573.277,76.544,-121.493,-0.521636,0.852693,-0.028479,-0.851983,-0.522380,-0.035282,-0.044962,0.005859,0.998972,0,0.40000,-0.60000,24.000,-1.200,-1,450.000,-1,400.000,-1,350.000,325.000,300.000,275.000,-1,-1,-1,-1,-1,825.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
