timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,4265.273,4923.975,-238.597,69.076,0.357079,-0.934046,0.007221,0.934044,0.357119,0.005234,-0.007468,0.004876,0.999960,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
1,4268.777,4932.913,-238.660,68.596,0.364887,-0.931022,0.007453,0.931017,0.364931,0.005718,-0.008043,0.004852,0.999956,0,0.16000,-0.24000,9.600,-0.480,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
2,4274.200,4946.253,-238.758,67.876,0.376551,-0.926363,0.007809,0.926353,0.376602,0.006444,-0.008910,0.004807,0.999949,0,0.24000,-0.36000,14.400,-0.720,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,800.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
3,4281.728,4963.916,-238.892,66.916,0.392010,-0.919923,0.008298,0.919906,0.392070,0.007411,-0.010071,0.004728,0.999938,0,0.32000,-0.48000,19.200,-0.960,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
4,4291.529,4985.823,-239.069,65.896,0.408318,-0.912796,0.008928,0.912767,0.408389,0.008617,-0.011512,0.004631,0.999923,0,0.40000,-0.51017,24.000,-1.020,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,750.000,1000.000,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
5,4303.755,5011.899,-239.296,64.880,0.424426,-0.905411,0.009703,0.905366,0.424513,0.010061,-0.013228,0.004515,0.999902,0,0.48000,-0.50807,28.800,-1.016,975.000,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,775.000,750.000,975.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
6,4318.554,5042.065,-239.578,63.869,0.440317,-0.897779,0.010627,0.897713,0.440424,0.011741,-0.015221,0.004370,0.999875,0,0.56000,-0.50554,33.600,-1.011,950.000,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,725.000,950.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
7,4336.068,5076.238,-239.924,62.864,0.455972,-0.889917,0.011704,0.889822,0.456103,0.013660,-0.017495,0.004186,0.999838,0,0.64000,-0.50251,38.400,-1.005,900.000,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,750.000,725.000,900.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
8,4356.439,5114.334,-240.594,61.866,0.471401,-0.881843,0.011583,0.881713,0.471534,0.015451,-0.019088,0.002929,0.999814,0,0.72000,-0.49893,43.200,-0.998,850.000,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,725.000,700.000,875.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
9,4377.685,5152.469,-241.276,60.876,0.486562,-0.873571,0.011419,0.873408,0.486693,0.016979,-0.020390,0.001712,0.999791,0,0.72758,-0.49474,43.655,-0.989,800.000,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,725.000,700.000,825.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
10,4401.820,5194.486,-241.909,60.127,0.497946,-0.867131,0.011547,0.866946,0.498079,0.017970,-0.021334,0.001063,0.999772,0,0.80758,-0.37474,48.455,-0.749,750.000,375.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,675.000,775.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
11,4428.754,5240.427,-242.594,59.618,0.505633,-0.862668,0.011758,0.862463,0.505770,0.018842,-0.022201,0.000613,0.999753,0,0.88758,-0.25474,53.255,-0.509,700.000,375.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,-1,-1,-1,700.000,675.000,725.000,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,1,0,1,2
12,4456.108,5286.585,-243.310,59.348,0.509681,-0.860280,0.011962,0.860056,0.509821,0.019654,-0.023006,0.000271,0.999735,0,0.89424,-0.13474,53.654,-0.269,675.000,375.000,975.000,375.000,-1,300.000,325.000,300.000,300.000,-1,-1,-1,-1,675.000,650.000,675.000,-1,1,0,1,0,2,0,0,0,0,2,2,2,2,1,0,1,2
13,4483.591,5332.905,-244.164,59.319,0.510115,-0.860018,0.012330,0.859787,0.510264,0.019933,-0.023434,0.000434,0.999725,0,0.89766,-0.01474,53.859,-0.029,625.000,375.000,925.000,375.000,-1,300.000,300.000,300.000,300.000,-1,-1,-1,-1,625.000,650.000,625.000,-1,1,0,1,0,2,0,0,0,0,2,2,2,2,1,0,1,2
14,4511.004,5379.497,-245.316,59.529,0.506933,-0.861886,0.013133,0.861678,0.507100,0.018978,-0.023016,0.001696,0.999734,0,0.90098,0.10526,54.059,0.211,575.000,375.000,850.000,375.000,-1,300.000,300.000,300.000,300.000,-1,-1,-1,-1,600.000,625.000,600.000,-1,1,0,1,0,2,0,0,0,0,2,2,2,2,1,0,1,2
15,4538.148,5426.474,-246.420,59.980,0.500129,-0.865844,0.013571,0.865663,0.500306,0.017928,-0.022312,0.002782,0.999747,0,0.90424,0.22526,54.255,0.451,525.000,375.000,800.000,375.000,1000.000,300.000,300.000,300.000,300.000,-1,-1,-1,-1,550.000,625.000,550.000,-1,1,0,1,0,0,0,0,0,0,2,2,2,2,1,0,1,2
16,4564.820,5473.945,-247.003,60.670,0.489706,-0.871813,0.011427,0.871660,0.489836,0.016413,-0.019906,0.001923,0.999800,0,0.90751,0.34526,54.451,0.691,475.000,375.000,750.000,375.000,-1,300.000,300.000,300.000,300.000,-1,-1,-1,-1,525.000,625.000,500.000,975.000,1,0,1,0,2,0,0,0,0,2,2,2,2,1,0,1,1
17,4590.812,5522.018,-247.535,61.601,0.475530,-0.879654,0.008946,0.879531,0.475613,0.014710,-0.017194,0.000873,0.999852,0,0.91084,0.46526,54.650,0.931,450.000,375.000,700.000,375.000,-1,300.000,300.000,300.000,300.000,-1,-1,-1,-1,475.000,650.000,450.000,900.000,1,0,1,0,2,0,0,0,0,2,2,2,2,1,0,1,1
18,4615.911,5570.795,-248.099,62.771,0.457498,-0.889187,0.006547,0.889094,0.457545,0.012848,-0.014420,-0.000057,0.999896,0,0.91427,0.58526,54.856,1.171,400.000,375.000,625.000,375.000,-1,325.000,300.000,300.000,300.000,-1,-1,-1,-1,425.000,625.000,400.000,800.000,1,1,1,0,2,0,0,0,0,2,2,2,2,1,1,1,1
19,4640.857,5621.678,-248.709,63.883,0.440188,-0.897896,0.004165,0.897832,0.440207,0.010757,-0.011492,-0.000995,0.999933,0,0.94449,0.55584,56.669,1.112,350.000,350.000,575.000,375.000,950.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,400.000,575.000,350.000,725.000,1,1,1,0,1,0,0,0,0,2,2,2,2,1,1,1,1
20,4664.995,5673.432,-249.295,64.996,0.422680,-0.906277,0.002161,0.906238,0.422682,0.008558,-0.008669,-0.001659,0.999961,0,0.95178,0.55652,57.107,1.113,300.000,300.000,500.000,375.000,850.000,300.000,325.000,300.000,300.000,-1,-1,-1,-1,350.000,500.000,300.000,650.000,1,1,1,0,1,1,0,0,0,2,2,2,2,1,1,1,1
21,4688.302,5726.051,-249.892,66.110,0.404985,-0.914323,0.000363,0.914305,0.404979,0.006228,-0.005841,-0.002190,0.999981,0,0.95915,0.55709,57.549,1.114,250.000,275.000,450.000,375.000,750.000,275.000,300.000,300.000,300.000,-1,550.000,-1,-1,300.000,450.000,250.000,575.000,1,1,1,1,1,1,1,0,0,2,0,2,2,1,1,1,1
