timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,1142.885,-25.863,-203.110,155.054,-0.906614,-0.421666,-0.015809,0.421713,-0.906729,0.000371,-0.014491,-0.006330,0.999875,0,0.48491,-0.87813,0.506,-0.016,-1,703.926,-1,689.076,-1,556.451,557.569,537.273,526.350,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,1142.311,-25.234,-202.120,155.028,-0.906448,-0.422091,-0.013837,0.422143,-0.906529,-0.000958,-0.012139,-0.006710,0.999904,0,0.48491,-0.87813,0.851,-0.026,-1,713.555,-1,697.209,-1,563.613,564.813,539.912,530.827,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,1141.345,-24.334,-202.269,154.968,-0.906035,-0.423040,-0.011774,0.423108,-0.906071,-0.003919,-0.009010,-0.008533,0.999923,0,0.48491,-0.87813,1.320,-0.060,-1,720.674,-1,705.353,-1,569.411,571.253,535.079,535.214,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,1139.943,-23.097,-203.401,154.848,-0.905172,-0.424922,-0.010238,0.425007,-0.905152,-0.008367,-0.005712,-0.011925,0.999913,0,0.48491,-0.87813,1.870,-0.119,-1,723.735,-1,712.525,-1,572.926,576.105,523.091,540.257,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,1138.173,-21.590,-205.161,154.684,-0.903954,-0.427503,-0.010426,0.427609,-0.903882,-0.012155,-0.004227,-0.015446,0.999872,0,0.48491,-0.87813,2.325,-0.165,-1,719.183,-1,713.692,-1,571.087,575.657,508.703,543.393,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,1136.131,-19.765,-207.111,154.494,-0.902532,-0.430450,-0.012199,0.430593,-0.902443,-0.013680,-0.005120,-0.017600,0.999832,0,0.48491,-0.87813,2.739,-0.189,8.811,708.199,-1,707.370,-1,564.048,569.663,496.821,542.249,-1,-1,-1,-1,-1,-1,22.415,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
6,1133.823,-17.591,-208.957,154.298,-0.901032,-0.433493,-0.015014,0.433674,-0.900989,-0.012051,-0.008303,-0.017369,0.999815,0,0.48491,-0.87813,3.170,-0.196,18.242,693.178,-1,693.931,-1,553.054,558.768,491.693,535.289,-1,-1,-1,-1,-1,-1,22.387,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
7,1131.244,-15.024,-210.533,154.094,-0.899436,-0.436669,-0.018316,0.436852,-0.899503,-0.007353,-0.013264,-0.014615,0.999805,0,0.48491,-0.87813,3.639,-0.204,18.136,676.450,-1,675.302,-1,539.809,544.648,492.398,522.984,-1,-1,-1,-1,-1,-1,22.357,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
8,1128.260,-12.011,-211.640,153.877,-0.897705,-0.440093,-0.021070,0.440225,-0.897886,-0.001809,-0.018123,-0.010900,0.999776,0,0.48491,-0.87813,4.240,-0.217,18.027,662.567,-1,657.791,18.983,528.391,532.036,496.476,510.284,-1,-1,-1,-1,-1,-1,22.328,19.516,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
9,1124.740,-8.527,-212.147,153.619,-0.895661,-0.444169,-0.022498,0.444239,-0.895906,0.002051,-0.021067,-0.008158,0.999745,0,0.48491,-0.87813,4.953,-0.258,18.381,655.172,-1,646.950,25.421,522.152,525.016,500.680,502.318,-1,-1,-1,-1,-1,-1,22.429,26.379,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
10,1120.637,-4.607,-212.137,153.324,-0.893347,-0.448810,-0.022358,0.448846,-0.893601,0.003653,-0.021619,-0.006772,0.999743,0,0.48491,-0.87813,5.675,-0.295,18.390,654.799,-1,643.555,26.057,521.554,524.173,503.988,499.547,-1,-1,-1,-1,-1,-1,22.431,27.046,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
11,1116.058,-0.267,-211.770,152.983,-0.890681,-0.454129,-0.021295,0.454166,-0.890911,0.003342,-0.020489,-0.006694,0.999768,0,0.48491,-0.87813,6.309,-0.341,18.418,658.983,-1,645.473,23.091,525.048,527.702,505.822,501.124,-1,-1,-1,-1,-1,-1,22.440,23.984,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
12,1111.097,4.437,-211.233,152.604,-0.887691,-0.460008,-0.019937,0.460060,-0.887885,0.002174,-0.018702,-0.007242,0.999799,0,0.48491,-0.87813,6.837,-0.379,18.474,664.944,-1,649.574,16.622,530.244,532.786,506.901,504.764,-1,-1,-1,-1,-1,-1,22.458,17.289,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
13,1105.960,9.458,-210.650,152.184,-0.884323,-0.466493,-0.018882,0.466558,-0.884490,0.001104,-0.017216,-0.007834,0.999821,0,0.48491,-0.87813,7.183,-0.419,18.603,669.916,-1,653.035,-1,535.003,537.325,509.888,508.594,-1,-1,-1,-1,-1,-1,22.501,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
14,1100.821,14.836,-210.145,151.704,-0.880382,-0.473890,-0.018882,0.473967,-0.880543,0.000461,-0.016845,-0.008544,0.999822,0,0.48491,-0.87813,7.439,-0.481,18.663,671.653,-1,653.727,-1,537.359,539.613,512.593,512.235,-1,-1,-1,-1,-1,-1,22.521,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
15,1095.682,20.532,-209.804,151.180,-0.876004,-0.481900,-0.019705,0.481980,-0.876182,0.000807,-0.017654,-0.008790,0.999806,0,0.48491,-0.87813,7.671,-0.523,18.582,670.042,-1,650.938,-1,537.057,539.197,515.789,514.092,-1,-1,-1,-1,-1,-1,22.494,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
16,1090.401,26.536,-209.710,150.640,-0.871401,-0.490143,-0.020480,0.490212,-0.871601,0.001840,-0.018752,-0.008436,0.999789,0,0.48491,-0.87813,7.997,-0.540,18.010,667.424,-1,646.425,-1,535.466,537.559,519.633,513.758,-1,-1,-1,-1,-1,-1,22.323,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
17,1084.666,32.755,-209.911,150.129,-0.866983,-0.497910,-0.020621,0.497954,-0.867197,0.003335,-0.019544,-0.007377,0.999782,0,0.48491,-0.87813,8.459,-0.511,17.863,665.428,-1,641.440,-1,533.808,535.704,524.285,511.047,-1,-1,-1,-1,-1,-1,22.288,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
18,1078.404,39.124,-210.335,149.667,-0.862934,-0.504903,-0.020439,0.504915,-0.863155,0.004930,-0.020132,-0.006066,0.999779,0,0.48491,-0.87813,8.932,-0.462,17.196,663.616,-1,636.289,-1,532.097,533.685,528.366,507.279,-1,-1,-1,-1,-1,1007.826,22.186,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,0,1,2
19,1071.485,45.592,-210.945,149.273,-0.859432,-0.510862,-0.019905,0.510846,-0.859649,0.006254,-0.020306,-0.004793,0.999782,0,0.48491,-0.87813,9.471,-0.395,16.202,662.365,-1,631.741,9.158,530.775,531.931,531.810,503.304,-1,-1,-1,-1,-1,997.049,22.297,8.939,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
20,1063.844,52.054,-211.681,148.969,-0.856717,-0.515430,-0.019157,0.515391,-0.856924,0.007292,-0.020175,-0.003626,0.999790,0,0.48491,-0.87813,10.008,-0.303,15.536,661.254,-1,627.799,13.272,529.771,530.294,534.613,499.484,-1,-1,-1,-1,-1,988.320,22.688,22.305,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
21,1053.880,59.757,-212.524,148.696,-0.854237,-0.519522,-0.019357,0.519472,-0.854451,0.007934,-0.020661,-0.003278,0.999781,0,0.48491,-0.87813,12.594,-0.274,14.918,657.630,-1,622.684,13.374,527.510,527.222,535.425,497.527,-1,-1,-1,-1,-1,977.576,23.509,25.415,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
22,1046.821,64.862,-212.965,148.555,-0.852946,-0.521601,-0.020371,0.521551,-0.853182,0.008086,-0.021598,-0.003727,0.999760,0,0.48491,-0.87813,8.712,-0.140,14.835,653.582,-1,618.308,13.409,525.040,524.477,535.633,498.132,-1,-1,-1,-1,-1,969.559,23.674,26.053,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
23,1037.601,71.410,-213.381,148.390,-0.851419,-0.524028,-0.021922,0.523994,-0.851687,0.007715,-0.022713,-0.004918,0.999730,0,0.48491,-0.87813,11.309,-0.165,14.917,648.701,-1,613.603,13.374,522.302,521.627,536.293,500.528,-1,-1,-1,-1,-1,961.313,23.511,25.201,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
24,1028.047,78.275,-213.754,148.204,-0.849693,-0.526750,-0.023567,0.526748,-0.849994,0.006808,-0.023618,-0.006629,0.999699,0,0.48491,-0.87813,11.765,-0.186,15.022,644.092,-1,609.548,13.337,519.902,519.375,535.112,504.134,-1,-1,-1,-1,-1,954.662,23.324,22.908,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
25,1018.232,85.463,-214.084,147.989,-0.847686,-0.529896,-0.025281,0.529921,-0.848024,0.006218,-0.024734,-0.008127,0.999661,0,0.48491,-0.87813,12.166,-0.215,15.498,639.261,-1,604.907,13.269,517.001,516.800,534.680,507.416,-1,-1,-1,-1,-1,946.622,22.722,19.777,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
26,1008.439,93.041,-214.393,147.701,-0.844982,-0.534090,-0.027432,0.534145,-0.845372,0.005906,-0.026345,-0.009662,0.999606,0,0.24994,-0.83035,12.382,-0.287,15.993,633.207,-1,599.121,13.428,513.257,513.376,535.429,510.754,-1,-1,-1,-1,-1,935.898,22.383,17.408,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
27,998.929,100.854,-214.607,147.353,-0.841659,-0.539177,-0.029966,0.539246,-0.842124,0.006405,-0.028688,-0.010768,0.999530,0,0.24994,-0.83035,12.308,-0.349,16.093,625.951,-1,591.829,13.501,508.510,508.794,537.748,513.266,-1,-1,-1,-1,-1,921.348,22.338,19.895,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
28,989.586,108.905,-214.703,146.973,-0.838028,-0.544715,-0.031540,0.544781,-0.838547,0.007243,-0.030393,-0.011112,0.999476,0,0.24994,-0.83035,12.334,-0.379,16.066,620.933,-1,585.495,13.482,505.315,505.481,542.607,514.479,-1,-1,-1,-1,-1,908.742,22.349,20.513,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
29,980.391,117.246,-214.814,146.562,-0.834076,-0.550725,-0.031924,0.550764,-0.834619,0.008334,-0.031234,-0.010631,0.999456,0,0.24994,-0.83035,12.415,-0.411,16.160,618.452,-1,580.127,13.560,503.748,503.379,549.070,513.856,-1,-1,-1,-1,-1,898.331,22.312,17.223,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
30,971.266,125.781,-215.021,146.134,-0.829927,-0.556970,-0.031720,0.556968,-0.830477,0.009704,-0.031748,-0.009613,0.999450,0,0.24994,-0.83035,12.494,-0.428,16.106,616.860,-1,574.782,13.513,502.709,501.358,556.078,511.750,-1,-1,-1,-1,-1,888.117,22.333,16.427,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
31,960.518,135.872,-215.193,145.700,-0.825677,-0.563362,-0.029663,0.563246,-0.826188,0.012944,-0.031799,-0.006020,0.999476,0,0.24994,-0.83035,14.743,-0.435,16.040,618.332,-1,568.553,13.460,502.965,499.568,574.447,504.370,-1,-1,-1,-1,-1,876.091,22.361,20.018,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
32,953.787,142.378,-214.913,145.464,-0.823402,-0.566904,-0.025071,0.566681,-0.823783,0.015947,-0.029693,-0.001076,0.999559,0,0.24994,-0.83035,9.361,-0.236,16.218,627.642,-1,567.910,13.611,507.808,501.494,596.476,495.997,-1,-1,-1,-1,-1,875.149,22.292,19.807,1,0,2,0,1,0,0,0,0,2,2,2,2,2,0,1,1
33,945.868,150.574,-214.149,145.123,-0.820135,-0.571916,-0.017040,0.571634,-0.820292,0.018838,-0.024751,0.005709,0.999677,0,0.24994,-0.83035,11.397,-0.340,17.135,645.966,-1,571.679,-1,518.857,508.355,629.529,486.217,-1,-1,-1,-1,-1,883.024,22.183,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,0,1,2
34,938.667,159.056,-213.201,144.650,-0.815469,-0.578706,-0.010443,0.578463,-0.815477,0.019429,-0.019760,0.009803,0.999757,0,0.24994,-0.83035,11.127,-0.474,18.690,662.410,-1,577.026,-1,530.060,515.965,656.155,482.066,-1,-1,-1,-1,-1,893.999,22.531,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,0,1,2
35,932.420,167.781,-212.472,143.977,-0.808652,-0.588218,-0.009016,0.588019,-0.808651,0.017784,-0.017752,0.009080,0.999801,0,0.24994,-0.83035,10.731,-0.673,16.780,667.511,-1,578.261,-1,534.498,518.623,664.325,485.957,-1,-1,-1,-1,-1,897.369,22.184,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,0,1,2
36,926.169,176.396,-212.288,143.275,-0.801382,-0.598058,-0.010623,0.597882,-0.801427,0.015844,-0.017990,0.006346,0.999818,0,0.24994,-0.83035,10.644,-0.702,-1,664.130,-1,574.953,-1,532.993,516.690,662.337,493.213,-1,-1,-1,-1,-1,892.191,14.531,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,1,2
37,919.686,184.743,-212.866,142.631,-0.794566,-0.606988,-0.015161,0.606815,-0.794707,0.014729,-0.020989,0.002503,0.999777,0,0.24994,-0.83035,10.569,-0.644,-1,651.371,-1,566.094,-1,524.840,508.951,651.933,500.359,-1,-1,-1,-1,-1,875.074,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
38,913.175,192.252,-214.235,142.176,-0.789589,-0.613211,-0.022842,0.612996,-0.789918,0.016281,-0.028027,-0.001147,0.999606,0,0.24994,-0.83035,9.938,-0.455,-1,627.910,-1,549.529,-1,508.413,493.644,637.101,504.455,-1,-1,-1,-1,-1,842.166,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
39,907.269,197.987,-216.296,142.011,-0.787507,-0.615318,-0.034886,0.615020,-0.788258,0.019981,-0.039794,-0.005721,0.999192,0,0.24994,-0.83035,8.233,-0.165,-1,592.198,-1,526.305,13.707,483.447,470.989,612.960,508.261,-1,-1,-1,-1,989.471,795.443,-1,24.022,2,0,2,0,1,0,0,0,0,2,2,2,2,0,0,2,1
40,901.123,203.877,-218.555,141.754,-0.784470,-0.618598,-0.044080,0.618348,-0.785631,0.020745,-0.047464,-0.010983,0.998813,0,0.24994,-0.83035,8.512,-0.258,16.465,565.847,-1,509.835,13.942,465.130,454.763,587.897,513.551,-1,-1,-1,-1,935.198,764.101,22.226,31.530,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
41,894.858,210.290,-220.462,141.440,-0.781019,-0.622709,-0.047354,0.622594,-0.782316,0.018935,-0.048837,-0.014694,0.998699,0,0.24994,-0.83035,8.965,-0.314,16.594,555.187,-1,502.937,14.181,458.001,448.253,572.548,517.275,-1,-1,-1,-1,913.434,753.332,22.204,33.416,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
42,888.588,217.179,-221.790,141.084,-0.777258,-0.627507,-0.045871,0.627517,-0.778439,0.015994,-0.045744,-0.016353,0.998819,0,0.24994,-0.83035,9.315,-0.355,16.503,556.323,-1,502.830,14.007,459.232,448.905,566.841,518.607,-1,-1,-1,-1,915.245,756.442,22.219,33.077,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
43,881.148,225.856,-222.490,140.645,-0.772620,-0.633566,-0.040664,0.633625,-0.773530,0.013063,-0.039731,-0.015673,0.999088,0,0.24994,-0.83035,11.430,-0.440,16.544,566.447,-1,506.699,14.081,465.823,454.260,571.957,517.078,-1,-1,-1,-1,934.171,768.039,22.212,30.602,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
44,876.263,231.774,-222.448,140.352,-0.769473,-0.637608,-0.036964,0.637647,-0.770231,0.012262,-0.036289,-0.014134,0.999241,0,0.24994,-0.83035,7.674,-0.293,16.588,573.868,-1,509.146,14.167,470.013,456.853,580.596,515.096,-1,-1,-1,-1,948.186,774.417,22.205,29.334,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
45,870.280,239.180,-221.900,139.995,-0.765541,-0.642506,-0.033666,0.642476,-0.766193,0.013110,-0.034217,-0.011593,0.999347,0,0.24994,-0.83035,9.521,-0.357,16.539,580.249,-1,509.391,14.073,473.052,457.904,593.844,512.520,-1,-1,-1,-1,958.888,775.687,22.212,28.203,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
46,864.235,246.724,-221.047,139.641,-0.761560,-0.647293,-0.032225,0.647203,-0.762179,0.014555,-0.033982,-0.009771,0.999375,0,0.47547,-1.00000,9.667,-0.354,16.200,583.036,-1,507.652,13.598,473.815,457.061,605.422,512.456,-1,-1,-1,-1,961.302,772.359,22.297,26.954,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
47,857.792,254.532,-220.259,139.308,-0.757784,-0.651733,-0.031735,0.651604,-0.758397,0.015686,-0.034291,-0.008793,0.999373,0,0.47547,-1.00000,10.123,-0.332,15.986,583.792,-1,505.321,13.425,473.486,455.439,614.039,514.239,-1,-1,-1,-1,959.652,767.977,22.386,22.722,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
48,850.903,262.540,-219.767,139.002,-0.754273,-0.655781,-0.031998,0.655622,-0.754905,0.016684,-0.035096,-0.008394,0.999349,0,0.47547,-1.00000,10.562,-0.306,11.983,582.384,-1,501.906,13.285,471.735,452.666,619.550,516.520,-1,-1,-1,-1,952.831,761.732,10.102,19.835,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
