timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,7007.525,-1450.887,423.967,85.868,0.072050,-0.996787,0.034982,0.997387,0.071816,-0.007908,0.005370,0.035460,0.999357,0,0.40429,-0.52149,0.240,-0.011,-1,750.505,-1,871.593,-1,674.336,680.464,370.027,454.362,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,7007.432,-1450.092,424.647,85.852,0.072340,-0.996836,0.032948,0.997363,0.072108,-0.008180,0.005779,0.033453,0.999424,0,0.40429,-0.52149,0.801,-0.017,-1,752.107,-1,878.192,-1,676.856,683.810,368.912,459.631,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,7007.375,-1448.755,424.199,85.834,0.072644,-0.996842,0.032090,0.997333,0.072375,-0.009466,0.007114,0.032692,0.999440,0,0.40429,-0.52149,1.338,-0.017,-1,754.250,-1,883.047,-1,679.019,686.332,367.007,459.695,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,7007.382,-1446.896,422.759,85.830,0.072719,-0.996794,0.033359,0.997313,0.072379,-0.011287,0.008836,0.034090,0.999380,0,0.40429,-0.52149,1.859,-0.004,-1,756.426,-1,883.330,-1,679.981,686.815,365.598,453.203,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,7007.530,-1444.513,420.647,85.837,0.072595,-0.996697,0.036403,0.997304,0.072151,-0.013377,0.010707,0.037276,0.999248,0,0.40429,-0.52149,2.387,0.007,-1,758.646,-1,879.664,-1,679.927,685.572,364.893,441.862,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,7007.825,-1441.693,418.498,85.851,0.072347,-0.996610,0.039166,0.997312,0.071831,-0.014427,0.011565,0.040104,0.999129,0,0.40429,-0.52149,2.835,0.014,-1,757.658,-1,872.430,-1,677.198,681.745,363.612,431.075,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,7008.182,-1438.489,416.762,85.869,0.072034,-0.996549,0.041251,0.997343,0.071516,-0.013902,0.010904,0.042143,0.999052,0,0.40429,-0.52149,3.224,0.018,-1,752.891,-1,861.840,-1,671.637,675.349,362.078,422.444,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,7008.545,-1434.914,415.703,85.884,0.071770,-0.996509,0.042639,0.997382,0.071323,-0.011912,0.008829,0.043383,0.999020,0,0.40429,-0.52149,3.593,0.015,-1,745.489,-1,849.303,-1,664.282,667.443,360.796,416.872,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,7008.933,-1430.939,415.379,85.890,0.071668,-0.996489,0.043281,0.997411,0.071341,-0.009042,0.005923,0.043817,0.999022,0,0.40429,-0.52149,3.994,0.006,-1,737.429,-1,837.447,-1,656.818,659.738,359.917,415.161,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,7009.394,-1426.495,415.688,85.875,0.071936,-0.996479,0.043058,0.997405,0.071737,-0.006143,0.003032,0.043388,0.999054,0,0.40429,-0.52149,4.468,-0.015,-1,730.943,-1,829.215,-1,651.095,654.119,359.244,416.440,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
