timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,5485.198,7888.000,586.019,-51.047,0.628679,0.777163,-0.027929,-0.777665,0.628285,-0.022245,0.000260,0.035704,0.999362,0,0.28200,-1.00000,1.544,-0.015,-1,1006.853,-1,676.463,-1,611.123,575.814,776.230,632.395,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,5486.085,7886.363,592.252,-51.066,0.628422,0.777233,-0.031544,-0.777865,0.628083,-0.020920,0.003552,0.037684,0.999283,0,0.28200,-1.00000,1.861,-0.019,-1,-1,-1,713.112,-1,649.539,608.354,811.503,648.285,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,5487.037,7884.475,598.125,-51.080,0.628229,0.777225,-0.035352,-0.778009,0.627886,-0.021478,0.005504,0.040997,0.999144,0,0.28200,-1.00000,2.114,-0.014,-1,-1,-1,738.553,-1,683.079,637.052,851.124,658.407,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,5488.094,7882.366,603.013,-51.078,0.628249,0.777004,-0.039593,-0.777981,0.627866,-0.023026,0.006967,0.045269,0.998951,0,0.28200,-1.00000,2.359,0.002,-1,-1,-1,758.000,-1,711.636,663.028,891.890,661.766,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,5489.186,7879.999,606.642,-51.099,0.627950,0.777020,-0.043817,-0.778202,0.627560,-0.023864,0.008955,0.049084,0.998755,0,0.28200,-1.00000,2.607,-0.021,-1,-1,-1,776.327,-1,738.223,686.456,926.998,662.225,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,5490.364,7877.434,608.981,-51.135,0.627448,0.777163,-0.048236,-0.778572,0.627096,-0.024006,0.011592,0.052618,0.998547,0,0.28200,-1.00000,2.823,-0.036,-1,-1,-1,792.931,-1,762.787,707.668,956.724,659.212,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,5491.609,7874.687,610.031,-51.196,0.626592,0.777557,-0.052796,-0.779207,0.626327,-0.023491,0.014802,0.055858,0.998329,0,0.28200,-1.00000,3.016,-0.061,-1,-1,-1,807.152,-1,784.498,725.566,980.726,652.959,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,5492.986,7871.792,609.791,-51.267,0.625586,0.778015,-0.057745,-0.779933,0.625459,-0.022489,0.018621,0.059106,0.998078,0,0.28200,-1.00000,3.205,-0.071,-1,-1,-1,817.396,-1,803.457,741.289,1000.136,642.565,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,5494.397,7868.741,608.264,-51.376,0.624047,0.778867,-0.062696,-0.781052,0.624117,-0.020883,0.022865,0.062001,0.997814,0,0.28200,-1.00000,3.362,-0.109,-1,-1,-1,823.494,-1,819.560,754.029,-1,629.372,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2
9,5495.942,7865.565,605.477,-51.500,0.622277,0.779829,-0.068097,-0.782312,0.622594,-0.019063,0.027531,0.065135,0.997497,0,0.28200,-1.00000,3.531,-0.124,-1,-1,-1,826.729,-1,832.993,763.812,-1,611.788,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2
