timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-4069.325,-1704.642,145.076,-48.214,0.666303,0.745680,-0.001291,-0.745585,0.666244,0.014924,0.011989,-0.008982,0.999888,0,0.47356,1.00000,0.400,0.025,-1,616.719,-1,607.798,-1,518.153,509.884,546.398,524.633,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,-4068.687,-1705.288,146.894,-48.156,0.667048,0.745011,-0.002283,-0.744908,0.667001,0.014895,0.012620,-0.008235,0.999886,0,0.47356,1.00000,0.908,0.058,-1,622.686,-1,613.682,-1,523.208,514.964,552.435,527.728,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-4067.604,-1706.131,147.528,-48.034,0.668615,0.743593,-0.004811,-0.743461,0.668598,0.015571,0.014795,-0.006834,0.999867,0,0.47356,1.00000,1.372,0.122,-1,629.074,-1,619.567,-1,528.493,520.104,556.886,526.545,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,-4066.121,-1707.199,147.039,-47.872,0.670674,0.741701,-0.008705,-0.741529,0.670713,0.016701,0.018226,-0.004746,0.999823,0,0.47356,1.00000,1.828,0.162,-1,635.799,-1,624.879,-1,533.675,524.935,559.946,521.247,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,-4064.244,-1708.514,145.598,-47.667,0.673271,0.739266,-0.013878,-0.739051,0.673412,0.017918,0.022592,-0.001807,0.999743,0,0.47356,1.00000,2.291,0.206,-1,642.771,-1,629.296,-1,538.629,529.268,562.339,512.023,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,-4061.980,-1710.035,143.453,-47.414,0.676440,0.736220,-0.020226,-0.735985,0.676738,0.018753,0.027494,0.002201,0.999620,0,0.47356,1.00000,2.728,0.253,-1,649.952,-1,632.385,-1,543.260,532.927,565.105,499.231,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,-4059.397,-1711.722,141.130,-47.135,0.679944,0.732823,-0.025425,-0.732596,0.680396,0.019100,0.031296,0.005640,0.999494,0,0.47356,1.00000,3.085,0.279,-1,653.979,-1,632.779,-1,545.457,534.275,566.202,486.618,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,-4056.588,-1713.380,139.203,-46.869,0.683313,0.729639,-0.026636,-0.729419,0.683802,0.019057,0.032119,0.006407,0.999463,0,0.47356,1.00000,3.262,0.265,-1,650.591,-1,628.978,-1,542.610,531.340,562.657,479.498,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,-4053.545,-1714.967,137.883,-46.612,0.686622,0.726634,-0.023513,-0.726396,0.687013,0.019017,0.029972,0.004023,0.999543,0,0.47356,1.00000,3.432,0.257,-1,640.025,-1,621.998,-1,535.153,524.749,554.115,479.136,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,-4050.203,-1716.545,137.142,-46.355,0.689955,0.723651,-0.017084,-0.723395,0.690166,0.019252,0.025722,-0.000924,0.999669,0,0.47356,1.00000,3.695,0.257,-1,624.804,-1,613.532,-1,524.847,516.114,542.002,484.774,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
10,-4046.517,-1718.206,136.856,-46.086,0.693434,0.720464,-0.009057,-0.720229,0.693456,0.019738,0.020501,-0.007164,0.999764,0,0.47356,1.00000,4.043,0.270,-1,608.172,-1,605.092,-1,513.654,507.158,528.821,494.058,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
11,-4042.385,-1720.128,137.027,-45.841,0.696557,0.717497,-0.002601,-0.717312,0.696451,0.020493,0.016515,-0.012409,0.999787,0,0.47356,1.00000,4.558,0.245,-1,596.068,-1,600.127,-1,505.934,501.406,519.033,503.096,-1,-1,-1,-1,997.753,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
12,-4037.910,-1722.235,137.546,-45.601,0.699576,0.714557,0.001226,-0.714421,0.699408,0.020753,0.013972,-0.015395,0.999784,0,0.24794,0.35829,4.946,0.240,-1,589.134,-1,597.847,-1,501.889,498.668,514.445,508.870,-1,-1,-1,-1,976.622,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
13,-4033.344,-1724.472,138.251,-45.368,0.702494,0.711682,0.003177,-0.711584,0.702306,0.020343,0.012246,-0.016552,0.999788,0,0.24794,0.35829,5.084,0.233,-1,585.377,-1,596.622,-1,499.958,497.485,513.674,511.747,-1,-1,-1,-1,965.781,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
14,-4028.792,-1726.910,139.013,-45.107,0.705742,0.708458,0.004010,-0.708385,0.705560,0.019403,0.010917,-0.016534,0.999804,0,0.24794,0.35829,5.164,0.261,-1,583.217,-1,595.609,-1,499.023,496.944,515.188,512.552,-1,-1,-1,-1,959.252,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
15,-4024.237,-1729.595,139.731,-44.837,0.709075,0.705122,0.004038,-0.705064,0.708912,0.018129,0.009921,-0.015701,0.999828,0,0.24794,0.35829,5.287,0.270,-1,582.069,-1,594.641,-1,498.672,496.733,518.095,511.706,-1,-1,-1,-1,955.181,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
16,-4019.635,-1732.474,140.315,-44.571,0.712351,0.701814,0.003528,-0.701764,0.712216,0.016634,0.009161,-0.014325,0.999855,0,0.24794,0.35829,5.428,0.266,-1,581.371,-1,593.441,-1,498.495,496.517,521.683,509.512,-1,-1,-1,-1,952.445,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
17,-4014.922,-1735.370,140.692,-44.285,0.715852,0.698247,0.002586,-0.698201,0.715750,0.014729,0.008434,-0.012349,0.999888,0,0.24794,0.35829,5.531,0.286,-1,580.587,-1,591.373,-1,498.030,495.823,525.870,505.694,-1,-1,-1,-1,949.815,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
18,-4010.103,-1738.114,140.866,-43.982,0.719542,0.694447,0.001458,-0.694405,0.719471,0.012753,0.007807,-0.010189,0.999918,0,0.24794,0.35829,5.546,0.303,-1,579.622,-1,588.916,-1,497.346,494.375,529.925,501.089,-1,-1,-1,-1,947.019,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
19,-4005.188,-1740.721,140.854,-43.658,0.723448,0.690379,0.000443,-0.690338,0.723397,0.011417,0.007561,-0.008566,0.999935,0,0.24794,0.35829,5.563,0.323,-1,578.582,-1,587.251,-1,496.252,493.259,532.587,497.218,-1,-1,-1,-1,944.299,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
20,-4000.172,-1743.132,140.714,-43.294,0.727828,0.685760,-0.000001,-0.685719,0.727784,0.010969,0.007523,-0.007983,0.999940,0,0.24794,0.35829,5.566,0.365,-1,576.930,-1,586.523,-1,494.845,492.420,533.040,495.216,-1,-1,-1,-1,940.317,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
21,-3995.045,-1745.365,140.499,-42.904,0.732473,0.680796,0.000437,-0.680754,0.732421,0.011546,0.007540,-0.008754,0.999933,0,0.24794,0.35829,5.592,0.390,-1,574.367,-1,586.721,-1,493.168,491.753,530.797,495.432,-1,-1,-1,-1,934.283,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
