timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-332.673,-7542.285,405.380,-10.793,0.982371,0.186633,0.010700,-0.185055,0.978981,-0.085735,-0.026476,0.082244,0.996261,1,-0.08000,-0.01175,-4.800,-0.024,-1,450.000,-1,400.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,-1,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
1,-342.103,-7540.484,405.632,-10.817,0.982304,0.187033,0.009898,-0.185521,0.978898,-0.085677,-0.025713,0.082324,0.996274,0,-0.16000,-0.01175,-9.600,-0.024,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,-1,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
2,-356.246,-7537.775,406.011,-10.840,0.982239,0.187433,0.008693,-0.186021,0.978811,-0.085588,-0.024551,0.082451,0.996293,0,-0.24000,-0.01175,-14.400,-0.024,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,-1,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
3,-375.102,-7534.156,406.516,-10.864,0.982176,0.187832,0.007086,-0.186554,0.978720,-0.085469,-0.022989,0.082623,0.996316,0,-0.32000,-0.01175,-19.200,-0.024,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,-1,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
4,-398.670,-7529.622,407.149,-10.887,0.982112,0.188230,0.005076,-0.187120,0.978625,-0.085318,-0.021027,0.082842,0.996341,0,-0.40000,-0.01175,-24.000,-0.024,-1,425.000,-1,425.000,-1,350.000,350.000,275.000,275.000,-1,-1,-1,-1,-1,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
5,-426.382,-7524.279,407.896,-10.911,0.982045,0.188627,0.002711,-0.187716,0.978526,-0.085140,-0.018712,0.083102,0.996365,0,-0.47038,-0.01175,-28.223,-0.024,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,300.000,-1,-1,-1,-1,-1,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
6,-454.093,-7518.925,408.645,-10.934,0.981972,0.189024,0.000344,-0.188312,0.978428,-0.084959,-0.016396,0.083363,0.996384,0,-0.47038,-0.01175,-28.223,-0.024,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,300.000,-1,-1,-1,-1,-1,1000.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,0,2,2
7,-481.801,-7513.559,409.396,-10.958,0.981894,0.189421,-0.002024,-0.188908,0.978328,-0.084777,-0.014078,0.083624,0.996398,0,-0.47038,-0.01175,-28.223,-0.024,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,-504.776,-7509.001,410.035,-11.221,0.981010,0.193917,-0.003980,-0.193554,0.977438,-0.084569,-0.012510,0.083734,0.996410,0,-0.39038,-0.13175,-23.423,-0.264,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,-523.010,-7505.216,410.564,-11.725,0.979267,0.202500,-0.005517,-0.202237,0.975700,-0.084319,-0.011692,0.083687,0.996424,0,-0.31038,-0.25175,-18.623,-0.504,-1,450.000,-1,425.000,-1,350.000,350.000,275.000,300.000,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
