timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,985.956,2291.426,117.157,-64.610,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,375.000,475.000,325.000,325.000,300.000,300.000,-1,-1,-1,700.000,725.000,500.000,-1,475.000,2,0,2,1,1,0,0,0,0,2,2,2,1,0,1,2,1
1,990.012,2282.725,116.397,-65.009,0,0.16000,-0.19927,9.600,-0.399,-1,400.000,-1,375.000,475.000,325.000,325.000,300.000,300.000,-1,-1,-1,700.000,725.000,475.000,-1,475.000,2,0,2,1,1,0,0,0,0,2,2,2,1,0,1,2,1
2,996.005,2269.631,115.256,-65.407,0,0.24000,-0.19930,14.400,-0.399,-1,400.000,-1,375.000,475.000,325.000,325.000,300.000,300.000,-1,-1,-1,700.000,725.000,475.000,-1,450.000,2,0,2,1,1,0,0,0,0,2,2,2,1,0,1,2,1
3,1003.874,2252.118,113.733,-65.806,0,0.32000,-0.19957,19.200,-0.399,-1,400.000,-1,350.000,450.000,325.000,325.000,300.000,300.000,-1,-1,-1,725.000,725.000,450.000,-1,425.000,2,0,2,1,1,0,0,0,0,2,2,2,1,0,1,2,1
4,1013.556,2230.158,111.825,-66.207,0,0.40000,-0.20009,24.000,-0.400,-1,400.000,-1,350.000,425.000,325.000,325.000,300.000,300.000,-1,-1,-1,750.000,700.000,450.000,-1,400.000,2,0,2,1,1,0,1,0,0,2,2,2,1,0,1,2,1
5,1024.990,2203.725,109.533,-66.608,0,0.48000,-0.20085,28.800,-0.402,-1,400.000,-1,325.000,400.000,325.000,325.000,300.000,300.000,-1,-1,-1,775.000,700.000,425.000,-1,375.000,2,0,2,1,1,0,1,0,0,2,2,2,1,0,1,2,1
6,1038.112,2172.793,106.855,-67.012,0,0.56000,-0.20189,33.600,-0.404,-1,400.000,-1,325.000,375.000,325.000,300.000,300.000,300.000,-1,-1,-1,800.000,700.000,400.000,-1,350.000,2,1,2,1,1,1,1,0,0,2,2,2,1,0,1,2,1
7,1052.858,2137.337,103.789,-67.419,0,0.64000,-0.20322,38.400,-0.406,-1,375.000,-1,300.000,325.000,300.000,275.000,300.000,300.000,-1,-1,-1,825.000,675.000,375.000,-1,300.000,2,1,2,1,1,1,1,0,0,2,2,2,1,0,1,2,1
8,1069.161,2097.331,100.335,-67.828,0,0.72000,-0.20489,43.200,-0.410,-1,375.000,-1,275.000,275.000,300.000,275.000,300.000,300.000,-1,-1,-1,875.000,675.000,350.000,-1,275.000,2,1,2,1,1,1,1,0,0,2,2,2,1,0,1,2,1
9,1086.954,2052.751,96.422,-68.242,0,0.80000,-0.20692,48.000,-0.414,-1,350.000,-1,250.000,225.000,275.000,250.000,300.000,300.000,-1,-1,-1,925.000,650.000,325.000,-1,225.000,2,1,2,1,1,1,1,0,0,2,2,2,1,0,1,2,1
