timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,10384.859,17883.922,-54.440,44.649,1,0.08000,-0.12000,9.600,-1.080,-1,425.000,-1,425.000,-1,325.000,325.000,325.000,300.000,-1,1000.000,-1,-1,875.000,875.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,2,2,0,0,2,2
2,10421.320,17915.112,-52.607,39.249,0,0.24000,-0.36000,28.800,-3.240,-1,425.000,-1,425.000,-1,325.000,325.000,325.000,300.000,-1,-1,-1,-1,875.000,925.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
4,10494.567,17960.757,-49.370,29.529,0,0.40000,-0.60000,48.000,-5.400,-1,425.000,-1,425.000,-1,350.000,350.000,325.000,300.000,-1,-1,-1,-1,900.000,975.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
6,10611.179,18004.787,-44.960,18.061,0,0.56000,-0.63197,67.200,-5.688,-1,425.000,-1,400.000,400.000,350.000,350.000,325.000,300.000,-1,-1,-1,-1,1000.000,950.000,-1,-1,2,0,2,1,1,0,0,0,0,2,2,2,2,0,1,2,2
8,10771.973,18031.538,-39.640,6.798,0,0.72000,-0.62511,86.400,-5.626,-1,425.000,-1,350.000,250.000,350.000,350.000,300.000,300.000,-1,-1,-1,-1,-1,650.000,-1,325.000,2,0,2,1,1,0,1,0,1,2,2,2,2,2,1,2,1
10,10973.364,18027.114,-37.111,-3.439,0,0.88000,-0.50872,105.600,-4.579,-1,425.000,-1,225.000,50.000,325.000,250.000,300.000,225.000,-1,-1,-1,-1,975.000,400.000,-1,50.000,2,0,2,1,1,0,1,0,1,2,2,2,2,0,1,2,1
12,11206.124,17993.693,-28.600,-9.356,0,1.00000,-0.26872,120.000,-2.419,-1,475.000,-1,375.000,-1,375.000,325.000,150.000,350.000,225.000,0.000,575.000,-1,-1,-1,-1,-1,2,0,2,1,2,1,1,0,1,0,0,0,2,2,2,2,2
14,8387.430,5525.728,-348.275,-67.342,1,0.08000,-0.12000,9.600,-1.080,-1,425.000,-1,400.000,-1,325.000,325.000,300.000,275.000,-1,650.000,600.000,-1,825.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
16,8402.698,5480.241,-346.366,-72.742,0,0.24000,-0.36000,28.800,-3.240,-1,425.000,-1,375.000,-1,325.000,325.000,300.000,275.000,-1,775.000,700.000,-1,800.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
18,8418.583,5395.374,-343.805,-81.300,0,0.40000,-0.47545,48.000,-4.279,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,275.000,-1,825.000,925.000,-1,750.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
