timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,7735.547,8335.445,-346.015,-105.592,1,0.08000,0.12000,9.600,1.080,775.000,425.000,-1,425.000,-1,350.000,350.000,275.000,275.000,375.000,350.000,325.000,-1,725.000,825.000,925.000,-1,1,0,2,0,2,0,0,1,0,1,0,0,2,1,0,1,2
2,7725.991,8288.424,-345.451,-100.192,0,0.24000,0.36000,28.800,3.240,725.000,425.000,-1,425.000,-1,350.000,350.000,275.000,275.000,425.000,375.000,375.000,-1,675.000,850.000,800.000,-1,1,0,2,0,2,0,0,1,0,1,0,0,2,1,0,1,2
4,7721.667,8202.228,-344.313,-90.472,0,0.40000,0.60000,48.000,5.400,600.000,425.000,-1,450.000,-1,350.000,350.000,275.000,275.000,550.000,450.000,450.000,-1,600.000,900.000,675.000,-1,1,1,2,0,2,0,0,1,0,1,0,0,2,1,0,1,2
6,7743.460,8079.619,-345.479,-76.432,0,0.56000,0.84000,67.200,7.560,325.000,350.000,825.000,375.000,-1,300.000,300.000,250.000,275.000,-1,900.000,925.000,-1,500.000,625.000,450.000,-1,1,1,1,1,2,1,1,1,0,2,0,0,2,1,1,1,2
8,7812.420,7943.154,-346.264,-58.792,0,0.65341,1.00000,78.409,9.000,150.000,300.000,575.000,300.000,625.000,275.000,250.000,250.000,300.000,-1,-1,-1,-1,350.000,400.000,175.000,425.000,1,1,1,1,1,1,1,1,0,2,2,2,2,1,1,1,1
10,7930.493,7824.294,-345.916,-40.792,0,0.71603,1.00000,85.924,9.000,25.000,150.000,325.000,225.000,175.000,150.000,200.000,225.000,300.000,-1,800.000,475.000,-1,200.000,275.000,25.000,175.000,1,1,1,1,1,1,1,1,1,2,0,0,2,1,1,1,1
12,-3138.835,-12812.858,-1.086,94.499,1,0.08000,-0.12000,9.600,-1.080,-1,375.000,-1,350.000,-1,300.000,300.000,300.000,300.000,-1,625.000,625.000,-1,700.000,650.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
14,-3140.049,-12764.880,-1.219,90.687,0,0.24000,-0.21172,28.800,-1.905,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,300.000,300.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
16,-3136.615,-12678.560,-0.922,86.874,0,0.40000,-0.21198,48.000,-1.908,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,375.000,375.000,-1,775.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
18,-3123.399,-12554.479,-0.718,83.030,0,0.56000,-0.21433,67.200,-1.929,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,475.000,500.000,-1,775.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
