timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,4483.536,511.569,68.033,2.222,0.999223,-0.038990,-0.005741,0.038775,0.998679,-0.033716,0.007048,0.033467,0.999415,0,0.53703,0.53803,0.622,-0.004,9.421,716.067,-1,678.822,-1,533.674,536.541,564.736,580.719,-1,-1,-1,-1,-1,-1,8.499,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
1,4484.507,511.984,69.449,2.207,0.999199,-0.038803,-0.009743,0.038500,0.998820,-0.029601,0.010880,0.029203,0.999514,0,0.53703,0.53803,1.056,-0.016,-1,731.129,-1,698.424,-1,544.180,548.530,559.061,595.784,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,4485.957,512.330,69.708,2.183,0.999147,-0.038486,-0.014945,0.038088,0.998935,-0.026053,0.015932,0.025461,0.999549,0,0.53703,0.53803,1.490,-0.023,-1,747.965,-1,717.908,-1,554.649,560.286,551.282,605.861,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,4487.795,512.482,69.018,2.133,0.999094,-0.037682,-0.019771,0.037209,0.999025,-0.023754,0.020647,0.022997,0.999522,0,0.53703,0.53803,1.845,-0.050,-1,762.420,-1,732.922,-1,562.551,569.059,543.637,610.223,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,4490.034,512.324,67.715,2.041,0.999087,-0.036127,-0.022784,0.035611,0.999108,-0.022678,0.023583,0.021846,0.999483,0,0.53703,0.53803,2.244,-0.092,-1,769.142,-1,739.821,-1,565.551,572.501,536.850,609.304,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,4492.690,511.909,66.100,1.932,0.999144,-0.034243,-0.023214,0.033696,0.999154,-0.023556,0.024001,0.022754,0.999453,0,0.53703,0.53803,2.689,-0.110,-1,765.200,-1,735.288,-1,562.780,569.433,533.378,602.131,-1,-1,-1,-1,-1,-1,13.353,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
6,4495.783,511.265,64.396,1.815,0.999260,-0.032228,-0.020990,0.031665,0.999144,-0.026618,0.021830,0.025934,0.999425,0,0.53703,0.53803,3.159,-0.117,16.475,752.143,-1,719.863,-1,554.714,560.243,534.360,589.221,-1,-1,-1,-1,-1,-1,22.224,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
7,4499.329,510.401,62.750,1.687,0.999414,-0.029963,-0.016537,0.029428,0.999065,-0.031677,0.017470,0.031172,0.999361,0,0.53703,0.53803,3.650,-0.128,16.560,734.581,-1,696.797,-1,542.750,546.423,539.939,570.869,-1,-1,-1,-1,-1,-1,22.209,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
8,4503.355,509.351,61.250,1.550,0.999565,-0.027473,-0.010691,0.027046,0.998902,-0.038252,0.011730,0.037946,0.999211,0,0.53703,0.53803,4.160,-0.137,16.525,715.566,-1,669.680,-1,528.944,530.243,549.568,549.847,-1,-1,-1,-1,-1,-1,22.215,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
9,4508.008,508.256,60.259,1.414,0.999667,-0.024977,-0.006409,0.024673,0.998736,-0.043789,0.007495,0.043616,0.999020,0,0.53703,0.53803,4.781,-0.136,16.522,703.121,-1,650.189,14.042,519.552,518.873,558.603,533.692,-1,-1,-1,-1,-1,-1,22.215,29.918,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
