timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,1722.623,-2573.976,372.025,24.509,0.909564,-0.415385,0.012186,0.414686,0.909157,0.038324,-0.026998,-0.029804,0.999191,0,-0.07983,0.48778,0.899,-0.000,-1,606.816,-1,761.495,13.281,522.944,546.057,632.799,892.399,-1,-1,-1,-1,949.385,-1,-1,26.473,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
1,1723.382,-2573.669,373.785,24.531,0.909391,-0.415727,0.013401,0.415030,0.909057,0.036965,-0.027550,-0.028053,0.999227,0,-0.07982,0.48792,0.820,0.022,-1,610.544,-1,763.321,8.241,525.871,548.496,648.966,891.957,-1,-1,-1,-1,955.867,-1,-1,20.709,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
2,1724.067,-2573.389,374.443,24.552,0.909232,-0.416052,0.014082,0.415359,0.908940,0.036131,-0.027832,-0.027002,0.999248,0,-0.07983,0.48783,0.740,0.021,-1,611.953,-1,763.247,-1,526.865,549.167,656.888,890.440,-1,-1,-1,-1,958.430,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
3,1724.666,-2573.130,374.047,24.569,0.909107,-0.416322,0.014199,0.415633,0.908826,0.035834,-0.027823,-0.026675,0.999257,0,-0.07983,0.48774,0.652,0.017,-1,611.174,-1,761.542,9.292,526.059,548.221,656.512,888.081,-1,-1,-1,-1,957.317,-1,-1,8.294,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
4,1725.172,-2572.884,372.759,24.585,0.909000,-0.416563,0.013922,0.415877,0.908708,0.036012,-0.027652,-0.026945,0.999254,0,-0.07984,0.48767,0.563,0.015,-1,608.397,-1,758.159,14.297,523.598,545.754,649.129,884.936,-1,-1,-1,-1,952.735,-1,-1,25.337,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
5,1725.588,-2572.656,370.828,24.598,0.908905,-0.416785,0.013496,0.416093,0.908584,0.036630,-0.027529,-0.027678,0.999238,0,-0.07984,0.48761,0.474,0.014,-1,603.858,-1,753.071,14.467,519.668,541.907,636.580,881.300,-1,-1,-1,-1,944.870,-1,-1,24.670,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
6,1725.920,-2572.451,368.548,24.610,0.908818,-0.416985,0.013161,0.416274,0.908458,0.037668,-0.027663,-0.028755,0.999204,0,-0.07985,0.48755,0.390,0.012,-1,597.891,-1,746.428,14.598,514.556,536.930,621.520,877.672,-1,-1,-1,-1,934.091,-1,-1,24.257,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
7,1726.179,-2572.270,366.222,24.618,0.908740,-0.417157,0.013092,0.416408,0.908336,0.039117,-0.028210,-0.030096,0.999149,0,-0.07985,0.48749,0.316,0.009,-1,590.936,-1,738.639,14.691,508.655,531.199,605.797,874.728,-1,-1,-1,-1,921.016,-1,-1,24.006,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
8,1726.396,-2572.097,364.158,24.625,0.908672,-0.417302,0.013208,0.416507,0.908225,0.040598,-0.028937,-0.031389,0.999088,0,-0.07985,0.48745,0.278,0.007,-1,584.289,-1,731.090,14.758,503.028,525.729,591.589,872.422,-1,-1,-1,-1,908.304,-1,-1,23.841,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
9,1726.684,-2571.930,362.706,24.633,0.908622,-0.417422,0.012853,0.416635,0.908162,0.040702,-0.028662,-0.031627,0.999089,0,-0.07985,0.48742,0.332,0.008,13.427,581.408,-1,727.482,14.795,500.412,523.097,584.327,868.570,-1,-1,-1,-1,903.685,-1,24.915,23.760,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
10,1727.058,-2571.791,361.976,24.644,0.908573,-0.417552,0.012070,0.416829,0.908135,0.039306,-0.027373,-0.030681,0.999154,0,-0.07986,0.48739,0.399,0.011,13.410,582.619,-1,728.070,14.829,501.071,523.532,584.836,863.089,-1,-1,-1,-1,907.767,-1,25.620,23.685,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
11,1727.714,-2571.515,361.894,24.662,0.908505,-0.417739,0.010607,0.417138,0.908118,0.036292,-0.024793,-0.028547,0.999285,0,0.41897,0.69123,0.712,0.018,12.023,588.269,-1,733.450,14.772,505.299,527.349,593.090,854.961,-1,-1,-1,-1,921.632,-1,11.168,23.811,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
12,1728.943,-2570.951,362.267,24.692,0.908366,-0.418094,0.008300,0.417652,0.908042,0.032031,-0.020928,-0.025629,0.999452,0,0.41899,0.69117,1.352,0.030,-1,597.763,-1,743.472,14.716,512.681,534.247,607.131,845.819,-1,-1,-1,-1,944.432,-1,-1,23.944,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
13,1730.667,-2570.124,363.033,24.736,0.908116,-0.418673,0.006117,0.418371,0.907861,0.027476,-0.017057,-0.022392,0.999604,0,0.41902,0.69108,1.912,0.043,-1,608.431,-1,754.491,14.716,521.013,542.016,624.873,837.080,-1,-1,-1,-1,969.958,-1,-1,23.945,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
14,1732.879,-2569.026,364.093,24.790,0.907768,-0.419448,0.004427,0.419250,0.907581,0.022937,-0.013639,-0.018966,0.999727,0,0.41907,0.69095,2.469,0.054,-1,619.107,-1,764.841,14.744,529.311,549.654,646.638,828.827,-1,-1,-1,-1,995.517,-1,-1,23.878,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
15,1735.567,-2567.674,365.292,24.851,0.907349,-0.420365,0.003324,0.420238,0.907223,0.018604,-0.010836,-0.015483,0.999821,0,0.41912,0.69079,3.009,0.061,-1,629.005,-1,773.591,14.781,536.921,556.526,669.846,820.959,-1,-1,-1,-1,-1,-1,-1,23.793,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
16,1738.714,-2566.080,366.464,24.918,0.906877,-0.421387,0.002744,0.421307,0.906799,0.014696,-0.008681,-0.012171,0.999888,0,0.41916,0.69064,3.528,0.067,-1,637.482,-1,780.298,14.801,543.365,562.212,692.726,813.684,-1,-1,-1,-1,-1,-1,-1,23.746,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
17,1742.297,-2564.240,367.461,24.989,0.906365,-0.422487,0.002585,0.422435,0.906322,0.011396,-0.007157,-0.009237,0.999932,0,0.41920,0.69052,4.028,0.071,-1,644.028,-1,784.721,14.801,548.280,566.414,713.688,807.162,-1,-1,-1,-1,-1,-1,-1,23.745,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
18,1746.296,-2562.174,368.165,25.061,0.905843,-0.423605,0.002806,0.423567,0.905821,0.008875,-0.006302,-0.006851,0.999957,0,0.41923,0.69044,4.501,0.071,-1,648.124,-1,786.553,14.742,551.292,568.809,731.537,801.468,-1,-1,-1,-1,-1,-1,-1,23.883,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
19,1750.650,-2559.936,368.492,25.125,0.905367,-0.424616,0.003602,0.424582,0.905359,0.007425,-0.006413,-0.005193,0.999966,0,0.41923,0.69043,4.895,0.064,-1,648.796,-1,784.786,14.704,551.691,568.680,744.530,796.804,-1,-1,-1,-1,-1,-1,-1,23.976,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
20,1755.331,-2557.444,368.401,25.194,0.904847,-0.425708,0.004944,0.425672,0.904851,0.006885,-0.007404,-0.004125,0.999964,0,0.41919,0.69055,5.303,0.069,-1,646.205,-1,779.332,14.731,549.447,566.048,751.924,792.632,-1,-1,-1,-1,-1,-1,-1,23.907,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
21,1760.357,-2554.728,367.909,25.253,0.904393,-0.426653,0.006350,0.426604,0.904405,0.007741,-0.009046,-0.004292,0.999950,0,0.41915,0.69068,5.713,0.059,-1,640.467,-1,771.917,14.425,545.003,561.547,750.130,791.238,-1,-1,-1,-1,-1,-1,-1,24.817,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
22,1765.697,-2551.794,367.072,25.298,0.904039,-0.427380,0.007754,0.427300,0.904053,0.010138,-0.011343,-0.005851,0.999919,0,0.41906,0.69096,6.093,0.045,-1,631.667,-1,762.941,14.321,538.480,555.358,738.687,793.349,-1,-1,-1,-1,-1,-1,-1,25.231,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
23,1771.344,-2548.617,366.005,25.349,0.903622,-0.428225,0.009532,0.428085,0.903633,0.013778,-0.014513,-0.008370,0.999860,0,0.41890,0.69146,6.479,0.051,-1,620.038,-1,751.493,14.299,529.871,547.286,721.914,797.636,-1,-1,-1,-1,-1,-1,-1,25.326,2,0,2,0,1,0,0,0,0,2,2,2,2,2,2,2,1
24,1777.335,-2545.183,364.790,25.401,0.903178,-0.429110,0.011540,0.428872,0.903176,0.018508,-0.018365,-0.011767,0.999762,0,0.41875,0.69195,6.906,0.052,-1,606.327,-1,738.481,14.302,519.752,537.916,701.418,804.324,-1,-1,-1,-1,979.432,-1,-1,25.309,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
25,1783.695,-2541.493,363.528,25.449,0.902742,-0.429974,0.013385,0.429594,0.902697,0.024215,-0.022494,-0.016110,0.999617,0,0.41857,0.69249,7.353,0.048,-1,591.614,-1,725.630,14.347,509.047,528.248,675.913,814.263,-1,-1,-1,-1,942.479,-1,-1,25.121,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
26,1790.427,-2537.542,362.288,25.511,0.902178,-0.431094,0.015279,0.430533,0.902071,0.030136,-0.026774,-0.020610,0.999429,0,0.41837,0.69314,7.806,0.063,-1,576.830,-1,712.607,14.419,498.258,518.509,646.559,825.205,-1,-1,-1,-1,910.193,-1,-1,24.839,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
27,1797.550,-2533.336,361.120,25.587,0.901499,-0.432437,0.017252,0.431670,0.901324,0.035726,-0.030999,-0.024760,0.999213,0,0.41818,0.69371,8.272,0.076,-1,562.746,-1,699.638,14.524,487.890,509.068,626.603,835.459,-1,-1,-1,-1,880.063,-1,-1,24.482,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
28,1805.101,-2528.857,360.041,25.678,0.900699,-0.434032,0.018891,0.433056,0.900447,0.040720,-0.034684,-0.028495,0.998992,0,0.41802,0.69423,8.780,0.091,-1,550.258,-1,688.158,14.588,478.717,500.732,608.838,844.850,-1,-1,-1,-1,854.007,-1,-1,24.286,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
