timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-5725.751,3811.254,-13.933,68.675,1,0.08000,0.12000,9.600,1.080,-1,375.000,-1,375.000,-1,325.000,325.000,300.000,225.000,-1,-1,-1,-1,700.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
2,-5711.545,3857.085,-14.008,74.075,0,0.24000,0.36000,28.800,3.240,750.000,375.000,-1,375.000,-1,325.000,325.000,300.000,225.000,-1,-1,500.000,975.000,650.000,700.000,-1,-1,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,2,2
4,-5698.632,3942.418,-13.753,83.795,0,0.40000,0.60000,48.000,5.400,650.000,350.000,-1,375.000,-1,300.000,325.000,300.000,250.000,-1,625.000,425.000,825.000,600.000,700.000,-1,-1,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,2
6,-5707.229,4066.701,-12.291,97.112,0,0.56000,0.75972,67.200,6.837,625.000,325.000,-1,375.000,-1,275.000,300.000,300.000,250.000,-1,500.000,375.000,625.000,525.000,675.000,575.000,-1,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2
8,-5756.517,4221.973,-8.281,110.842,0,0.72000,0.76300,86.400,6.867,750.000,300.000,-1,325.000,950.000,250.000,275.000,325.000,275.000,-1,450.000,225.000,650.000,475.000,600.000,600.000,-1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2
10,-5860.823,4394.084,4.921,124.434,0,0.88000,0.75066,105.600,6.756,975.000,350.000,-1,375.000,-1,275.000,275.000,325.000,325.000,-1,25.000,50.000,750.000,650.000,925.000,975.000,-1,1,0,2,0,2,0,0,0,0,2,0,0,0,1,0,1,2
12,-6024.836,4562.154,28.427,137.425,0,1.00000,0.70895,120.000,6.381,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,350.000,1000.000,100.000,125.000,950.000,700.000,725.000,925.000,-1,2,0,2,1,2,1,1,0,0,0,0,0,0,1,1,1,2
14,-6224.221,4695.224,58.913,149.086,0,1.00000,0.62347,120.000,5.611,850.000,375.000,-1,350.000,-1,325.000,300.000,300.000,450.000,975.000,550.000,650.000,-1,550.000,550.000,650.000,675.000,1,0,2,1,2,1,1,0,0,0,0,0,2,1,1,1,1
16,-6443.892,4791.454,80.764,158.540,0,1.00000,0.48824,120.000,4.394,-1,300.000,-1,300.000,425.000,275.000,250.000,300.000,500.000,-1,875.000,975.000,-1,425.000,425.000,525.000,400.000,2,1,2,1,1,1,1,0,0,2,0,0,2,1,1,1,1
18,-6673.969,4859.510,101.029,164.888,0,1.00000,0.30357,120.000,2.732,-1,225.000,575.000,225.000,175.000,175.000,175.000,300.000,300.000,-1,-1,-1,-1,325.000,325.000,350.000,175.000,2,1,1,1,1,1,1,0,1,2,2,2,2,1,1,1,1
20,-11962.835,-4978.753,-128.668,-144.435,1,0.08000,0.12000,9.600,1.080,850.000,375.000,-1,400.000,-1,325.000,325.000,300.000,600.000,-1,-1,-1,-1,625.000,750.000,875.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2
22,-11999.987,-5009.127,-134.376,-139.702,0,0.24000,0.28587,28.800,2.573,825.000,375.000,-1,400.000,-1,300.000,325.000,300.000,550.000,-1,-1,-1,-1,600.000,700.000,800.000,-1,0,0,2,0,2,0,0,0,0,2,2,2,2,0,0,0,2
24,-12061.843,-5069.420,-145.708,-134.605,0,0.40000,0.28212,48.000,2.539,725.000,350.000,975.000,375.000,-1,300.000,300.000,300.000,475.000,-1,-1,-1,-1,550.000,650.000,700.000,-1,0,0,1,0,2,0,0,0,0,2,2,2,2,0,0,0,2
26,-12143.295,-5163.936,-163.686,-129.608,0,0.56000,0.27581,67.200,2.482,600.000,325.000,875.000,325.000,-1,275.000,275.000,300.000,400.000,-1,-1,-1,-1,500.000,525.000,575.000,725.000,0,0,1,0,2,0,0,0,0,2,2,2,2,0,1,0,1
28,-12238.983,-5296.098,-187.872,-124.783,0,0.72000,0.26501,86.400,2.385,600.000,300.000,825.000,325.000,675.000,250.000,275.000,275.000,350.000,-1,-1,-1,-1,500.000,475.000,550.000,525.000,1,0,1,0,1,0,0,0,0,2,2,2,2,0,1,0,1
30,-12343.708,-5468.318,-214.841,-120.244,0,0.88000,0.24719,105.600,2.225,475.000,300.000,675.000,300.000,400.000,250.000,250.000,250.000,350.000,-1,100.000,175.000,-1,475.000,400.000,475.000,375.000,1,0,1,1,1,0,0,0,0,2,0,0,2,1,1,1,1
32,-12450.942,-5677.611,-236.711,-116.165,0,1.00000,0.21861,120.000,1.967,725.000,325.000,575.000,300.000,250.000,300.000,325.000,300.000,325.000,-1,0.000,0.000,-1,425.000,375.000,500.000,250.000,1,1,1,1,1,1,1,0,0,2,0,0,2,1,1,1,1
34,-12546.936,-5897.552,-251.854,-112.785,0,1.00000,0.17641,120.000,1.588,350.000,225.000,350.000,200.000,75.000,200.000,200.000,300.000,250.000,-1,200.000,175.000,-1,275.000,225.000,250.000,75.000,1,1,1,1,1,1,1,0,1,2,0,0,2,1,1,1,1
36,-14019.580,-18898.500,163.767,-55.543,1,0.00000,0.00000,120.000,1.082,700.000,350.000,-1,-1,-1,300.000,-1,350.000,300.000,-1,125.000,50.000,-1,-1,-1,-1,-1,0,0,2,2,2,0,2,0,0,2,0,0,2,2,2,2,2
38,-14002.260,-18898.500,164.021,-52.303,0,0.16000,0.24000,19.200,2.160,725.000,350.000,-1,-1,-1,300.000,-1,350.000,300.000,-1,100.000,50.000,-1,-1,-1,650.000,-1,0,0,2,2,2,0,2,0,0,2,0,0,2,2,2,0,2
