timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,8105.697,-7686.438,72.566,95.227,-0.091087,-0.995590,0.022447,0.995605,-0.091535,-0.019818,0.021785,0.020544,0.999552,0,0.84327,0.27391,0.882,-0.071,-1,812.214,-1,881.732,-1,651.035,655.158,632.550,658.069,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,8105.681,-7684.487,74.347,95.140,-0.089554,-0.995775,0.020293,0.995669,-0.090018,-0.023235,0.024963,0.018124,0.999524,0,0.84286,0.27473,1.950,-0.088,-1,825.825,-1,909.235,-1,663.937,669.605,632.259,668.132,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,8105.582,-7681.493,74.999,95.044,-0.087877,-0.995943,0.019375,0.995657,-0.088419,-0.029151,0.030746,0.016729,0.999387,0,0.84234,0.27578,2.996,-0.096,-1,845.988,-1,945.294,-1,681.164,688.519,631.450,673.506,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,8105.481,-7677.540,74.675,94.952,-0.086253,-0.996065,0.020353,0.995551,-0.086950,-0.036303,0.037930,0.017131,0.999134,0,0.84174,0.27700,3.954,-0.092,-1,870.379,-1,983.551,-1,700.859,709.251,632.971,672.673,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,8105.397,-7672.737,73.540,94.861,-0.084658,-0.996115,0.024233,0.995385,-0.085649,-0.043286,0.045194,0.020457,0.998769,0,0.84111,0.27827,4.803,-0.090,-1,896.710,-1,-1,-1,720.104,728.085,640.992,663.496,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
5,8105.475,-7667.229,72.022,94.792,-0.083438,-0.996088,0.029109,0.995272,-0.084756,-0.047437,0.049718,0.025014,0.998450,0,0.84045,0.27960,5.509,-0.069,-1,914.251,-1,-1,-1,730.925,737.654,651.361,650.609,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
6,8105.611,-7661.126,70.516,94.734,-0.082429,-0.996038,0.033376,0.995386,-0.083933,-0.046498,0.049115,0.029389,0.998361,0,0.83986,0.28081,6.104,-0.058,-1,912.709,-1,-1,-1,726.560,731.348,660.533,637.803,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
7,8105.726,-7654.446,69.116,94.670,-0.081336,-0.996029,0.036208,0.995750,-0.082780,-0.040364,0.043201,0.032771,0.998529,0,0.83928,0.28197,6.682,-0.064,-1,890.746,-1,969.232,-1,707.027,709.473,665.900,624.174,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,8105.759,-7647.013,67.995,94.583,-0.079854,-0.996159,0.035926,0.996209,-0.081002,-0.031724,0.034512,0.033257,0.998851,0,0.83865,0.28325,7.433,-0.087,-1,857.489,-1,921.014,-1,680.605,682.009,661.682,618.084,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,8105.680,-7638.627,67.135,94.459,-0.077725,-0.996447,0.032438,0.996647,-0.078493,-0.023107,0.025571,0.030534,0.999207,0,0.83788,0.28481,8.386,-0.124,-1,822.104,-1,880.841,-1,655.004,656.880,647.339,621.469,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
