timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-1741.043,3247.193,293.602,-171.491,-0.988948,0.147909,-0.010233,-0.147956,-0.988986,0.003977,-0.009532,0.005447,0.999940,0,-0.26088,0.01379,1.888,0.024,-1,-1,-1,-1,-1,891.119,906.818,461.173,401.087,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
1,-1742.551,3247.029,297.463,-171.485,-0.988917,0.148008,-0.011732,-0.148061,-0.988971,0.003806,-0.011039,0.005501,0.999924,0,-0.26089,0.01370,1.516,0.006,-1,-1,-1,-1,-1,897.540,911.835,470.948,410.003,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
2,-1743.776,3246.962,300.072,-171.502,-0.988933,0.147703,-0.013999,-0.147761,-0.989018,0.003162,-0.013379,0.005195,0.999897,0,-0.26088,0.01377,1.227,-0.017,-1,-1,-1,-1,-1,897.612,911.734,476.990,416.376,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
3,-1744.853,3246.905,301.397,-171.520,-0.988938,0.147385,-0.016729,-0.147447,-0.989067,0.002492,-0.016179,0.004931,0.999857,0,-0.26083,0.01405,1.079,-0.018,-1,-1,-1,-1,-1,892.557,907.424,479.871,419.604,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
4,-1745.723,3246.869,301.440,-171.535,-0.988915,0.147114,-0.020126,-0.147179,-0.989108,0.001769,-0.019647,0.004712,0.999796,0,-0.26079,0.01433,0.871,-0.015,-1,-1,-1,-1,-1,881.819,898.446,479.553,419.690,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
5,-1746.431,3246.880,300.250,-171.556,-0.988888,0.146751,-0.023744,-0.146806,-0.989165,0.000563,-0.023405,0.004043,0.999718,0,-0.26075,0.01456,0.708,-0.021,-1,-1,-1,-1,-1,866.892,886.120,475.436,417.502,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
6,-1747.034,3246.869,298.027,-171.591,-0.988909,0.146202,-0.026142,-0.146194,-0.989253,-0.002224,-0.026186,0.001622,0.999656,0,-0.26070,0.01483,0.603,-0.035,-1,991.994,-1,1006.567,-1,851.512,874.430,466.087,415.536,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,-1747.583,3246.673,294.970,-171.618,-0.988956,0.145846,-0.026370,-0.145727,-0.989304,-0.006379,-0.027018,-0.002466,0.999632,0,-0.26063,0.01524,0.583,-0.027,-1,972.792,-1,1001.013,-1,839.332,866.147,451.082,414.251,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,-1748.098,3246.395,291.771,-171.622,-0.989008,0.145829,-0.024418,-0.145655,-0.989297,-0.008769,-0.025436,-0.005116,0.999663,0,-0.26058,0.01555,0.585,-0.005,-1,965.099,-1,1000.204,-1,834.775,863.331,439.204,410.680,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,-1748.595,3246.288,288.958,-171.618,-0.989083,0.145877,-0.020851,-0.145737,-0.989290,-0.008113,-0.021812,-0.004986,0.999750,0,-0.26057,0.01562,0.508,0.004,-1,971.132,-1,1003.175,-1,838.549,866.033,433.054,404.027,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
10,-1749.053,3246.401,286.809,-171.610,-0.989158,0.145933,-0.016424,-0.145886,-0.989293,-0.004000,-0.016832,-0.001560,0.999857,0,-0.26057,0.01562,0.472,0.008,-1,990.255,-1,-1,-1,849.600,873.205,433.799,394.265,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
11,-1749.369,3246.696,285.556,-171.605,-0.989212,0.145947,-0.012614,-0.145981,-0.989286,0.001834,-0.012211,0.003656,0.999919,0,-0.26057,0.01559,0.432,0.005,-1,-1,-1,-1,-1,862.034,881.380,439.583,384.192,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
12,-1749.352,3247.046,285.407,-171.610,-0.989246,0.145833,-0.011161,-0.145910,-0.989277,0.006414,-0.010106,0.007973,0.999917,0,-0.26057,0.01559,0.350,-0.004,-1,-1,-1,-1,-1,869.170,885.815,446.482,377.946,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
13,-1749.000,3247.350,286.173,-171.616,-0.989262,0.145686,-0.011677,-0.145794,-0.989274,0.008954,-0.010247,0.010560,0.999892,0,-0.26056,0.01566,0.466,-0.007,-1,-1,-1,-1,-1,871.319,886.783,452.904,376.121,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
14,-1748.378,3247.549,287.507,-171.617,-0.989249,0.145651,-0.013114,-0.145780,-0.989271,0.009537,-0.011585,0.011346,0.999869,0,-0.26055,0.01571,0.652,-0.001,-1,-1,-1,-1,-1,870.791,886.227,457.586,378.015,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
15,-1747.546,3247.657,289.024,-171.613,-0.989220,0.145716,-0.014522,-0.145849,-0.989270,0.008550,-0.013120,0.010575,0.999858,0,-0.26056,0.01567,0.839,0.004,-1,-1,-1,-1,-1,869.792,885.850,459.878,382.483,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
16,-1746.521,3247.704,290.409,-171.606,-0.989187,0.145846,-0.015449,-0.145960,-0.989269,0.006562,-0.014326,0.008746,0.999859,0,-0.26058,0.01556,1.025,0.007,-1,-1,-1,-1,-1,869.226,886.212,459.881,388.181,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
17,-1745.289,3247.716,291.502,-171.598,-0.989152,0.146015,-0.016080,-0.146094,-0.989263,0.003827,-0.015349,0.006135,0.999863,0,-0.26060,0.01540,1.233,0.008,-1,-1,-1,-1,-1,868.230,886.512,457.681,394.377,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
18,-1743.838,3247.707,292.249,-171.587,-0.989107,0.146252,-0.016649,-0.146284,-0.989242,0.000725,-0.016364,0.003152,0.999861,0,-0.26064,0.01521,1.451,0.011,-1,-1,-1,-1,-1,866.156,886.091,453.877,400.368,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
19,-1742.179,3247.706,292.663,-171.572,-0.989053,0.146555,-0.017194,-0.146537,-0.989202,-0.002300,-0.017345,0.000245,0.999850,0,-0.26068,0.01496,1.658,0.015,-1,1007.554,-1,-1,-1,863.213,884.974,449.339,405.539,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
20,-1740.343,3247.745,292.804,-171.554,-0.988992,0.146916,-0.017607,-0.146854,-0.989147,-0.004779,-0.018118,-0.002141,0.999834,0,-0.26073,0.01465,1.836,0.018,-1,999.868,-1,-1,-1,859.787,883.677,445.278,409.363,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
21,-1738.358,3247.857,292.754,-171.534,-0.988935,0.147289,-0.017719,-0.147197,-0.989086,-0.006412,-0.018470,-0.003733,0.999822,0,-0.26079,0.01430,1.988,0.020,-1,994.442,-1,-1,-1,857.288,882.891,442.062,411.608,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
22,-1736.249,3248.053,292.595,-171.514,-0.988887,0.147647,-0.017381,-0.147545,-0.989030,-0.007027,-0.018228,-0.004384,0.999824,0,-0.26085,0.01392,2.118,0.020,-1,992.522,-1,-1,-1,856.612,883.219,440.123,412.236,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
23,-1734.551,3248.179,292.352,-171.483,-0.988847,0.148152,-0.015238,-0.148076,-0.988958,-0.006013,-0.015961,-0.003690,0.999866,0,0.62401,0.54954,1.703,0.030,-1,1001.370,-1,-1,-1,862.976,888.385,440.382,410.847,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
24,-1733.868,3248.207,291.971,-171.450,-0.988826,0.148692,-0.010668,-0.148664,-0.988882,-0.003315,-0.011043,-0.001692,0.999938,0,0.62420,0.54908,0.683,0.034,-1,-1,-1,-1,-1,878.307,900.100,442.886,407.449,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
25,-1734.052,3248.131,291.423,-171.401,-0.988745,0.149512,-0.005418,-0.149520,-0.988758,0.001131,-0.005188,0.001928,0.999985,0,0.62436,0.54869,0.200,0.049,-1,-1,-1,-1,-1,896.448,913.945,447.873,401.410,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
26,-1734.954,3247.925,290.815,-171.318,-0.988540,0.150955,-0.000794,-0.150956,-0.988515,0.007092,0.000285,0.007131,0.999975,0,0.62455,0.54821,0.925,0.083,-1,-1,-1,-1,-1,913.975,926.643,455.689,393.058,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
27,-1736.569,3247.682,290.454,-171.256,-0.988369,0.152059,0.002069,-0.152024,-0.988303,0.012044,0.003876,0.011589,0.999925,0,0.62486,0.54745,1.634,0.062,-1,-1,-1,-1,-1,926.307,935.069,462.751,386.316,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
28,-1738.805,3247.265,290.398,-171.189,-0.988186,0.153234,0.002729,-0.153173,-0.988076,0.015641,0.005093,0.015038,0.999874,0,0.62506,0.54696,2.274,0.067,-1,-1,-1,-1,-1,931.297,937.760,468.914,381.587,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
