timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-1203.727,1213.631,-126.600,178.796,-0.999582,-0.021201,0.019680,0.021010,-0.999731,-0.009821,0.019883,-0.009403,0.999758,0,-0.05414,0.54318,1.676,0.059,-1,477.917,-1,418.679,-1,381.221,364.835,588.427,522.341,-1,-1,-1,-1,797.479,676.570,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
1,-1201.962,1213.687,-126.035,178.809,-0.999617,-0.020919,0.018134,0.020780,-0.999753,-0.007847,0.018294,-0.007467,0.999805,0,-0.05417,0.54250,1.766,0.013,-1,478.097,-1,417.525,-1,381.201,364.400,596.237,520.288,-1,-1,-1,-1,796.816,668.572,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
2,-1200.150,1213.796,-126.634,178.807,-0.999643,-0.020924,0.016624,0.020822,-0.999764,-0.006268,0.016751,-0.005920,0.999842,0,-0.05418,0.54227,1.815,-0.002,-1,475.289,-1,414.375,-1,379.135,362.101,598.938,516.050,-1,-1,-1,-1,791.337,656.604,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
3,-1198.323,1213.886,-128.100,178.794,-0.999651,-0.021137,0.015853,0.021048,-0.999762,-0.005766,0.015971,-0.005431,0.999858,0,-0.05418,0.54220,1.829,-0.013,-1,471.150,-1,411.027,-1,376.296,359.317,595.706,511.654,-1,-1,-1,-1,784.226,647.097,16.321,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,1,2
4,-1196.490,1213.906,-130.090,178.771,-0.999634,-0.021564,0.016353,0.021454,-0.999746,-0.006891,0.016498,-0.006538,0.999843,0,-0.05418,0.54223,1.833,-0.023,14.524,467.172,-1,409.060,13.575,373.827,357.279,586.320,508.955,-1,-1,-1,-1,778.209,642.722,24.479,25.795,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
5,-1194.640,1213.823,-132.274,178.740,-0.999587,-0.022167,0.018311,0.021989,-0.999710,-0.009855,0.018524,-0.009448,0.999784,0,-0.05418,0.54237,1.852,-0.031,14.196,464.380,-1,409.451,13.818,372.501,356.783,571.637,509.175,-1,-1,-1,-1,774.820,645.968,25.819,28.705,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
6,-1192.670,1213.642,-134.203,178.714,-0.999535,-0.022714,0.020337,0.022444,-0.999658,-0.013392,0.020634,-0.012929,0.999703,0,-0.05417,0.54257,1.979,-0.026,13.981,462.106,-1,410.741,14.018,371.695,356.939,556.720,511.132,-1,-1,-1,-1,771.914,651.580,27.188,26.914,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
7,-1190.493,1213.445,-135.531,178.695,-0.999507,-0.023108,0.021238,0.022763,-0.999607,-0.016340,0.021607,-0.015848,0.999641,0,-0.05416,0.54272,2.185,-0.018,13.867,459.683,-1,411.539,14.140,370.790,356.879,545.583,513.553,-1,-1,-1,-1,767.575,654.525,28.191,26.126,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
8,-1188.102,1213.295,-136.140,178.680,-0.999508,-0.023402,0.020864,0.023024,-0.999570,-0.018161,0.021280,-0.017672,0.999617,0,-0.05416,0.54278,2.396,-0.015,13.808,457.377,-1,411.622,14.209,369.858,356.542,539.723,515.723,-1,-1,-1,-1,762.299,653.822,28.821,25.755,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
9,-1185.527,1213.227,-136.087,178.666,-0.999529,-0.023645,0.019566,0.023281,-0.999555,-0.018634,0.019998,-0.018170,0.999635,0,-0.05416,0.54280,2.577,-0.015,13.777,455.756,-1,411.236,14.246,369.211,356.166,539.371,517.067,-1,-1,-1,-1,757.616,650.375,29.187,25.571,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
10,-1182.831,1213.239,-135.548,178.653,-0.999554,-0.023833,0.017974,0.023512,-0.999564,-0.017869,0.018392,-0.017438,0.999679,0,-0.05416,0.54280,2.696,-0.013,13.770,455.426,-1,410.908,14.254,369.237,356.136,543.721,517.364,-1,-1,-1,-1,755.292,646.226,29.271,25.531,1,0,2,0,1,0,0,0,0,2,2,2,2,0,0,1,1
