timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-7547.841,-8853.779,237.420,164.135,-0.961709,-0.273132,-0.022696,0.271768,-0.961062,0.050012,-0.035472,0.041929,0.998491,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,525.000,550.000,-1,900.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
1,-7557.053,-8851.077,237.114,163.655,-0.959381,-0.281176,-0.022966,0.279792,-0.958751,0.050124,-0.036112,0.041663,0.998479,0,0.16000,-0.24000,9.600,-0.480,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,525.000,575.000,-1,875.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
2,-7570.819,-8846.851,236.650,162.935,-0.955764,-0.293207,-0.023357,0.291792,-0.955158,0.050303,-0.037059,0.041263,0.998461,0,0.24000,-0.36000,14.400,-0.720,-1,400.000,-1,400.000,-1,325.000,325.000,300.000,300.000,-1,550.000,575.000,-1,875.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
3,-7589.077,-8840.910,236.021,161.975,-0.950706,-0.309176,-0.023853,0.307721,-0.950133,0.050560,-0.038295,0.040727,0.998436,0,0.32000,-0.48000,19.200,-0.960,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,575.000,600.000,-1,875.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
4,-7611.752,-8833.043,235.221,160.869,-0.944545,-0.327473,-0.024430,0.325971,-0.944009,0.050893,-0.039728,0.040107,0.998405,0,0.40000,-0.55322,24.000,-1.106,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,600.000,625.000,-1,875.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
5,-7638.773,-8823.078,234.240,159.758,-0.938003,-0.345719,-0.025061,0.344166,-0.937507,0.051287,-0.041226,0.039482,0.998369,0,0.48000,-0.55534,28.800,-1.111,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,650.000,650.000,-1,875.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
6,-7670.065,-8810.841,233.074,158.642,-0.931076,-0.363918,-0.025724,0.362311,-0.930620,0.051738,-0.042768,0.038852,0.998329,0,0.56000,-0.55789,33.600,-1.116,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,675.000,675.000,-1,875.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
7,-7704.505,-8796.590,231.760,157.520,-0.923754,-0.382076,-0.026373,0.380414,-0.923340,0.052234,-0.044308,0.038219,0.998287,0,0.62119,-0.56087,37.271,-1.122,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,725.000,725.000,-1,850.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
8,-7738.800,-8781.600,230.348,156.392,-0.916035,-0.400199,-0.026832,0.398505,-0.915670,0.052364,-0.045525,0.037274,0.998268,0,0.62380,-0.56417,37.428,-1.128,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,775.000,775.000,-1,850.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
9,-7772.937,-8765.867,228.696,155.257,-0.907916,-0.418286,-0.026944,0.416626,-0.907624,0.051394,-0.045952,0.035436,0.998315,0,0.62646,-0.56750,37.588,-1.135,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,300.000,-1,825.000,800.000,-1,850.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
10,-7806.899,-8749.386,226.919,154.115,-0.899369,-0.436321,-0.027560,0.434691,-0.899180,0.050196,-0.046683,0.033165,0.998359,0,0.62915,-0.57084,37.749,-1.142,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,850.000,825.000,-1,850.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
11,-7840.621,-8732.060,225.006,152.807,-0.889115,-0.456780,-0.028728,0.455177,-0.889063,0.048785,-0.047826,0.030299,0.998396,0,0.63188,-0.65420,37.913,-1.308,-1,400.000,-1,375.000,-1,325.000,325.000,325.000,325.000,-1,900.000,875.000,-1,825.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
12,-7874.085,-8713.893,223.090,151.505,-0.878453,-0.476897,-0.029834,0.475326,-0.878528,0.047477,-0.048851,0.027525,0.998427,0,0.63462,-0.65083,38.077,-1.302,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,325.000,-1,950.000,925.000,-1,825.000,700.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,1,2,0,0,2,2
13,-7909.551,-8693.687,221.049,150.329,-0.868422,-0.494861,-0.030925,0.493328,-0.868617,0.046178,-0.049714,0.024845,0.998454,0,0.68030,-0.58797,40.818,-1.176,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,325.000,-1,-1,975.000,-1,800.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,1,2,0,0,2,2
14,-7944.598,-8672.760,219.018,149.159,-0.858075,-0.512532,-0.031909,0.511041,-0.858379,0.044982,-0.050445,0.022291,0.998478,0,0.68031,-0.58525,40.819,-1.170,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,325.000,-1,-1,-1,-1,800.000,675.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
