timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-3797.610,2487.442,130.374,0.678,0.999918,-0.011749,-0.005101,0.011835,0.999782,0.017178,0.004898,-0.017237,0.999839,0,0.87598,-0.58223,0.331,0.013,-1,593.102,-1,746.629,-1,500.203,523.702,281.609,489.225,291.982,280.641,277.648,692.913,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
1,-3796.277,2486.995,133.783,0.612,0.999902,-0.010541,-0.009233,0.010676,0.999836,0.014640,0.009077,-0.014737,0.999850,0,0.87593,-0.58235,1.406,-0.066,-1,616.296,-1,787.135,-1,517.293,541.349,288.979,494.707,296.748,284.708,280.897,686.502,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
2,-3793.968,2486.136,136.042,0.426,0.999847,-0.007192,-0.015924,0.007427,0.999864,0.014755,0.015815,-0.014871,0.999764,0,0.87625,-0.58168,2.463,-0.186,-1,643.210,-1,848.497,-1,536.829,563.213,293.548,501.417,296.723,282.811,278.499,673.628,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
3,-3790.779,2484.839,137.182,0.115,0.999692,-0.001567,-0.024772,0.002010,0.999838,0.017866,0.024740,-0.017910,0.999533,0,0.87715,-0.57980,3.443,-0.310,-1,671.685,-1,-1,-1,559.037,589.268,295.124,511.524,292.117,275.772,271.377,656.985,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
4,-3786.907,2483.177,137.281,-0.302,0.999379,0.006101,-0.034705,-0.005266,0.999696,0.024096,0.034841,-0.023898,0.999107,0,0.87865,-0.57666,4.213,-0.417,-1,698.455,-1,-1,-1,583.022,618.220,293.658,524.572,283.850,265.360,261.395,640.657,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
5,-3782.388,2481.270,136.668,-0.813,0.998934,0.015540,-0.043472,-0.014178,0.999404,0.031477,0.043935,-0.030827,0.998559,0,0.88066,-0.57244,4.905,-0.511,-1,722.908,-1,-1,-1,604.538,646.415,292.118,537.320,275.079,255.765,252.255,627.486,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
6,-3777.226,2479.139,135.669,-1.345,0.998476,0.025319,-0.049038,-0.023445,0.998987,0.038414,0.049961,-0.037206,0.998058,0,0.88313,-0.56727,5.584,-0.532,-1,740.356,-1,-1,-1,618.286,665.948,290.699,547.787,266.877,250.286,246.835,621.684,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
7,-3771.568,2476.614,134.442,-1.938,0.998099,0.036000,-0.050016,-0.033777,0.998433,0.044611,0.051543,-0.042836,0.997752,0,0.88570,-0.56190,6.196,-0.593,-1,738.257,-1,-1,-1,621.255,672.115,289.782,555.142,262.478,250.673,247.446,627.046,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
8,-3765.399,2473.706,133.005,-2.573,0.997815,0.047117,-0.046319,-0.044837,0.997787,0.049094,0.048530,-0.046910,0.997720,0,0.88857,-0.55588,6.820,-0.635,-1,717.487,-1,-1,-1,611.562,663.204,289.741,557.634,262.438,257.238,254.230,642.490,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
9,-3758.581,2470.561,131.272,-3.191,0.997582,0.057610,-0.038865,-0.055613,0.997167,0.050653,0.041673,-0.048369,0.997960,0,0.89165,-0.54944,7.508,-0.618,-1,683.244,-1,-1,-1,591.509,641.666,288.965,553.332,266.875,269.353,266.028,663.590,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
10,-3751.172,2467.029,129.256,-3.831,0.997245,0.068270,-0.029010,-0.066786,0.996545,0.049367,0.032280,-0.047293,0.998359,0,0.89465,-0.54315,8.208,-0.641,-1,650.136,-1,-1,-1,565.679,612.691,289.896,542.456,274.567,285.880,281.335,686.203,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
11,-3743.132,2462.950,127.155,-4.512,0.996638,0.079583,-0.019491,-0.078649,0.995897,0.044771,0.022974,-0.043088,0.998807,0,0.89777,-0.53662,9.016,-0.681,-1,624.070,-1,-1,-1,541.646,584.611,293.648,525.056,285.119,304.139,297.375,699.337,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
12,-3734.501,2458.395,125.125,-5.207,0.995766,0.091211,-0.011417,-0.090740,0.995201,0.036626,0.014703,-0.035435,0.999264,0,0.90110,-0.52965,9.759,-0.695,-1,605.073,-1,-1,-1,521.932,559.970,300.837,502.080,298.562,322.429,312.967,698.377,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
13,-3725.297,2453.295,123.335,-5.936,0.994599,0.103613,-0.006047,-0.103417,0.994278,0.026761,0.008785,-0.025991,0.999624,0,0.90451,-0.52251,10.523,-0.729,-1,595.263,-1,-1,-1,509.343,542.377,310.748,478.096,313.163,339.385,326.381,684.306,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
14,-3715.053,2447.919,122.050,-6.665,0.993215,0.116174,-0.005327,-0.116054,0.993060,0.019065,0.007505,-0.018317,0.999804,0,0.90810,-0.51500,11.569,-0.728,-1,598.159,-1,-1,-1,508.262,538.006,323.155,461.582,324.890,351.220,334.896,663.190,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
15,-3703.620,2442.731,121.565,-7.354,0.991719,0.128126,-0.008761,-0.127984,0.991660,0.015208,0.010636,-0.013961,0.999846,0,0.91168,-0.50749,12.555,-0.689,-1,617.049,-1,-1,-1,518.441,548.104,335.133,454.504,332.552,358.306,339.642,645.353,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
16,-3691.507,2437.294,121.857,-8.114,0.989876,0.141352,-0.012887,-0.141134,0.989854,0.016461,0.015083,-0.014475,0.999781,0,0.91506,-0.50043,13.277,-0.761,-1,645.935,-1,-1,-1,534.251,566.162,343.399,458.271,336.902,364.931,345.659,641.340,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
17,-3678.873,2431.518,122.561,-8.951,0.987652,0.155892,-0.015526,-0.155560,0.987610,0.020696,0.018560,-0.018025,0.999665,0,0.91878,-0.49264,13.892,-0.836,-1,671.431,-1,-1,-1,549.961,584.782,347.646,467.924,339.670,374.176,355.481,650.015,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
18,-3665.907,2425.258,123.485,-9.876,0.984970,0.171940,-0.016467,-0.171478,0.984837,0.026296,0.020739,-0.023077,0.999519,0,0.92287,-0.48407,14.398,-0.925,-1,705.629,-1,-1,-1,563.315,604.707,351.061,480.191,342.756,386.326,368.892,667.415,-1,-1,-1,-1,2,0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2
