timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,7578.894,146.439,249.524,-78.517,0.210591,0.974974,-0.071257,-0.968343,0.198054,-0.151942,-0.134027,0.100999,0.985817,1,0.00920,-0.12000,0.552,-0.240,425.000,300.000,775.000,450.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
1,7579.005,145.879,249.403,-78.767,0.206363,0.975856,-0.071553,-0.969193,0.193809,-0.151996,-0.134459,0.100715,0.985788,0,0.00951,-0.12484,0.570,-0.250,425.000,300.000,800.000,450.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
2,7579.116,145.300,249.280,-79.015,0.202161,0.976713,-0.071846,-0.970019,0.189591,-0.152050,-0.134888,0.100431,0.985758,0,0.00982,-0.12394,0.589,-0.248,425.000,300.000,800.000,450.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
3,7579.229,144.702,249.155,-79.261,0.197986,0.977547,-0.072138,-0.970820,0.185399,-0.152103,-0.135314,0.100147,0.985729,0,0.01014,-0.12305,0.608,-0.246,425.000,300.000,800.000,450.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
4,7579.343,144.085,249.029,-79.505,0.193837,0.978357,-0.072428,-0.971598,0.181234,-0.152157,-0.135738,0.099864,0.985699,0,0.01045,-0.12217,0.627,-0.244,400.000,300.000,825.000,450.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
5,7579.458,143.450,248.902,-79.748,0.189715,0.979143,-0.072715,-0.972352,0.177095,-0.152211,-0.136159,0.099582,0.985669,0,0.01075,-0.12129,0.645,-0.243,400.000,300.000,825.000,450.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
6,7579.573,142.796,248.772,-79.989,0.185618,0.979906,-0.073001,-0.973084,0.172982,-0.152266,-0.136578,0.099299,0.985640,0,0.01106,-0.12042,0.663,-0.241,400.000,300.000,850.000,450.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
7,7579.688,142.125,248.641,-80.228,0.181548,0.980648,-0.073285,-0.973793,0.168896,-0.152321,-0.136995,0.099018,0.985610,0,0.01136,-0.11957,0.681,-0.239,400.000,300.000,875.000,475.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
8,7579.803,141.434,248.509,-80.465,0.177504,0.981367,-0.073567,-0.974480,0.164835,-0.152376,-0.137410,0.098737,0.985581,0,0.01166,-0.11871,0.699,-0.237,400.000,300.000,875.000,475.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,400.000,-1,375.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
9,7580.668,136.003,247.798,-80.943,0.169425,0.982735,-0.074340,-0.975751,0.156657,-0.152871,-0.138586,0.098437,0.985446,0,0.09166,-0.23871,5.499,-0.477,400.000,300.000,925.000,475.000,-1,275.000,300.000,325.000,350.000,-1,-1,-1,-1,375.000,-1,350.000,-1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
