timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,5061.571,-5196.219,-29.478,-153.454,-0.893494,0.440605,0.086805,-0.446370,-0.892546,-0.064151,0.049212,-0.096065,0.994158,0,0.61964,-0.59644,0.951,0.027,-1,500.315,-1,571.009,-1,418.966,432.409,471.243,758.639,754.058,482.812,491.800,738.731,972.006,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,2
1,5061.965,-5196.707,-26.189,-153.382,-0.892862,0.441993,0.086253,-0.447465,-0.892327,-0.059389,0.050716,-0.091622,0.994502,0,0.61957,-0.59659,0.627,0.072,-1,514.482,-1,581.170,-1,428.143,439.783,486.395,755.166,773.679,494.155,500.255,735.299,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
2,5061.729,-5197.380,-23.858,-153.334,-0.892379,0.442720,0.087519,-0.448153,-0.892173,-0.056442,0.053094,-0.089589,0.994563,0,0.61921,-0.59733,0.713,0.048,-1,526.354,-1,592.853,-1,436.141,446.751,495.403,758.015,780.950,497.158,501.920,732.462,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
3,5061.009,-5198.132,-22.552,-153.326,-0.892174,0.442600,0.090172,-0.448218,-0.892203,-0.055441,0.055914,-0.089880,0.994382,0,0.61892,-0.59792,1.041,0.009,-1,534.869,-1,604.921,-1,442.353,452.681,497.985,766.140,777.075,493.226,498.241,730.759,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
4,5059.692,-5198.852,-22.257,-153.407,-0.892622,0.440740,0.094729,-0.446855,-0.892803,-0.056774,0.059552,-0.093008,0.993883,0,0.61879,-0.59818,1.501,-0.081,-1,540.105,-1,619.713,-1,447.108,458.200,493.160,781.818,760.342,481.700,488.526,730.207,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
5,5057.795,-5199.438,-22.928,-153.600,-0.893894,0.436756,0.100986,-0.443729,-0.894091,-0.060874,0.063703,-0.099226,0.993024,0,0.61907,-0.59762,1.985,-0.193,-1,541.224,-1,637.420,-1,449.817,463.063,480.816,806.869,732.030,464.655,474.512,732.348,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
6,5055.377,-5200.029,-24.330,-153.875,-0.895821,0.431392,0.106794,-0.439335,-0.895861,-0.066464,0.067000,-0.106458,0.992057,0,0.61985,-0.59600,2.489,-0.275,-1,537.521,-1,652.464,-1,449.268,465.456,465.196,832.118,703.003,448.089,461.603,737.057,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
7,5052.465,-5200.644,-26.047,-154.190,-0.898096,0.425675,0.110560,-0.434352,-0.897932,-0.071112,0.069005,-0.111888,0.991322,0,0.62101,-0.59363,2.976,-0.315,-1,531.197,-1,661.530,-1,446.432,465.034,451.771,849.692,682.010,435.644,452.010,740.075,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
8,5049.117,-5201.120,-27.683,-154.529,-0.900621,0.420046,0.111551,-0.429007,-0.900303,-0.073541,0.069538,-0.114089,0.991034,0,0.62232,-0.59093,3.381,-0.339,-1,523.899,-1,662.876,-1,441.910,462.172,443.242,851.318,673.669,429.659,447.291,739.524,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
9,5045.349,-5201.386,-28.998,-154.897,-0.903411,0.414501,0.109712,-0.423242,-0.903040,-0.073380,0.068659,-0.112727,0.991251,0,0.62374,-0.58802,3.777,-0.368,-1,516.564,-1,656.862,-1,436.340,457.490,440.381,836.036,679.071,430.918,448.124,735.159,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,2,2
