timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,5118.254,-3675.988,56.860,-84.480,0.096191,0.994635,-0.038068,-0.995339,0.095855,-0.010556,-0.006851,0.038906,0.999219,0,0.23099,-1.00000,0.267,0.004,-1,597.093,-1,551.993,-1,462.715,457.456,-1,445.587,-1,-1,-1,684.444,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,2,2,0,2,2,2,2
1,5118.343,-3676.131,60.934,-84.494,0.095955,0.994744,-0.035747,-0.995379,0.095766,-0.006978,-0.003518,0.036251,0.999337,0,0.23099,-1.00000,0.168,-0.014,-1,618.855,-1,572.115,-1,477.631,472.697,-1,460.011,-1,-1,-1,696.770,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,2,2,0,2,2,2,2
2,5118.449,-3676.583,63.722,-84.519,0.095523,0.994864,-0.033481,-0.995427,0.095495,-0.002446,0.000764,0.033561,0.999436,0,0.23099,-1.00000,0.464,-0.025,-1,640.293,-1,591.361,-1,491.424,486.757,-1,471.754,-1,-1,1006.140,702.086,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,2,0,0,2,2,2,2
3,5118.575,-3677.354,65.236,-84.555,0.094887,0.994994,-0.031364,-0.995470,0.095026,0.002992,0.005958,0.030938,0.999504,0,0.23099,-1.00000,0.782,-0.037,-1,659.619,-1,609.624,-1,503.937,499.882,-1,480.623,-1,-1,972.355,700.375,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,2,0,0,2,2,2,2
4,5118.702,-3678.415,65.566,-84.607,0.093989,0.995121,-0.029994,-0.995508,0.094285,0.008617,0.011403,0.029050,0.999513,0,0.23099,-1.00000,1.068,-0.051,-1,677.222,-1,625.157,-1,514.528,510.867,-1,485.533,-1,-1,931.938,692.284,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,2,0,0,2,2,2,2
5,5118.799,-3679.661,64.847,-84.661,0.093041,0.995202,-0.030262,-0.995535,0.093473,0.013156,0.015922,0.028902,0.999455,0,0.23099,-1.00000,1.249,-0.054,-1,690.054,-1,634.467,-1,521.388,517.586,-1,484.898,-1,991.818,895.275,679.134,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,0,0,0,2,2,2,2
6,5118.798,-3680.916,63.237,-84.711,0.092169,0.995217,-0.032389,-0.995581,0.092692,0.015057,0.017987,0.030858,0.999362,0,0.23099,-1.00000,1.255,-0.050,-1,693.318,-1,633.526,-1,521.848,517.296,-1,478.246,-1,968.767,870.801,664.565,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,0,0,0,2,2,2,2
7,5118.697,-3682.048,61.013,-84.738,0.091699,0.995164,-0.035210,-0.995664,0.092185,0.012423,0.015609,0.033918,0.999303,0,0.23099,-1.00000,1.137,-0.027,-1,679.492,-1,618.881,-1,512.496,507.034,-1,467.812,-1,976.563,874.827,656.506,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,0,0,0,2,2,2,2
8,5118.538,-3683.025,58.309,-84.747,0.091554,0.995079,-0.037901,-0.995768,0.091791,0.004543,0.008000,0.037325,0.999271,0,0.23099,-1.00000,0.990,-0.009,-1,646.297,-1,590.498,-1,492.495,486.284,-1,455.151,-1,-1,915.939,658.932,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,2,0,0,2,2,2,2
9,5118.365,-3684.026,55.357,-84.751,0.091492,0.994955,-0.041148,-0.995802,0.091294,-0.006675,-0.002885,0.041586,0.999131,0,0.23099,-1.00000,1.016,-0.004,-1,605.135,-1,554.689,-1,466.775,460.150,-1,440.413,-1,-1,988.402,667.017,-1,-1,-1,-1,2,0,2,0,2,0,0,2,0,2,2,0,0,2,2,2,2
