timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,9514.248,8202.703,2.158,47.447,0.675229,-0.735268,0.058720,0.737339,0.674992,-0.026775,-0.019949,0.061376,0.997915,1,0.08000,-0.12000,4.800,-0.240,375.000,375.000,825.000,400.000,-1,325.000,325.000,300.000,300.000,-1,575.000,550.000,-1,475.000,750.000,400.000,-1,1,0,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
1,9520.785,8209.734,1.924,47.090,0.679799,-0.731057,0.058565,0.733122,0.679566,-0.026877,-0.020150,0.061206,0.997922,0,0.16000,-0.17844,9.600,-0.357,350.000,375.000,825.000,400.000,-1,325.000,325.000,300.000,325.000,-1,575.000,550.000,-1,475.000,750.000,400.000,-1,1,0,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
2,9530.654,8220.220,1.581,46.736,0.684320,-0.726844,0.058349,0.728900,0.684086,-0.027036,-0.020265,0.061032,0.997930,0,0.24000,-0.17733,14.400,-0.355,350.000,375.000,825.000,400.000,-1,325.000,325.000,300.000,325.000,-1,575.000,550.000,-1,475.000,750.000,400.000,-1,1,0,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
3,9543.899,8234.121,1.129,46.384,0.688781,-0.722639,0.058079,0.724685,0.688541,-0.027248,-0.020299,0.060857,0.997940,0,0.32000,-0.17584,19.200,-0.352,350.000,375.000,800.000,400.000,-1,325.000,325.000,300.000,325.000,-1,600.000,550.000,-1,450.000,750.000,375.000,-1,1,0,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
4,9560.560,8251.395,0.605,46.036,0.693165,-0.718444,0.057973,0.720491,0.692916,-0.027558,-0.020371,0.060871,0.997938,0,0.40000,-0.17395,24.000,-0.348,325.000,375.000,775.000,400.000,-1,325.000,325.000,300.000,325.000,-1,600.000,575.000,-1,450.000,750.000,350.000,-1,1,1,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
5,9580.677,8272.005,0.010,45.693,0.697458,-0.714265,0.058128,0.716333,0.697194,-0.028060,-0.020484,0.061210,0.997915,0,0.48000,-0.17165,28.800,-0.343,300.000,375.000,750.000,400.000,-1,325.000,325.000,300.000,325.000,-1,625.000,575.000,-1,425.000,750.000,325.000,-1,1,1,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
6,9604.287,8295.911,-0.684,45.355,0.701660,-0.710123,0.058293,0.712216,0.701375,-0.028664,-0.020531,0.061629,0.997888,0,0.56000,-0.16891,33.600,-0.338,275.000,350.000,725.000,400.000,-1,325.000,325.000,300.000,325.000,-1,650.000,600.000,-1,425.000,750.000,300.000,-1,1,1,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
7,9631.429,8323.075,-1.477,45.024,0.705762,-0.706033,0.058463,0.708153,0.705448,-0.029373,-0.020504,0.062131,0.997857,0,0.64000,-0.16568,38.400,-0.331,250.000,325.000,700.000,400.000,-1,325.000,325.000,300.000,325.000,-1,675.000,625.000,-1,400.000,750.000,275.000,-1,1,1,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
8,9662.135,8353.462,-2.363,44.700,0.709751,-0.702008,0.058633,0.704157,0.709402,-0.030193,-0.020399,0.062716,0.997823,0,0.72000,-0.16194,43.200,-0.324,225.000,325.000,675.000,400.000,-1,325.000,325.000,300.000,325.000,-1,725.000,650.000,-1,375.000,750.000,250.000,-1,1,1,1,0,2,0,0,0,0,2,0,0,2,1,0,1,2
9,9696.439,8387.037,-3.341,44.385,0.713617,-0.698065,0.058797,0.700245,0.713224,-0.031128,-0.020206,0.063385,0.997785,0,0.80000,-0.15763,48.000,-0.315,175.000,300.000,625.000,400.000,-1,300.000,325.000,300.000,325.000,-1,750.000,675.000,-1,350.000,750.000,200.000,-1,1,1,1,0,2,1,0,0,0,2,0,0,2,1,1,1,2
10,9733.632,8423.055,-4.383,44.079,0.717345,-0.694220,0.058944,0.696433,0.716901,-0.032162,-0.019930,0.064122,0.997743,0,0.86292,-0.15272,51.775,-0.305,150.000,275.000,575.000,400.000,-1,275.000,325.000,300.000,325.000,-1,775.000,700.000,-1,325.000,700.000,175.000,-1,1,1,1,0,2,1,0,0,0,2,0,0,2,1,1,1,2
11,9770.927,8458.824,-1.443,43.785,0.721556,-0.689664,0.060988,0.692324,0.719561,-0.054028,-0.006623,0.081207,0.996675,0,0.86125,-0.14726,51.675,-0.295,125.000,250.000,575.000,425.000,-1,275.000,350.000,300.000,300.000,-1,550.000,400.000,-1,300.000,675.000,150.000,-1,1,1,1,0,2,1,0,1,0,2,0,0,2,1,1,1,2
12,9808.295,8494.334,3.338,43.501,0.726226,-0.684481,0.063896,0.687341,0.721256,-0.085742,0.012603,0.106186,0.994266,0,0.85915,-0.14162,51.549,-0.283,125.000,250.000,575.000,450.000,-1,275.000,350.000,300.000,275.000,-1,375.000,175.000,1000.000,300.000,650.000,150.000,-1,1,1,1,0,2,1,1,1,0,2,0,0,0,1,1,1,2
13,9845.715,8529.569,7.965,43.230,0.731060,-0.679071,0.066435,0.681602,0.722385,-0.116531,0.031141,0.130473,0.990963,0,0.85661,-0.13582,51.397,-0.272,125.000,250.000,575.000,475.000,-1,275.000,350.000,275.000,275.000,-1,275.000,100.000,650.000,300.000,650.000,150.000,-1,1,1,1,1,2,1,1,1,0,2,0,0,0,1,1,1,2
14,9884.952,8566.054,12.606,42.861,0.737370,-0.672002,0.068543,0.673669,0.724145,-0.147595,0.049549,0.155008,0.986670,0,0.89293,-0.18432,53.576,-0.369,125.000,250.000,575.000,450.000,-1,250.000,325.000,275.000,250.000,-1,225.000,75.000,475.000,300.000,625.000,150.000,-1,1,1,1,1,2,1,1,1,0,2,0,0,0,1,1,1,2
15,9924.480,8602.360,17.106,42.502,0.743784,-0.664720,0.070234,0.665040,0.725372,-0.177644,0.067138,0.178837,0.981585,0,0.89446,-0.17973,53.668,-0.359,125.000,250.000,575.000,450.000,-1,250.000,325.000,250.000,250.000,-1,200.000,50.000,350.000,300.000,600.000,150.000,-1,1,1,1,1,2,1,1,1,0,2,0,0,0,1,1,1,2
16,9967.620,8641.830,21.940,42.382,0.747874,-0.659927,0.071976,0.658249,0.723162,-0.209150,0.085974,0.203796,0.975231,0,0.97446,-0.05973,58.468,-0.119,125.000,250.000,575.000,425.000,-1,250.000,300.000,250.000,225.000,-1,175.000,25.000,275.000,300.000,600.000,150.000,-1,1,1,1,1,2,1,1,1,0,2,0,0,0,1,1,1,2
17,10011.163,8681.595,26.702,42.322,0.751590,-0.655492,0.073771,0.651348,0.719831,-0.239977,0.104201,0.228415,0.967971,0,0.98273,-0.03030,58.964,-0.061,125.000,250.000,550.000,400.000,-1,250.000,300.000,250.000,225.000,-1,175.000,25.000,225.000,300.000,550.000,125.000,-1,1,1,1,1,2,1,1,1,0,2,0,0,0,1,1,1,2
18,6887.419,9510.682,177.531,-157.981,-0.930462,0.365130,-0.030329,-0.361870,-0.902878,0.232079,0.057356,0.226916,0.972224,1,0.00000,0.00000,58.993,-0.048,-1,-1,-1,600.000,-1,675.000,575.000,125.000,200.000,-1,-1,-1,350.000,-1,-1,-1,-1,2,2,2,0,2,0,0,1,0,2,2,2,0,2,2,2,2
19,-4915.149,5577.470,-304.041,24.916,0.907272,-0.420510,-0.005312,0.419946,0.905239,0.064705,-0.022400,-0.060936,0.997890,1,0.08000,-0.12000,4.800,-0.240,-1,450.000,-1,450.000,-1,350.000,350.000,275.000,200.000,-1,-1,-1,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,0,2,2
20,-4906.409,5581.442,-304.308,24.436,0.910762,-0.412896,-0.005378,0.412343,0.908696,0.065156,-0.022016,-0.061559,0.997861,0,0.16000,-0.24000,9.600,-0.480,-1,450.000,-1,450.000,-1,350.000,350.000,275.000,200.000,-1,-1,-1,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,0,2,2
21,-4893.225,5587.235,-304.698,23.716,0.915877,-0.401420,-0.005504,0.400887,0.913757,0.065856,-0.021406,-0.062523,0.997814,0,0.24000,-0.36000,14.400,-0.720,-1,450.000,-1,450.000,-1,350.000,350.000,275.000,200.000,-1,-1,-1,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,0,2,2
22,-4875.549,5594.733,-305.295,22.985,0.920924,-0.389705,-0.005391,0.389177,0.918755,0.066561,-0.020986,-0.063395,0.997768,0,0.32000,-0.36562,19.200,-0.731,-1,450.000,-1,450.000,-1,350.000,350.000,275.000,200.000,-1,-1,-1,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,0,2,2
23,-4853.337,5603.822,-306.111,22.253,0.925828,-0.377911,-0.005002,0.377372,0.923618,0.067235,-0.020789,-0.064136,0.997725,0,0.40000,-0.36619,24.000,-0.732,-1,450.000,-1,450.000,-1,350.000,350.000,275.000,200.000,-1,-1,-1,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,0,2,2
24,-4826.544,5614.387,-307.158,21.519,0.930590,-0.366038,-0.004298,0.365470,0.928348,0.067843,-0.020843,-0.064705,0.997687,0,0.48000,-0.36690,28.800,-0.734,-1,450.000,-1,450.000,-1,350.000,350.000,275.000,200.000,-1,-1,-1,-1,850.000,900.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,0,2,2
25,-4795.130,5626.310,-308.455,20.783,0.935208,-0.354085,-0.003229,0.353465,0.932948,0.068336,-0.021185,-0.065050,0.997657,0,0.56000,-0.36770,33.600,-0.735,-1,425.000,-1,450.000,-1,350.000,350.000,275.000,200.000,-1,-1,-1,-1,850.000,875.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,1,2,2
26,-4759.056,5639.473,-310.023,20.046,0.939680,-0.342051,-0.001730,0.341356,0.937423,0.068656,-0.021862,-0.065105,0.997639,0,0.64000,-0.36859,38.400,-0.737,-1,425.000,-1,425.000,-1,350.000,350.000,300.000,175.000,-1,-1,-1,-1,850.000,850.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,1,2,2
27,-4718.285,5653.756,-311.887,19.307,0.944002,-0.329939,0.000268,0.329141,0.941776,0.068733,-0.022930,-0.064796,0.997635,0,0.72000,-0.36951,43.200,-0.739,-1,425.000,-1,425.000,-1,350.000,350.000,300.000,175.000,-1,-1,-1,-1,850.000,825.000,-1,-1,2,0,2,0,2,0,0,0,1,2,2,2,2,0,1,2,2
28,-4672.720,5668.853,-313.274,18.328,0.949499,-0.313752,0.003326,0.312720,0.947135,0.071711,-0.025650,-0.067049,0.997420,0,0.80000,-0.48951,48.000,-0.979,-1,425.000,-1,425.000,-1,350.000,350.000,300.000,175.000,-1,-1,-1,-1,825.000,800.000,-1,975.000,2,0,2,0,2,0,0,0,1,2,2,2,2,0,1,2,1
29,-4623.368,5684.049,-314.333,17.109,0.955942,-0.293449,0.007870,0.292013,0.953326,0.076802,-0.030040,-0.071120,0.997015,0,0.86064,-0.60951,51.638,-1.219,-1,425.000,-1,425.000,-1,325.000,325.000,275.000,175.000,-1,-1,-1,-1,800.000,750.000,-1,900.000,2,0,2,0,2,0,0,0,1,2,2,2,2,0,1,2,1
30,-4573.908,5698.121,-315.609,15.877,0.961987,-0.272816,0.012333,0.270987,0.959190,0.080752,-0.033860,-0.074340,0.996658,0,0.85702,-0.61611,51.421,-1.232,-1,400.000,-1,400.000,975.000,325.000,325.000,275.000,175.000,-1,-1,-1,-1,775.000,700.000,-1,850.000,2,0,2,0,1,0,0,0,1,2,2,2,2,0,1,2,1
31,-4524.375,5711.067,-316.872,14.644,0.967582,-0.252047,0.016057,0.249880,0.964618,0.084095,-0.036685,-0.077356,0.996328,0,0.85327,-0.61671,51.196,-1.233,-1,400.000,-1,400.000,900.000,325.000,325.000,275.000,150.000,-1,-1,-1,-1,750.000,675.000,-1,800.000,2,0,2,0,1,0,0,0,1,2,2,2,2,0,1,2,1
32,-4474.798,5722.890,-318.067,13.409,0.972727,-0.231164,0.019133,0.228723,0.969628,0.086651,-0.038582,-0.079911,0.996055,0,0.84943,-0.61714,50.966,-1.234,-1,400.000,-1,400.000,850.000,325.000,325.000,275.000,150.000,-1,-1,-1,-1,750.000,625.000,-1,750.000,2,0,2,0,1,0,0,0,1,2,2,2,2,0,1,2,1
33,-4425.207,5733.591,-319.260,12.175,0.977428,-0.210175,0.021478,0.207531,0.974197,0.088716,-0.039570,-0.082256,0.995825,0,0.84552,-0.61738,50.731,-1.235,-1,400.000,-1,400.000,800.000,325.000,325.000,275.000,150.000,-1,-1,-1,-1,750.000,600.000,-1,700.000,2,0,2,0,1,0,0,0,1,2,2,2,2,0,1,2,1
34,-4375.627,5743.177,-320.461,10.940,0.981684,-0.189097,0.023195,0.186314,0.978323,0.090395,-0.039785,-0.084417,0.995636,0,0.84161,-0.61744,50.497,-1.235,-1,375.000,-1,400.000,750.000,325.000,325.000,275.000,150.000,-1,-1,-1,-1,725.000,575.000,-1,650.000,2,0,2,0,1,0,0,0,1,2,2,2,2,0,1,2,1
35,-4326.082,5751.653,-321.670,9.705,0.985495,-0.167945,0.024361,0.165082,0.982005,0.091729,-0.039328,-0.086377,0.995486,0,0.83774,-0.61733,50.264,-1.235,-1,375.000,-1,400.000,725.000,325.000,325.000,275.000,175.000,-1,-1,-1,-1,725.000,550.000,-1,600.000,2,0,2,0,1,0,0,0,1,2,2,2,2,1,1,2,1
