timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,5027.516,-6856.892,-76.594,-129.351,1,0.08000,0.02541,9.600,0.229,350.000,325.000,-1,275.000,375.000,250.000,250.000,150.000,250.000,-1,625.000,500.000,-1,475.000,450.000,450.000,375.000,1,0,2,0,0,0,0,1,0,2,1,1,2,1,0,1,0
2,4997.332,-6894.214,-83.487,-128.863,0,0.24000,0.02792,28.800,0.251,500.000,400.000,-1,325.000,400.000,300.000,275.000,200.000,200.000,-1,75.000,0.000,825.000,550.000,525.000,575.000,500.000,1,1,2,0,0,0,0,1,0,2,0,0,1,1,0,1,0
4,4943.630,-6961.897,-94.204,-128.299,0,0.40000,0.03252,48.000,0.293,375.000,325.000,-1,250.000,150.000,250.000,225.000,200.000,175.000,-1,725.000,600.000,700.000,450.000,400.000,425.000,150.000,1,1,2,0,0,0,0,1,0,2,1,1,1,1,0,1,0
6,4867.115,-7060.489,-106.643,-127.666,0,0.56000,0.03577,67.200,0.322,275.000,325.000,-1,375.000,-1,300.000,325.000,125.000,300.000,275.000,0.000,0.000,800.000,475.000,700.000,325.000,-1,1,1,2,0,2,1,0,1,0,1,0,0,1,1,0,1,2
8,4768.453,-7190.489,-118.930,-127.061,0,0.72000,0.03201,86.400,0.288,175.000,275.000,-1,375.000,-1,275.000,300.000,175.000,300.000,200.000,0.000,150.000,825.000,450.000,700.000,200.000,-1,1,1,2,0,2,1,1,1,0,1,1,0,1,1,0,1,2
10,4655.994,-7340.965,-132.486,-126.709,0,0.76547,0.01386,91.857,0.125,50.000,275.000,-1,375.000,-1,250.000,300.000,175.000,300.000,225.000,125.000,325.000,925.000,500.000,700.000,50.000,-1,1,1,2,0,2,1,0,1,0,1,1,0,1,1,0,1,2
12,4530.784,-7505.793,-146.827,-127.349,0,0.87947,-0.02888,105.537,-0.260,0.000,325.000,-1,375.000,-1,300.000,300.000,125.000,300.000,275.000,300.000,475.000,-1,675.000,725.000,0.000,-1,1,1,2,0,2,0,0,1,0,1,1,0,2,0,0,1,2
14,4407.990,-7665.524,-149.065,-127.620,0,0.82647,-0.01496,99.177,-0.135,-1,550.000,-1,400.000,-1,400.000,375.000,175.000,200.000,575.000,450.000,125.000,500.000,-1,875.000,-1,-1,2,0,2,0,2,0,0,1,0,1,1,0,0,2,0,2,2
16,4291.242,-7814.515,-164.746,-128.291,0,0.77638,-0.04564,93.165,-0.411,-1,350.000,-1,250.000,50.000,250.000,225.000,175.000,150.000,-1,-1,-1,-1,625.000,375.000,-1,50.000,2,0,2,0,0,0,0,1,0,2,2,2,2,0,0,2,0
18,4178.179,-7952.855,-178.751,-129.652,0,0.73497,-0.08638,88.196,-0.777,-1,400.000,-1,425.000,-1,325.000,325.000,125.000,300.000,100.000,0.000,925.000,-1,800.000,-1,-1,-1,2,0,2,0,2,0,0,1,0,1,1,1,2,0,2,2,2
20,4064.985,-8081.957,-189.592,-131.855,0,0.71054,-0.13495,85.264,-1.215,-1,400.000,-1,450.000,-1,325.000,325.000,200.000,300.000,125.000,0.000,-1,-1,800.000,-1,-1,-1,2,0,2,0,2,0,0,1,0,1,1,2,2,0,2,2,2
22,3947.048,-8203.383,-201.555,-135.020,0,0.70522,-0.18999,84.626,-1.710,-1,425.000,-1,500.000,-1,350.000,375.000,275.000,300.000,200.000,150.000,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,1,0,1,1,2,2,2,2,2,2
24,3819.570,-8317.625,-214.150,-139.258,0,0.71747,-0.25108,86.096,-2.260,-1,475.000,-1,550.000,-1,400.000,400.000,300.000,325.000,350.000,300.000,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,1,1,2,2,2,2,2,2
26,3677.815,-8423.436,-228.817,-144.679,0,0.74507,-0.31837,89.409,-2.865,-1,525.000,-1,600.000,-1,425.000,450.000,300.000,350.000,500.000,450.000,600.000,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,1,1,1,2,2,2,2,2
28,3522.747,-8516.941,-252.651,-149.978,0,0.74524,-0.23444,89.429,-2.110,-1,425.000,-1,400.000,-1,350.000,325.000,325.000,275.000,-1,-1,-1,-1,875.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
30,3361.114,-8606.598,-284.797,-150.958,0,0.78347,0.00556,94.017,0.050,-1,425.000,-1,375.000,850.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,825.000,675.000,-1,925.000,2,0,2,0,0,0,0,0,0,2,2,2,2,0,0,2,0
32,3198.633,-8705.317,-318.877,-147.618,0,0.79579,0.24556,95.495,2.210,975.000,400.000,-1,350.000,700.000,325.000,300.000,275.000,275.000,-1,-1,-1,-1,775.000,650.000,-1,750.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,2,0
34,3045.659,-8824.268,-353.745,-139.958,0,0.81224,0.48556,97.469,4.370,750.000,375.000,-1,350.000,550.000,300.000,300.000,275.000,250.000,-1,-1,-1,-1,625.000,575.000,775.000,625.000,0,0,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
