timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-4263.623,-988.698,200.174,-90.760,1,0.08000,-0.12000,4.800,-0.240,525.000,375.000,525.000,400.000,575.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,450.000,450.000,500.000,500.000,1,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1
1,-4263.826,-998.296,200.186,-91.210,0,0.16000,-0.22509,9.600,-0.450,525.000,375.000,525.000,375.000,550.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,425.000,450.000,475.000,500.000,1,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1
2,-4264.242,-1012.690,200.197,-91.655,0,0.24000,-0.22253,14.400,-0.445,500.000,375.000,500.000,375.000,550.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,425.000,425.000,450.000,500.000,1,1,1,1,1,0,0,0,0,2,2,2,2,1,1,1,1
3,-4264.943,-1031.877,200.203,-92.095,0,0.32000,-0.21985,19.200,-0.440,475.000,350.000,475.000,350.000,525.000,325.000,325.000,300.000,300.000,-1,-1,-1,-1,400.000,425.000,425.000,475.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
4,-4266.002,-1055.854,200.201,-92.529,0,0.40000,-0.21697,24.000,-0.434,450.000,325.000,450.000,350.000,500.000,300.000,300.000,300.000,300.000,-1,-1,-1,-1,375.000,400.000,400.000,450.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
5,-4267.487,-1084.615,200.187,-92.956,0,0.48000,-0.21384,28.800,-0.428,400.000,300.000,425.000,325.000,475.000,275.000,300.000,300.000,300.000,-1,-1,-1,-1,350.000,375.000,375.000,425.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
6,-4269.467,-1118.157,200.158,-93.377,0,0.56000,-0.21038,33.600,-0.421,375.000,275.000,400.000,300.000,450.000,275.000,275.000,300.000,300.000,-1,-1,-1,-1,325.000,350.000,350.000,400.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
7,-4272.005,-1156.473,200.109,-93.790,0,0.64000,-0.20651,38.400,-0.413,325.000,250.000,350.000,275.000,400.000,250.000,250.000,300.000,300.000,-1,-1,-1,-1,300.000,325.000,300.000,350.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
8,-4275.164,-1199.557,200.038,-94.194,0,0.72000,-0.20212,43.200,-0.404,275.000,225.000,325.000,250.000,350.000,200.000,225.000,300.000,300.000,-1,-1,-1,-1,250.000,275.000,250.000,300.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
9,-4279.004,-1247.403,199.942,-94.588,0,0.80000,-0.19710,48.000,-0.394,225.000,200.000,275.000,200.000,300.000,175.000,175.000,300.000,300.000,-1,-1,-1,-1,225.000,250.000,200.000,250.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
10,-4283.579,-1300.005,201.120,-94.971,0,0.88000,-0.19130,52.800,-0.383,175.000,150.000,225.000,175.000,250.000,150.000,150.000,300.000,300.000,-1,-1,-1,-1,175.000,200.000,150.000,200.000,1,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1
11,-4288.940,-1357.355,214.693,-95.340,0,0.96000,-0.18453,57.600,-0.369,150.000,150.000,225.000,175.000,225.000,150.000,150.000,425.000,300.000,-1,300.000,225.000,1000.000,175.000,200.000,150.000,200.000,1,1,1,1,1,1,1,0,0,2,0,0,0,1,1,1,1
12,327.966,-3607.627,389.357,132.351,1,0.00000,0.00000,60.000,-0.353,125.000,800.000,-1,825.000,-1,775.000,800.000,850.000,225.000,-1,175.000,25.000,200.000,-1,-1,-1,-1,1,1,2,0,2,1,1,1,0,2,0,0,0,2,2,2,2
13,2949.066,-3611.643,228.871,-123.216,1,0.08000,-0.12000,4.800,-0.240,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,775.000,850.000,-1,750.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
14,2943.740,-3619.630,228.876,-123.696,0,0.16000,-0.24000,9.600,-0.480,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,775.000,825.000,-1,775.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
15,2935.601,-3631.509,228.895,-124.416,0,0.24000,-0.36000,14.400,-0.720,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,775.000,825.000,-1,775.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
16,2924.485,-3647.165,228.941,-125.376,0,0.32000,-0.48000,19.200,-0.960,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,775.000,825.000,-1,775.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
17,2910.184,-3666.438,229.028,-126.576,0,0.40000,-0.60000,24.000,-1.200,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,775.000,825.000,-1,775.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
18,2892.447,-3689.128,229.177,-128.016,0,0.48000,-0.72000,28.800,-1.440,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,775.000,825.000,-1,775.000,725.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
19,2870.986,-3714.982,229.419,-129.696,0,0.56000,-0.84000,33.600,-1.680,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,800.000,825.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
20,2845.502,-3743.706,229.778,-131.580,0,0.64000,-0.94202,38.400,-1.884,-1,400.000,-1,375.000,-1,325.000,325.000,300.000,300.000,-1,825.000,850.000,-1,775.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,2,2
