timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-6366.680,1644.858,-421.209,61.864,0.471536,-0.880626,-0.046383,0.881769,0.471540,0.011555,0.011696,-0.046348,0.998857,0,0.29225,0.87600,0.618,-0.009,-1,533.319,-1,545.727,-1,459.181,461.675,354.465,403.096,-1,527.305,465.435,-1,839.940,869.106,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
1,-6366.101,1645.812,-416.343,61.880,0.471283,-0.880994,-0.041738,0.881893,0.471381,0.008082,0.012554,-0.040617,0.999096,0,0.29225,0.87600,1.116,0.016,-1,549.465,-1,554.671,-1,470.206,470.803,374.642,406.003,-1,550.067,484.332,-1,866.315,883.086,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
2,-6365.402,1647.089,-412.449,61.921,0.470648,-0.881496,-0.038143,0.882218,0.470814,0.005054,0.013503,-0.036029,0.999260,0,0.29225,0.87600,1.456,0.041,-1,562.294,-1,561.972,-1,479.324,478.372,392.836,408.296,-1,567.446,498.690,-1,888.764,895.534,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
3,-6364.630,1648.674,-409.715,61.974,0.469815,-0.882062,-0.035232,0.882643,0.470039,0.002150,0.014664,-0.032108,0.999377,0,0.29225,0.87600,1.763,0.054,-1,572.560,-1,567.337,-1,486.414,484.138,407.003,409.013,-1,579.717,507.206,-1,907.170,905.145,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
4,-6363.832,1650.513,-408.176,62.053,0.468601,-0.882805,-0.032689,0.883265,0.468874,-0.000767,0.016004,-0.028513,0.999465,0,0.29225,0.87600,2.005,0.078,-1,580.306,-1,570.534,-1,491.366,487.961,417.111,407.679,-1,583.529,509.698,-1,922.041,911.170,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
5,-6362.995,1652.538,-407.802,62.144,0.467177,-0.883630,-0.030711,0.883996,0.467483,-0.003232,0.017212,-0.025638,0.999523,0,0.29225,0.87600,2.191,0.092,-1,584.737,-1,571.304,-1,493.787,489.505,422.722,404.858,-1,580.845,507.665,-1,931.567,912.934,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
6,-6362.124,1654.714,-408.524,62.245,0.465611,-0.884495,-0.029583,0.884810,0.465930,-0.004572,0.017828,-0.024046,0.999552,0,0.29225,0.87600,2.343,0.101,-1,584.724,-1,569.286,-1,493.058,488.302,423.148,401.375,-1,575.919,503.319,-1,933.125,909.425,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
7,-6361.208,1656.982,-410.262,62.337,0.464202,-0.885230,-0.029725,0.885560,0.464508,-0.003937,0.017293,-0.024496,0.999550,0,0.29225,0.87600,2.446,0.091,-1,578.891,-1,564.091,-1,488.405,483.810,417.140,398.280,-1,571.137,499.311,-1,923.488,899.579,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
8,-6360.309,1659.332,-412.945,62.423,0.462890,-0.885867,-0.031199,0.886288,0.463135,-0.000709,0.015078,-0.027323,0.999513,0,0.29225,0.87600,2.516,0.086,-1,566.309,-1,555.153,-1,479.210,475.513,404.207,396.084,-1,568.177,497.895,-1,900.613,881.850,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
9,-6359.515,1661.851,-416.424,62.500,0.461720,-0.886396,-0.033415,0.886950,0.461844,0.004351,0.011576,-0.031646,0.999432,0,0.29225,0.87600,2.642,0.077,-1,548.831,-1,543.072,-1,466.523,464.216,385.899,394.044,-1,566.581,498.245,-1,868.599,857.548,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
10,-6358.809,1664.842,-420.149,62.606,0.460082,-0.887191,-0.034888,0.887823,0.460131,0.007103,0.009751,-0.034242,0.999366,0,0.29225,0.87600,3.072,0.106,-1,535.013,-1,532.431,-1,455.962,454.567,370.285,389.483,-1,557.493,491.002,-1,844.940,837.285,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
11,-6357.987,1668.275,-423.545,62.748,0.457887,-0.888297,-0.035605,0.888956,0.457933,0.007347,0.009778,-0.035015,0.999339,0,0.29225,0.87600,3.530,0.142,-1,526.253,-1,524.620,-1,448.819,447.726,360.504,383.449,-1,542.888,478.077,-1,831.677,823.797,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
12,-6357.047,1672.021,-425.830,62.927,0.455098,-0.889738,-0.035379,0.890380,0.455175,0.006312,0.010488,-0.034373,0.999354,0,0.29225,0.87600,3.863,0.179,-1,521.930,-1,519.551,-1,444.880,443.604,355.873,378.047,-1,531.285,467.592,-1,826.498,815.271,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
13,-6356.013,1676.071,-426.736,63.124,0.452031,-0.891336,-0.034475,0.891931,0.452146,0.004826,0.011286,-0.032931,0.999394,0,0.29225,0.87600,4.180,0.197,-1,521.246,-1,517.131,-1,443.736,441.976,355.265,374.716,-1,526.413,463.247,-1,827.343,811.216,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
14,-6354.921,1680.457,-426.377,63.339,0.448673,-0.893083,-0.033076,0.893618,0.448816,0.003396,0.011812,-0.031081,0.999447,0,0.29225,0.87600,4.520,0.215,-1,523.114,-1,516.719,-1,444.592,442.219,357.929,373.564,-1,528.953,465.848,-1,832.290,810.445,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
15,-6353.792,1685.189,-425.127,63.573,0.445030,-0.894961,-0.031524,0.895435,0.445186,0.002292,0.011983,-0.029248,0.999500,0,0.29225,0.87600,4.865,0.233,-1,526.315,-1,517.561,-1,446.548,443.588,362.517,374.329,-1,537.243,474.026,-1,838.656,811.569,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
16,-6352.680,1690.228,-423.486,63.827,0.441052,-0.896983,-0.029914,0.897404,0.441207,0.001581,0.011780,-0.027542,0.999551,0,0.29225,0.87600,5.160,0.254,-1,529.638,-1,518.611,-1,448.681,445.171,368.359,376.095,-1,548.881,485.531,-1,844.710,812.493,-1,-1,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,2,2
