timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,3477.550,-56.050,158.555,80.042,0.172917,-0.984923,0.005205,0.984913,0.172874,-0.007796,0.006778,0.006475,0.999956,0,0.33229,0.76609,0.307,0.011,14.223,631.701,-1,626.270,-1,480.950,489.064,654.974,726.204,-1,-1,-1,-1,-1,-1,25.686,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
1,3477.703,-55.430,160.908,80.045,0.172876,-0.984932,0.004791,0.984904,0.172823,-0.009865,0.008888,0.006424,0.999940,0,0.33229,0.76609,0.638,0.002,-1,649.172,-1,639.279,-1,491.346,499.176,662.352,735.658,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,3477.895,-54.479,162.118,80.042,0.172916,-0.984929,0.003828,0.984868,0.172857,-0.012488,0.011638,0.005930,0.999915,0,0.33229,0.76609,0.970,-0.003,-1,664.462,-1,651.095,-1,500.115,507.911,665.060,742.737,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,3478.051,-53.214,162.187,80.051,0.172757,-0.984962,0.002358,0.984856,0.172703,-0.015233,0.014597,0.004954,0.999881,0,0.33229,0.76609,1.274,0.009,-1,675.573,-1,660.533,-1,506.334,514.343,662.975,747.560,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,3478.128,-51.673,161.217,80.080,0.172245,-0.985054,0.000299,0.984901,0.172213,-0.017661,0.017345,0.003336,0.999844,0,0.33229,0.76609,1.544,0.029,-1,680.941,-1,666.805,-1,509.309,517.858,656.008,750.880,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,3478.096,-49.869,159.410,80.136,0.171284,-0.985219,-0.002328,0.985024,0.171297,-0.019639,0.019747,0.001070,0.999804,0,0.33229,0.76609,1.804,0.055,-1,680.699,-1,670.061,-1,509.212,518.627,644.852,753.450,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,3477.935,-47.802,157.044,80.218,0.169861,-0.985453,-0.005507,0.985226,0.169940,-0.021219,0.021846,-0.001821,0.999760,0,0.33229,0.76609,2.072,0.082,23.426,676.139,-1,671.208,-1,506.828,517.407,630.583,756.308,-1,-1,-1,-1,-1,-1,24.290,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
7,3477.620,-45.473,154.498,80.331,0.167905,-0.985766,-0.008548,0.985522,0.168057,-0.022413,0.023531,-0.004661,0.999712,0,0.33229,0.76609,2.351,0.113,31.598,669.295,-1,670.647,-1,503.050,514.797,616.490,758.434,-1,-1,-1,-1,-1,-1,32.735,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
8,3477.242,-42.893,152.282,80.463,0.165634,-0.986137,-0.009960,0.985901,0.165821,-0.022428,0.023769,-0.006105,0.999699,0,0.33229,0.76609,2.608,0.132,36.929,659.954,-1,665.525,-1,497.349,509.719,606.646,756.494,-1,-1,-1,-1,-1,-1,38.212,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
9,3476.901,-40.018,150.675,80.610,0.163116,-0.986562,-0.009387,0.986348,0.163284,-0.021335,0.022581,-0.005778,0.999728,0,0.33229,0.76609,2.895,0.147,40.305,649.982,-1,656.404,-1,490.671,502.940,602.567,750.182,-1,-1,-1,-1,-1,-1,41.637,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
10,3476.648,-36.816,149.775,80.770,0.160373,-0.987033,-0.006857,0.986847,0.160478,-0.019507,0.020354,-0.003639,0.999786,0,0.33229,0.76609,3.212,0.160,42.076,641.437,-1,644.923,-1,484.168,495.578,604.631,739.958,-1,-1,-1,-1,-1,-1,43.388,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
11,3476.500,-33.252,149.522,80.944,0.157375,-0.987535,-0.002760,0.987379,0.157399,-0.017529,0.017745,0.000034,0.999843,0,0.33229,0.76609,3.568,0.174,42.533,636.255,-1,633.275,-1,479.012,488.916,612.217,727.031,-1,-1,-1,-1,-1,-1,43.770,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
12,3476.474,-29.354,149.770,81.129,0.154196,-0.988038,0.002181,0.987921,0.154143,-0.015902,0.015376,0.004607,0.999871,0,0.33229,0.76609,3.897,0.185,35.407,635.363,-1,623.418,-1,475.945,483.948,623.729,713.449,-1,-1,-1,-1,-1,-1,43.363,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
13,3476.539,-25.146,150.345,81.330,0.150722,-0.988551,0.007009,0.988482,0.150607,-0.014833,0.013607,0.009163,0.999865,0,0.33229,0.76609,4.209,0.202,30.094,638.239,-1,616.536,-1,474.994,481.063,637.012,701.889,-1,-1,-1,-1,-1,-1,42.002,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
14,3476.635,-20.646,151.079,81.549,0.146948,-0.989082,0.011121,0.989066,0.146785,-0.014258,0.012470,0.013094,0.999837,0,0.33229,0.76609,4.501,0.219,27.316,643.553,-1,612.575,-1,475.636,479.959,649.569,693.603,-1,-1,-1,-1,-1,-1,40.101,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
15,3476.712,-16.239,151.861,81.761,0.143288,-0.989575,0.014456,0.989624,0.143108,-0.012799,0.010597,0.016140,0.999814,0,-0.19232,0.66506,4.408,0.212,28.618,644.670,-1,607.575,-1,474.935,477.736,660.061,688.319,-1,-1,-1,-1,-1,-1,38.620,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
