timestep,x_cm,y_cm,z_cm,yaw_deg,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-12073.871,-14623.831,-21.108,-168.144,0,-0.06132,-0.04114,-7.359,-0.370,50.000,200.000,575.000,400.000,600.000,250.000,300.000,275.000,325.000,-1,-1,-1,-1,250.000,500.000,50.000,550.000,1,1,1,0,1,1,0,0,0,2,2,2,2,1,1,1,1
2,-12058.749,-14620.812,-20.798,-168.894,0,-0.06524,-0.04191,-7.828,-0.377,50.000,225.000,625.000,400.000,625.000,250.000,325.000,300.000,325.000,-1,-1,-1,-1,275.000,525.000,75.000,575.000,1,1,1,0,1,1,0,0,0,2,2,2,2,1,1,1,1
4,-12042.644,-14617.819,-20.489,-169.663,0,-0.06927,-0.04297,-8.312,-0.387,75.000,225.000,650.000,400.000,650.000,250.000,325.000,300.000,325.000,-1,-1,-1,-1,275.000,525.000,75.000,600.000,1,1,1,0,1,1,0,0,0,2,2,2,2,1,1,1,1
6,-12025.521,-14614.879,-20.185,-170.453,0,-0.07344,-0.04428,-8.813,-0.398,75.000,225.000,675.000,400.000,675.000,275.000,325.000,300.000,300.000,-1,-1,-1,-1,300.000,550.000,100.000,625.000,1,1,1,0,1,1,0,0,0,2,2,2,2,1,1,1,1
8,-12007.341,-14612.021,-19.889,-171.271,0,-0.07777,-0.04582,-9.333,-0.412,100.000,250.000,725.000,400.000,700.000,275.000,325.000,300.000,300.000,-1,-1,-1,-1,300.000,575.000,100.000,650.000,1,1,1,0,1,1,0,0,0,2,2,2,2,1,1,1,1
10,-11988.062,-14609.280,-19.604,-172.119,0,-0.08227,-0.04757,-9.873,-0.428,125.000,250.000,750.000,400.000,725.000,300.000,325.000,300.000,300.000,-1,-1,-1,-1,325.000,575.000,125.000,675.000,1,1,1,0,1,1,0,0,0,2,2,2,2,1,1,1,1
12,-11967.638,-14606.694,-19.334,-173.002,0,-0.08697,-0.04954,-10.436,-0.446,125.000,275.000,800.000,400.000,775.000,300.000,325.000,300.000,300.000,-1,-1,-1,-1,350.000,600.000,125.000,700.000,1,1,1,0,1,0,0,0,0,2,2,2,2,1,1,1,1
14,-11946.019,-14604.304,-19.086,-173.923,0,-0.09187,-0.05170,-11.024,-0.465,150.000,275.000,825.000,400.000,825.000,300.000,325.000,300.000,300.000,-1,-1,-1,-1,350.000,625.000,150.000,725.000,1,1,1,0,1,0,0,0,0,2,2,2,2,1,1,1,1
16,-11923.154,-14602.161,-18.864,-174.885,0,-0.09698,-0.05406,-11.638,-0.487,175.000,300.000,850.000,400.000,875.000,300.000,325.000,300.000,300.000,-1,-1,-1,-1,375.000,650.000,175.000,750.000,1,1,1,0,1,0,0,0,0,2,2,2,2,1,1,1,1
18,-11898.990,-14600.319,-18.676,-175.892,0,-0.10233,-0.05661,-12.280,-0.509,175.000,300.000,875.000,400.000,925.000,300.000,325.000,300.000,300.000,-1,-1,-1,-1,400.000,675.000,200.000,800.000,1,1,1,0,1,0,0,0,0,2,2,2,2,1,1,1,1
