timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,4920.153,328.769,-23.799,50.475,0.635619,-0.771227,-0.034613,0.771283,0.636323,-0.014672,0.033340,-0.017371,0.999293,1,0.01731,0.12000,1.039,0.240,800.000,250.000,425.000,225.000,575.000,200.000,200.000,275.000,350.000,700.000,250.000,275.000,-1,325.000,300.000,450.000,325.000,1,1,1,1,1,1,1,0,0,1,0,0,2,1,1,1,1
1,4920.813,329.583,-23.516,50.955,0.629084,-0.776518,-0.035673,0.776589,0.629830,-0.014973,0.034094,-0.018284,0.999251,0,0.01747,0.24000,1.048,0.480,850.000,250.000,425.000,225.000,550.000,200.000,200.000,275.000,350.000,700.000,250.000,250.000,-1,325.000,300.000,450.000,325.000,1,1,1,1,1,1,1,0,0,1,0,0,2,1,1,1,1
2,4921.463,330.405,-23.130,51.675,0.619205,-0.784352,-0.037099,0.784444,0.620007,-0.015429,0.035104,-0.019548,0.999192,0,0.01746,0.36000,1.047,0.720,900.000,250.000,425.000,225.000,525.000,200.000,200.000,275.000,350.000,675.000,250.000,250.000,-1,350.000,300.000,475.000,325.000,1,1,1,1,1,1,1,0,0,1,0,0,2,1,1,1,1
3,4922.090,331.227,-22.646,52.635,0.605882,-0.794604,-0.038861,0.794723,0.606759,-0.016085,0.036361,-0.021138,0.999115,0,0.01723,0.48000,1.034,0.960,-1,250.000,450.000,225.000,500.000,200.000,200.000,275.000,375.000,650.000,225.000,250.000,-1,350.000,300.000,525.000,325.000,2,1,1,1,1,1,1,0,0,1,0,0,2,1,1,1,1
4,4922.682,332.037,-22.077,53.835,0.588990,-0.807104,-0.040916,0.807253,0.589961,-0.016989,0.037851,-0.023023,0.999018,0,0.01672,0.60000,1.003,1.200,-1,250.000,450.000,225.000,450.000,200.000,200.000,275.000,375.000,625.000,225.000,250.000,1000.000,350.000,300.000,575.000,325.000,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
5,4923.223,332.818,-21.429,55.275,0.568379,-0.821632,-0.043212,0.821817,0.569462,-0.018164,0.039531,-0.025188,0.998901,0,0.01584,0.72000,0.951,1.440,-1,275.000,450.000,225.000,400.000,225.000,200.000,275.000,375.000,600.000,200.000,225.000,975.000,375.000,300.000,625.000,300.000,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
6,4923.697,333.547,-20.715,56.955,0.543878,-0.837920,-0.045673,0.838144,0.545095,-0.019650,0.041361,-0.027593,0.998763,0,0.01449,0.84000,0.869,1.680,-1,275.000,475.000,225.000,375.000,225.000,200.000,275.000,375.000,575.000,200.000,225.000,925.000,400.000,300.000,725.000,300.000,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
7,4924.086,334.190,-19.992,58.768,0.516904,-0.854692,-0.048081,0.854953,0.518265,-0.021382,0.043193,-0.030055,0.998615,0,0.01252,0.90684,0.751,1.814,-1,275.000,550.000,225.000,350.000,225.000,200.000,275.000,400.000,550.000,175.000,225.000,900.000,450.000,300.000,850.000,300.000,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
8,4924.380,334.712,-19.328,60.554,0.489849,-0.870361,-0.050197,0.870652,0.491351,-0.023198,0.044855,-0.032341,0.998470,0,0.00998,0.89263,0.599,1.785,-1,300.000,625.000,225.000,325.000,225.000,200.000,275.000,400.000,525.000,175.000,225.000,875.000,475.000,325.000,975.000,275.000,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
9,4924.576,335.087,-18.725,62.311,0.462759,-0.884957,-0.052013,0.885272,0.464397,-0.025068,0.046339,-0.034445,0.998332,0,0.00705,0.87865,0.423,1.757,-1,300.000,700.000,250.000,325.000,250.000,225.000,275.000,400.000,525.000,150.000,200.000,850.000,525.000,325.000,-1,275.000,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,2,1
