timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,6305.234,5926.644,69.858,-65.359,0.416790,0.907660,-0.049390,-0.908647,0.417531,0.005294,0.025427,0.042672,0.998766,0,0.53415,-0.74196,0.408,0.006,-1,451.431,-1,465.733,-1,382.910,387.323,749.247,816.999,-1,-1,-1,-1,738.755,751.799,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
1,6305.239,5926.113,74.778,-65.398,0.416193,0.908187,-0.044497,-0.908947,0.416861,0.006536,0.024486,0.037725,0.998988,0,0.53415,-0.74196,0.530,-0.038,-1,458.303,-1,477.975,-1,390.325,396.175,749.830,836.813,-1,-1,-1,-1,748.568,773.937,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
2,6305.430,5925.093,78.434,-65.447,0.415402,0.908752,-0.040134,-0.909289,0.416060,0.009335,0.025181,0.032616,0.999151,0,0.53415,-0.74196,1.038,-0.049,-1,464.860,-1,490.179,-1,397.303,404.657,745.894,854.783,-1,-1,-1,-1,759.519,798.440,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
3,6305.750,5923.811,80.809,-65.504,0.414483,0.909337,-0.036187,-0.909662,0.415147,0.012951,0.026799,0.027550,0.999261,0,0.53415,-0.74196,1.322,-0.057,-1,469.985,-1,501.117,-1,403.004,411.876,737.798,870.391,-1,-1,-1,-1,768.713,822.735,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
4,6306.173,5922.253,81.905,-65.583,0.413197,0.910060,-0.032534,-0.910169,0.413870,0.017457,0.029351,0.022398,0.999318,0,0.53415,-0.74196,1.614,-0.079,-1,473.674,-1,510.921,-1,407.463,417.921,725.565,883.878,-1,-1,-1,-1,776.300,847.752,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
5,6306.685,5920.529,81.737,-65.676,0.411673,0.910863,-0.029235,-0.910756,0.412341,0.022327,0.032392,0.017435,0.999323,0,0.53415,-0.74196,1.799,-0.093,-1,475.393,-1,518.701,-1,410.171,422.196,710.231,894.229,-1,-1,-1,-1,781.015,870.727,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
6,6307.320,5918.538,80.482,-65.786,0.409889,0.911735,-0.027040,-0.911458,0.410547,0.026379,0.035152,0.013834,0.999286,0,0.53415,-0.74196,2.090,-0.110,-1,474.811,-1,522.677,-1,410.551,423.764,695.675,899.429,-1,-1,-1,-1,781.834,885.738,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
7,6308.001,5916.219,78.322,-65.903,0.408001,0.912603,-0.026294,-0.912244,0.408659,0.028419,0.036681,0.012392,0.999250,0,0.53415,-0.74196,2.417,-0.117,-1,471.135,-1,520.877,-1,407.746,421.498,684.375,898.069,-1,-1,-1,-1,776.441,886.420,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
8,6308.590,5913.524,75.564,-66.051,0.405640,0.913593,-0.028363,-0.913281,0.406370,0.027961,0.037071,0.014561,0.999207,0,0.53415,-0.74196,2.758,-0.148,-1,465.973,-1,513.395,-1,402.719,415.949,681.021,887.650,-1,-1,-1,-1,768.497,871.970,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
9,6308.955,5910.437,72.679,-66.232,0.402772,0.914714,-0.032763,-0.914609,0.403601,0.024419,0.035560,0.020130,0.999165,0,0.53415,-0.74196,3.109,-0.181,-1,459.036,-1,500.242,-1,395.395,407.082,686.479,869.047,-1,-1,-1,-1,756.370,841.572,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
10,6309.091,5906.975,70.066,-66.432,0.399632,0.915865,-0.038553,-0.916135,0.400487,0.017510,0.031477,0.028322,0.999103,0,0.53415,-0.74196,3.464,-0.200,-1,449.767,-1,481.935,-1,385.644,395.004,700.205,845.524,-1,-1,-1,-1,737.928,797.595,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
11,6309.048,5903.080,68.212,-66.651,0.396193,0.917107,-0.044108,-0.917787,0.396954,0.009719,0.026423,0.036631,0.998979,0,0.53415,-0.74196,3.896,-0.219,-1,440.704,-1,464.198,-1,376.243,383.283,715.773,823.922,-1,-1,-1,-1,718.836,757.051,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
12,6308.970,5898.582,67.471,-66.904,0.392165,0.918630,-0.048224,-0.919612,0.392806,0.004227,0.022826,0.042690,0.998828,0,0.53415,-0.74196,4.498,-0.253,-1,435.358,-1,453.090,-1,370.563,376.001,728.780,809.684,-1,-1,-1,-1,707.364,732.067,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
13,6308.912,5893.462,67.822,-67.209,0.387281,0.920578,-0.050500,-0.921716,0.387861,0.001842,0.021282,0.045833,0.998722,0,0.53415,-0.74196,5.120,-0.305,-1,434.255,-1,449.539,-1,369.110,373.841,736.640,803.495,-1,-1,-1,-1,704.746,723.899,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
14,6308.912,5887.756,69.025,-67.565,0.381552,0.922921,-0.051324,-0.924095,0.382156,0.002145,0.021594,0.046610,0.998680,0,0.53415,-0.74196,5.706,-0.355,-1,436.790,-1,452.195,-1,371.215,375.960,739.886,804.039,-1,-1,-1,-1,709.846,729.457,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
15,6308.972,5881.521,70.709,-67.962,0.375122,0.925551,-0.051370,-0.926689,0.375808,0.004052,0.023056,0.046084,0.998671,0,0.53415,-0.74196,6.236,-0.397,-1,441.541,-1,458.514,-1,375.454,380.582,740.462,808.199,-1,-1,-1,-1,719.755,743.224,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
16,6309.065,5874.832,72.471,-68.391,0.368149,0.928343,-0.051430,-0.929434,0.368933,0.006338,0.024858,0.045467,0.998657,0,0.53415,-0.74196,6.690,-0.429,-1,446.931,-1,465.649,-1,380.249,385.800,740.780,812.601,-1,-1,-1,-1,731.228,759.124,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,0,2,2
