timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,2317.447,-1744.220,51.737,-39.486,0.771445,0.636192,-0.011454,-0.635608,0.771324,0.032593,0.029570,-0.017864,0.999403,0,-0.02548,-0.72089,1.002,-0.003,-1,681.112,-1,590.733,-1,519.129,499.679,669.353,668.837,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
1,2316.518,-1743.868,53.442,-39.492,0.771378,0.636234,-0.013529,-0.635695,0.771361,0.029919,0.029471,-0.014478,0.999461,0,-0.02548,-0.72089,0.993,-0.006,-1,689.201,-1,592.791,-1,523.602,502.921,689.664,664.777,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
2,2315.635,-1743.494,53.942,-39.488,0.771409,0.636144,-0.015771,-0.635638,0.771485,0.027836,0.029875,-0.011449,0.999488,0,-0.02548,-0.72089,0.959,0.004,-1,694.814,-1,593.043,-1,526.153,504.366,703.084,657.923,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
3,2314.810,-1743.115,53.304,-39.479,0.771480,0.635993,-0.018189,-0.635490,0.771639,0.026936,0.031167,-0.009222,0.999472,0,-0.02548,-0.72089,0.907,0.009,-1,698.807,-1,592.836,-1,527.572,504.929,709.174,649.830,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
4,2314.070,-1742.721,51.660,-39.468,0.771539,0.635852,-0.020499,-0.635294,0.771763,0.027974,0.033608,-0.008560,0.999398,0,-0.02548,-0.72089,0.838,0.011,-1,701.610,-1,593.640,-1,528.519,505.517,705.351,643.024,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
5,2313.410,-1742.186,49.349,-39.457,0.771603,0.635754,-0.021096,-0.635082,0.771819,0.031092,0.036050,-0.010593,0.999294,0,-0.02548,-0.72089,0.850,0.012,-1,699.778,-1,594.599,-1,527.387,505.015,688.674,641.436,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
6,2312.787,-1741.418,46.981,-39.448,0.771664,0.635717,-0.019959,-0.634938,0.771798,0.034371,0.037254,-0.013850,0.999210,0,-0.02548,-0.72089,0.989,0.009,-1,692.957,-1,593.509,-1,523.521,502.325,666.368,642.856,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
7,2312.132,-1740.484,45.052,-39.438,0.771775,0.635651,-0.017639,-0.634805,0.771779,0.037135,0.037218,-0.017463,0.999155,0,-0.02548,-0.72089,1.141,0.010,-1,683.611,-1,591.046,-1,518.285,498.471,644.836,646.602,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
8,2311.432,-1739.472,43.869,-39.428,0.771911,0.635551,-0.015119,-0.634681,0.771785,0.039096,0.036516,-0.020583,0.999121,0,-0.02548,-0.72089,1.231,0.010,-1,675.237,-1,588.731,-1,513.688,495.097,628.829,651.442,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
9,2310.676,-1738.456,43.525,-39.416,0.772058,0.635415,-0.013193,-0.634547,0.771839,0.040186,0.035717,-0.022655,0.999105,0,-0.02548,-0.72089,1.267,0.011,-1,670.239,-1,587.709,-1,511.128,493.357,620.414,656.166,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
10,2309.852,-1737.477,43.914,-39.404,0.772213,0.635245,-0.012251,-0.634389,0.771954,0.040470,0.035166,-0.023480,0.999106,0,-0.02548,-0.72089,1.279,0.013,-1,669.388,-1,588.339,-1,511.029,493.584,619.575,659.835,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
11,2308.953,-1736.550,44.803,-39.390,0.772375,0.635047,-0.012332,-0.634202,0.772126,0.040114,0.034996,-0.023162,0.999119,0,-0.02548,-0.72089,1.291,0.014,-1,672.205,-1,590.362,-1,513.048,495.477,624.879,661.922,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
12,2307.981,-1735.670,45.902,-39.374,0.772538,0.634831,-0.013214,-0.633993,0.772338,0.039329,0.035173,-0.022006,0.999139,0,-0.02548,-0.72089,1.311,0.015,-1,677.424,-1,593.137,-1,516.374,498.346,634.095,662.314,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
13,2306.947,-1734.819,46.936,-39.358,0.772706,0.634598,-0.014539,-0.633767,0.772573,0.038348,0.035568,-0.020418,0.999159,0,-0.02548,-0.72089,1.339,0.016,-1,683.489,-1,595.924,-1,520.041,501.388,644.716,661.259,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
14,2305.866,-1733.972,47.697,-39.341,0.772886,0.634344,-0.015942,-0.633520,0.772822,0.037385,0.036035,-0.018795,0.999174,0,-0.02548,-0.72089,1.373,0.018,-1,688.987,-1,598.126,-1,523.211,503.925,654.451,659.217,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
15,2304.760,-1733.100,48.077,-39.321,0.773090,0.634064,-0.017140,-0.633247,0.773083,0.036615,0.036467,-0.017453,0.999182,0,-0.02548,-0.72089,1.408,0.020,-1,692.966,-1,599.426,-1,525.356,505.553,661.620,656.718,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
16,2303.645,-1732.181,48.063,-39.299,0.773326,0.633753,-0.017970,-0.632939,0.773357,0.036153,0.036809,-0.016584,0.999185,0,-0.02548,-0.72089,1.445,0.022,-1,695.041,-1,599.815,-1,526.314,506.182,665.381,654.263,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
