timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,9507.860,-8858.700,-27.541,-131.126,-0.657671,0.753253,-0.008824,-0.753256,-0.657717,-0.003665,-0.008565,0.004236,0.999954,1,0.08000,0.12000,4.800,0.240,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,975.000,550.000,525.000,-1,800.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
1,9501.607,-8865.984,-27.659,-130.646,-0.651339,0.758736,-0.008799,-0.758741,-0.651383,-0.003494,-0.008382,0.004400,0.999955,0,0.16000,0.24000,9.600,0.480,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,975.000,575.000,525.000,-1,800.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
2,9492.365,-8877.027,-27.832,-129.926,-0.641754,0.766861,-0.008765,-0.766868,-0.641797,-0.003254,-0.008121,0.004633,0.999956,0,0.24000,0.36000,14.400,0.720,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,975.000,575.000,550.000,-1,800.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
3,9480.290,-8891.956,-28.027,-128.966,-0.628816,0.777505,-0.008701,-0.777514,-0.628858,-0.003096,-0.007878,0.004818,0.999957,0,0.32000,0.48000,19.200,0.960,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,950.000,575.000,550.000,-1,800.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,2,2
4,9465.592,-8910.928,-28.272,-127.766,-0.612396,0.790504,-0.008642,-0.790515,-0.612436,-0.002881,-0.007571,0.005067,0.999959,0,0.40000,0.60000,24.000,1.200,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,950.000,575.000,550.000,-1,800.000,800.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,1,2,2
5,9448.531,-8934.131,-28.567,-126.326,-0.592338,0.805643,-0.008604,-0.805657,-0.592376,-0.002602,-0.007194,0.005391,0.999960,0,0.48000,0.72000,28.800,1.440,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,950.000,600.000,575.000,-1,800.000,775.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,1,2,2
6,9429.429,-8961.773,-28.914,-124.646,-0.568466,0.822662,-0.008607,-0.822679,-0.568501,-0.002249,-0.006743,0.005803,0.999960,0,0.56000,0.84000,33.600,1.680,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,950.000,600.000,600.000,-1,800.000,750.000,-1,-1,2,0,2,0,2,0,0,0,0,1,0,0,2,0,1,2,2
7,9410.408,-8991.191,-29.226,-122.887,-0.542934,0.839728,-0.008920,-0.839751,-0.542968,-0.001876,-0.006419,0.006472,0.999958,0,0.58387,0.87986,35.032,1.760,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,950.000,625.000,625.000,-1,800.000,725.000,-1,1000.000,2,0,2,0,2,0,0,0,0,1,0,0,2,0,1,2,1
8,9392.158,-9021.399,-29.529,-121.137,-0.517038,0.855911,-0.009358,-0.855940,-0.517072,-0.001501,-0.006123,0.007234,0.999955,0,0.58820,0.87487,35.292,1.750,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,950.000,650.000,650.000,-1,800.000,700.000,-1,950.000,2,0,2,0,2,0,0,0,0,1,0,0,2,0,1,2,1
9,9374.709,-9052.369,-29.832,-119.397,-0.490812,0.871210,-0.009864,-0.871246,-0.490845,-0.001123,-0.005820,0.008042,0.999951,0,0.59247,0.86989,35.548,1.740,-1,400.000,-1,400.000,-1,325.000,325.000,325.000,300.000,950.000,675.000,675.000,-1,800.000,675.000,-1,875.000,2,0,2,0,2,0,0,0,0,1,0,0,2,0,1,2,1
