timestep,x_cm,y_cm,z_cm,yaw_deg,basis_xx,basis_xy,basis_xz,basis_yx,basis_yy,basis_yz,basis_zx,basis_zy,basis_zz,teleport_flag,throttle_cmd,steering_cmd,cmd_move_cm,cmd_turn_deg,lidar_cm_0,lidar_cm_1,lidar_cm_2,lidar_cm_3,lidar_cm_4,lidar_cm_5,lidar_cm_6,lidar_cm_7,lidar_cm_8,lidar_cm_9,lidar_cm_10,lidar_cm_11,lidar_cm_12,lidar_cm_13,lidar_cm_14,lidar_cm_15,lidar_cm_16,lidar_class_0,lidar_class_1,lidar_class_2,lidar_class_3,lidar_class_4,lidar_class_5,lidar_class_6,lidar_class_7,lidar_class_8,lidar_class_9,lidar_class_10,lidar_class_11,lidar_class_12,lidar_class_13,lidar_class_14,lidar_class_15,lidar_class_16
0,-1446.405,7953.423,-55.331,-113.379,-0.396775,0.917557,0.025665,-0.917828,-0.396968,0.002708,0.012673,-0.022481,0.999667,0,-0.31287,-0.21462,0.598,-0.005,-1,619.180,-1,683.412,-1,517.954,527.946,629.988,710.647,-1,-1,-1,-1,997.980,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
1,-1446.399,7954.446,-54.714,-113.390,-0.396968,0.917593,0.020974,-0.917781,-0.397084,0.001538,0.009740,-0.018639,0.999779,0,-0.31289,-0.21451,1.023,-0.011,-1,616.707,-1,671.659,-1,514.192,522.615,643.180,698.881,-1,-1,-1,-1,994.155,-1,-1,-1,2,0,2,0,2,0,0,0,0,2,2,2,2,0,2,2,2
2,-1446.242,7955.807,-55.160,-113.390,-0.396983,0.917668,0.017048,-0.917801,-0.397041,0.000033,0.006799,-0.015633,0.999855,0,-0.31292,-0.21433,1.369,-0.000,-1,610.626,-1,657.270,8.617,507.805,514.761,650.434,686.208,-1,-1,-1,-1,986.314,-1,-1,21.706,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
3,-1445.913,7957.424,-56.428,-113.376,-0.396760,0.917803,0.014846,-0.917908,-0.396793,-0.000731,0.005220,-0.013917,0.999890,0,-0.31293,-0.21425,1.650,0.014,-1,604.617,-1,645.870,13.625,501.873,507.890,651.193,675.208,-1,-1,-1,-1,979.614,-1,-1,31.554,2,0,2,0,1,0,0,0,0,2,2,2,2,0,2,2,1
4,-1445.372,7959.226,-58.177,-113.348,-0.396314,0.917989,0.015217,-0.918097,-0.396356,-0.000288,0.005767,-0.014085,0.999884,0,-0.31292,-0.21433,1.882,0.028,14.535,600.959,-1,641.343,13.570,498.511,504.427,644.826,669.057,-1,-1,-1,-1,977.016,-1,24.447,32.754,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
5,-1444.549,7961.163,-60.105,-113.315,-0.395767,0.918166,0.018401,-0.918310,-0.395860,0.001528,0.008687,-0.016293,0.999830,0,-0.31288,-0.21456,2.105,0.034,14.558,600.957,-1,645.616,13.556,498.886,505.646,632.024,669.325,-1,-1,-1,-1,980.120,-1,24.374,33.126,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
6,-1443.391,7963.308,-61.879,-113.283,-0.395233,0.918283,0.023380,-0.918492,-0.395422,0.003864,0.012793,-0.019947,0.999719,0,-0.31283,-0.21487,2.437,0.032,14.554,603.182,-1,655.808,13.559,501.695,509.968,615.672,675.203,-1,-1,-1,-1,986.439,-1,24.392,33.036,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
7,-1441.932,7965.849,-63.117,-113.252,-0.394732,0.918370,0.027973,-0.918659,-0.395016,0.005243,0.015864,-0.023628,0.999595,0,-0.31278,-0.21520,2.930,0.030,14.544,604.428,-1,664.798,13.563,503.843,513.604,601.549,683.159,-1,-1,-1,-1,990.771,-1,24.416,32.915,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
8,-1440.234,7968.872,-63.703,-113.220,-0.394205,0.918491,0.031259,-0.918860,-0.394547,0.005399,0.017292,-0.026594,0.999497,0,-0.31273,-0.21552,3.467,0.032,14.536,604.071,-1,669.993,13.570,504.512,515.384,591.971,691.005,-1,-1,-1,-1,992.054,-1,24.440,32.790,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
9,-1438.357,7972.381,-63.693,-113.184,-0.393629,0.918679,0.032938,-0.919106,-0.393982,0.004754,0.017344,-0.028402,0.999446,0,-0.31268,-0.21586,3.980,0.036,14.527,602.944,-1,671.436,13.575,504.156,515.596,587.794,696.912,-1,-1,-1,-1,991.663,-1,24.469,32.650,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
10,-1436.358,7976.331,-63.262,-113.146,-0.393012,0.918931,0.033259,-0.919381,-0.393349,0.003984,0.016743,-0.029012,0.999439,0,-0.31262,-0.21622,4.427,0.039,14.517,602.341,-1,670.835,13.582,503.770,515.270,588.429,700.054,-1,-1,-1,-1,991.780,-1,24.506,31.891,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
11,-1434.277,7980.670,-62.641,-113.107,-0.392407,0.919214,0.032607,-0.919651,-0.392720,0.003573,0.016090,-0.028585,0.999462,0,-0.31256,-0.21660,4.812,0.038,14.508,602.965,-1,669.570,13.586,503.942,515.097,592.655,700.147,-1,-1,-1,-1,993.727,-1,24.530,29.683,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
12,-1432.123,7985.349,-62.032,-113.070,-0.391805,0.919519,0.031211,-0.919915,-0.392099,0.003693,0.015633,-0.027264,0.999506,0,-0.31250,-0.21696,5.151,0.038,14.522,604.716,-1,667.904,13.577,504.621,515.069,599.434,696.961,-1,-1,-1,-1,997.613,-1,24.484,26.955,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
13,-1429.891,7990.333,-61.588,-113.025,-0.391082,0.919883,0.029497,-0.920225,-0.391365,0.004286,0.015486,-0.025468,0.999556,0,-0.31245,-0.21730,5.462,0.045,14.516,607.123,-1,666.129,13.582,505.591,515.092,607.158,691.496,-1,-1,-1,-1,1002.880,-1,24.507,26.004,1,0,2,0,1,0,0,0,0,2,2,2,2,0,2,1,1
14,-1427.570,7995.619,-61.393,-112.971,-0.390218,0.920296,0.028012,-0.920589,-0.390498,0.005123,0.015654,-0.023789,0.999594,0,-0.31238,-0.21771,5.772,0.054,14.492,609.520,-1,664.585,13.598,506.620,515.121,613.854,685.577,-1,-1,-1,-1,-1,-1,24.586,26.103,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
15,-1425.138,8001.204,-61.483,-112.913,-0.389280,0.920721,0.027096,-0.920981,-0.389563,0.005882,0.015972,-0.022665,0.999616,0,-0.31230,-0.21819,6.091,0.058,14.459,611.073,-1,663.036,13.620,507.127,514.791,618.044,680.530,-1,-1,-1,-1,-1,-1,24.702,26.692,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
16,-1422.573,8007.073,-61.829,-112.854,-0.388324,0.921133,0.026806,-0.921377,-0.388616,0.006470,0.016377,-0.022186,0.999620,0,-0.31222,-0.21871,6.405,0.059,14.440,611.642,-1,661.471,13.633,507.047,514.069,619.511,676.922,-1,-1,-1,-1,-1,-1,24.761,27.544,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
17,-1419.851,8013.213,-62.348,-112.793,-0.387354,0.921534,0.027045,-0.921778,-0.387658,0.006866,0.016811,-0.022270,0.999611,0,-0.31213,-0.21924,6.716,0.060,14.428,611.371,-1,659.902,13.641,506.482,513.027,618.761,674.753,-1,-1,-1,-1,-1,-1,24.808,28.463,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
18,-1416.946,8019.616,-62.925,-112.731,-0.386353,0.921934,0.027736,-0.922195,-0.386666,0.006786,0.016980,-0.022956,0.999592,0,-0.31205,-0.21979,7.031,0.062,14.414,609.831,-1,657.809,13.650,505.137,511.647,616.596,674.193,-1,-1,-1,-1,-1,-1,24.858,29.285,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
19,-1413.866,8026.287,-63.488,-112.670,-0.385361,0.922319,0.028725,-0.922612,-0.385679,0.006272,0.016863,-0.024085,0.999568,0,-0.31196,-0.22036,7.348,0.062,14.388,607.305,-1,655.222,13.669,503.181,509.816,613.321,675.000,-1,-1,-1,-1,-1,-1,24.956,29.952,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
20,-1410.654,8033.242,-64.004,-112.614,-0.384459,0.922662,0.029781,-0.922989,-0.384783,0.005817,0.016826,-0.025251,0.999539,0,-0.31187,-0.22092,7.661,0.056,14.367,605.101,-1,653.068,13.684,501.485,508.293,610.189,676.074,-1,-1,-1,-1,-1,-1,25.041,30.305,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
21,-1407.344,8040.465,-64.466,-112.559,-0.383572,0.923005,0.030576,-0.923351,-0.383912,0.005921,0.017203,-0.025961,0.999515,0,-0.31179,-0.22143,7.945,0.055,14.354,604.414,-1,651.931,13.694,500.809,507.773,608.648,675.925,-1,-1,-1,-1,-1,-1,25.091,30.351,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
22,-1403.961,8047.947,-64.830,-112.503,-0.382677,0.923356,0.031167,-0.923706,-0.383045,0.006605,0.018037,-0.026261,0.999492,0,-0.31171,-0.22193,8.211,0.055,14.343,605.443,-1,652.293,13.702,501.341,508.328,608.710,674.873,-1,-1,-1,-1,-1,-1,25.136,30.227,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
23,-1400.503,8055.696,-65.080,-112.449,-0.381785,0.923713,0.031534,-0.924055,-0.382185,0.007586,0.019060,-0.026243,0.999474,0,-0.31163,-0.22242,8.485,0.055,14.324,607.517,-1,653.524,13.717,502.583,509.484,610.129,673.225,-1,-1,-1,-1,-1,-1,25.218,30.004,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
24,-1396.968,8063.746,-65.263,-112.398,-0.380969,0.924049,0.031569,-0.924376,-0.381390,0.008375,0.019779,-0.025991,0.999466,0,-0.31155,-0.22290,8.792,0.050,14.300,609.189,-1,653.743,13.735,503.439,510.138,612.445,671.045,-1,-1,-1,-1,-1,-1,25.323,29.737,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
25,-1393.332,8072.075,-65.429,-112.347,-0.380137,0.924405,0.031159,-0.924713,-0.380562,0.008848,0.020037,-0.025450,0.999475,0,-0.31148,-0.22332,9.089,0.051,14.467,609.951,-1,652.231,13.614,503.707,509.839,615.655,667.927,-1,-1,-1,-1,-1,-1,24.666,29.417,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
26,-1389.554,8080.630,-65.590,-112.280,-0.379054,0.924878,0.030325,-0.925158,-0.379471,0.009225,0.020039,-0.024559,0.999498,0,-0.31142,-0.22375,9.352,0.067,14.598,610.356,-1,649.574,13.531,503.636,508.974,619.990,663.671,-1,-1,-1,-1,-1,-1,24.259,29.777,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
27,-1385.636,8089.378,-65.805,-112.191,-0.377617,0.925485,0.029724,-0.925739,-0.378035,0.009802,0.020308,-0.023815,0.999510,0,-0.31132,-0.22434,9.585,0.089,14.670,611.170,-1,647.731,13.491,503.919,508.551,623.912,659.747,-1,-1,-1,-1,-1,-1,24.062,30.229,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
28,-1381.742,8097.730,-66.056,-112.086,-0.375893,0.926182,0.029861,-0.926382,-0.376377,0.012502,0.022818,-0.022964,0.999476,0,0.49648,-0.28207,9.215,0.105,14.584,617.736,-1,652.846,13.536,508.430,512.604,628.319,655.779,-1,-1,-1,-1,-1,-1,24.298,29.449,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
29,-1378.237,8105.132,-66.342,-111.985,-0.374219,0.926804,0.031526,-0.926912,-0.374863,0.017661,0.028186,-0.022613,0.999347,0,0.49623,-0.28307,8.190,0.100,14.504,631.308,-1,667.888,13.588,518.412,522.695,631.885,653.828,-1,-1,-1,-1,-1,-1,24.547,24.990,1,0,2,0,1,0,0,0,0,2,2,2,2,2,2,1,1
30,-1375.069,8111.798,-66.690,-111.903,-0.372829,0.927284,0.033802,-0.927288,-0.373658,0.022728,0.033706,-0.022871,0.999170,0,0.49598,-0.28403,7.380,0.082,14.547,644.738,-1,684.491,-1,528.675,533.357,633.203,653.644,-1,-1,-1,-1,-1,-1,24.410,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
31,-1372.121,8117.824,-67.083,-111.831,-0.371609,0.927704,0.035660,-0.927630,-0.372584,0.026135,0.037532,-0.023367,0.999022,0,0.49578,-0.28482,6.708,0.072,8.648,653.597,-1,695.964,-1,535.532,540.542,633.101,653.805,-1,-1,-1,-1,-1,-1,24.422,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
32,-1369.393,8123.264,-67.483,-111.763,-0.370493,0.928105,0.036837,-0.928013,-0.371542,0.027365,0.039084,-0.024047,0.998947,0,0.49560,-0.28552,6.086,0.068,9.145,656.203,-1,699.933,-1,537.708,542.867,631.875,654.173,-1,-1,-1,-1,-1,-1,24.613,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
33,-1366.946,8128.125,-67.826,-111.707,-0.369577,0.928435,0.037711,-0.928393,-0.370643,0.026647,0.038717,-0.025162,0.998933,0,0.49544,-0.28618,5.442,0.057,14.416,653.466,-1,697.919,-1,535.966,541.226,629.365,655.843,-1,-1,-1,-1,-1,-1,24.849,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
34,-1364.784,8132.356,-68.077,-111.661,-0.368862,0.928693,0.038351,-0.928740,-0.369903,0.024765,0.037185,-0.026483,0.998957,0,0.49529,-0.28674,4.752,0.045,14.342,648.053,-1,692.468,-1,532.013,537.345,626.114,658.371,-1,-1,-1,-1,-1,-1,25.144,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
35,-1362.929,8135.914,-68.234,-111.626,-0.368315,0.928891,0.038815,-0.929027,-0.369316,0.022666,0.035389,-0.027712,0.998989,0,0.49518,-0.28720,4.012,0.035,14.233,642.291,-1,686.483,-1,527.795,533.173,622.907,660.997,-1,-1,-1,-1,-1,-1,25.634,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
36,-1361.408,8138.784,-68.312,-111.601,-0.367926,0.929028,0.039206,-0.929232,-0.368895,0.021057,0.034026,-0.028684,0.999009,0,0.49509,-0.28755,3.248,0.025,14.130,638.112,-1,682.134,-1,524.715,530.140,620.556,663.254,-1,-1,-1,-1,-1,-1,26.191,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
37,-1360.225,8140.973,-68.336,-111.584,-0.367658,0.929122,0.039509,-0.929361,-0.368615,0.020277,0.033403,-0.029263,0.999013,0,0.49502,-0.28780,2.488,0.017,14.041,636.233,-1,680.220,-1,523.339,528.794,619.514,664.665,-1,-1,-1,-1,-1,-1,26.754,14.436,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,1
38,-1359.371,8142.505,-68.329,-111.572,-0.367464,0.929192,0.039659,-0.929435,-0.368426,0.020292,0.033467,-0.029404,0.999007,0,0.49498,-0.28798,1.755,0.012,13.966,636.509,-1,680.389,-1,523.489,528.932,619.850,664.890,-1,-1,-1,-1,-1,-1,27.314,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
39,-1358.822,8143.413,-68.308,-111.563,-0.367313,0.929254,0.039601,-0.929478,-0.368289,0.020823,0.033934,-0.029160,0.998999,0,0.49494,-0.28811,1.061,0.009,13.901,638.120,-1,681.675,-1,524.547,529.916,621.306,664.215,-1,-1,-1,-1,-1,-1,27.862,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
40,-1358.550,8143.730,-68.282,-111.556,-0.367185,0.929316,0.039330,-0.929509,-0.368171,0.021509,0.034468,-0.028660,0.998995,0,0.49492,-0.28821,0.418,0.007,13.847,640.069,-1,683.029,-1,525.790,531.032,623.406,662.750,-1,-1,-1,-1,-1,-1,28.393,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
41,-1358.527,8143.479,-68.254,-111.548,-0.367061,0.929383,0.038897,-0.929545,-0.368048,0.022055,0.034814,-0.028061,0.999000,0,0.49490,-0.28830,0.252,0.007,13.800,641.538,-1,683.730,-1,526.666,531.753,625.612,661.003,-1,-1,-1,-1,-1,-1,28.904,-1,1,0,2,0,2,0,0,0,0,2,2,2,2,2,2,1,2
